gene	S0	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12	S13	S14	S15	S16	S17	S18	S19	S20	S21	S22	S23	S24	S25	S26	S27	S28
CENPJ	0.03446691545451443	0.03446691545451503	0.03446691545451457	0.03446426760510679	0.03446426760510638	0.03446426760510677	0.03446691545451428	0.034464267605106236	0.03446557204057113	0.03446426760510701	0.034466915454514455	0.03446557204057257	0.034464267605106104	0.03446691545451463	0.03446691545451469	0.034464267605106735	0.03446426760510643	0.03446557204057216	0.03446557204057191	0.03446426760510634	0.03446557204057234	0.03446691545451467	0.03446426760510652	0.03446691545451437	0.03446557204057236	0.03446691545451435	0.03446691545451377	0.034466915454514545	0.03446691545451433
PDS5B	0.03289785427314959	0.032897854273149923	0.03289785427314957	0.03289392110066288	0.032893921100662374	0.03289392110066274	0.032897854273149216	0.032893921100662436	0.03289077729758434	0.03289392110066301	0.0328978542731495	0.03289077729758592	0.03289392110066238	0.032897854273149604	0.0328978542731497	0.03289392110066305	0.03289392110066268	0.03289077729758549	0.03289077729758522	0.0328939211006626	0.032890777297585556	0.032897854273149736	0.03289392110066282	0.03289785427314927	0.03289077729758575	0.03289785427314937	0.032897854273148584	0.03289785427314946	0.0328978542731494
FBXL3	0.02143121629916808	0.021431216299167673	0.02143121629916799	0.02143436981767408	0.021434369817674374	0.021434369817674038	0.021431216299168207	0.021434369817674544	0.021439394176826866	0.021434369817673857	0.021431216299168124	0.021439394176825912	0.021434369817674635	0.021431216299167905	0.02143121629916787	0.021434369817674187	0.021434369817674367	0.02143939417682614	0.02143939417682642	0.021434369817674416	0.021439394176826186	0.021431216299167923	0.02143436981767434	0.021431216299168113	0.021439394176826047	0.021431216299168127	0.021431216299168512	0.021431216299168002	0.02143121629916813
SLAIN1	0.023579026657217478	0.023579026657217214	0.023579026657217537	0.02357104407425834	0.0235710440742586	0.02357104407425853	0.023579026657217644	0.023571044074258488	0.023570684240440936	0.02357104407425841	0.023579026657217606	0.023570684240440093	0.023571044074258578	0.023579026657217585	0.023579026657217332	0.023571044074258172	0.023571044074258387	0.02357068424044046	0.02357068424044038	0.023571044074258463	0.023570684240440017	0.023579026657217488	0.023571044074258394	0.023579026657217606	0.023570684240440124	0.023579026657217585	0.02357902665721808	0.023579026657217547	0.023579026657217526
PARP2	0.022324456179309546	0.022324456179309157	0.022324456179309327	0.022332306615560498	0.02233230661556052	0.022332306615560193	0.022324456179309463	0.02233230661556098	0.022333043490580337	0.02233230661556009	0.022324456179309473	0.022333043490580014	0.02233230661556102	0.022324456179309064	0.022324456179309376	0.022332306615560897	0.02233230661556088	0.02233304349057992	0.022333043490580337	0.022332306615560894	0.02233304349058043	0.022324456179309303	0.022332306615560803	0.02232445617930938	0.02233304349058018	0.022324456179309414	0.022324456179309362	0.022324456179309313	0.022324456179309574
NDRG2	0.03346197988715746	0.033461979887157836	0.03346197988715751	0.03346878109529218	0.03346878109529163	0.033468781095292034	0.03346197988715715	0.033468781095291715	0.03347384216641377	0.033468781095292305	0.033461979887157406	0.03347384216641541	0.033468781095291625	0.033461979887157545	0.03346197988715757	0.03346878109529239	0.03346878109529196	0.033473842166414886	0.033473842166414726	0.03346878109529189	0.03347384216641514	0.033461979887157677	0.033468781095292104	0.033461979887157184	0.033473842166415226	0.033461979887157295	0.03346197988715648	0.03346197988715738	0.033461979887157274
METTL3	0.031417426092277344	0.03141742609227778	0.0314174260922776	0.03141195907605669	0.03141195907605663	0.03141195907605692	0.03141742609227741	0.03141195907605627	0.03140844661512322	0.03141195907605695	0.03141742609227747	0.031408446615123604	0.03141195907605625	0.031417426092277746	0.03141742609227756	0.03141195907605642	0.03141195907605635	0.03140844661512358	0.03140844661512341	0.03141195907605632	0.0314084466151235	0.0314174260922776	0.031411959076056414	0.03141742609227754	0.03140844661512354	0.03141742609227746	0.03141742609227747	0.03141742609227763	0.031417426092277344
REM2	0.03292905678766407	0.03292905678766451	0.03292905678766426	0.032938231741644945	0.032938231741644654	0.032938231741645015	0.03292905678766406	0.03293823174164448	0.032940801556535726	0.03293823174164519	0.03292905678766415	0.0329408015565368	0.03293823174164441	0.03292905678766442	0.032929056787664245	0.03293823174164487	0.032938231741644626	0.03294080155653656	0.03294080155653628	0.032938231741644584	0.032940801556536586	0.032929056787664335	0.0329382317416447	0.03292905678766407	0.032940801556536656	0.03292905678766406	0.03292905678766379	0.03292905678766419	0.032929056787663925
MYH7	0.021794104627091894	0.02179410462709156	0.021794104627091762	0.02179196725013512	0.021791967250135318	0.021791967250134943	0.021794104627091918	0.021791967250135602	0.021788815081463155	0.021791967250134773	0.021794104627091842	0.021788815081462444	0.021791967250135654	0.021794104627091512	0.02179410462709174	0.02179196725013532	0.021791967250135425	0.021788815081462548	0.021788815081462888	0.021791967250135446	0.021788815081462798	0.021794104627091648	0.02179196725013538	0.02179410462709189	0.021788815081462586	0.02179410462709189	0.021794104627092067	0.021794104627091773	0.021794104627091988
NGDN	0.03189716764740471	0.03189716764740497	0.03189716764740491	0.03190339719599056	0.031903397195990287	0.0319033971959907	0.0318971676474047	0.031903397195990064	0.03189678357654341	0.0319033971959909	0.031897167647404835	0.03189678357654433	0.03190339719599003	0.0318971676474052	0.0318971676474048	0.03190339719599039	0.031903397195990266	0.03189678357654421	0.031896783576543734	0.031903397195990245	0.0318967835765438	0.031897167647405	0.031903397195990384	0.031897167647404724	0.031896783576544095	0.03189716764740474	0.03189716764740463	0.03189716764740484	0.03189716764740454
PCK2	0.031240661208078092	0.031240661208078457	0.031240661208078144	0.031237523815206215	0.03123752381520597	0.031237523815206125	0.031240661208077933	0.03123752381520594	0.031238946290285927	0.031237523815206256	0.031240661208078075	0.031238946290286843	0.03123752381520588	0.031240661208078137	0.031240661208078252	0.03123752381520629	0.031237523815206038	0.031238946290286538	0.031238946290286514	0.031237523815206007	0.031238946290286878	0.031240661208078245	0.03123752381520612	0.031240661208078013	0.031238946290286822	0.031240661208078006	0.031240661208077506	0.031240661208078085	0.03124066120807805
NFKBIA	0.033027914848580725	0.03302791484858113	0.03302791484858097	0.033035878393020635	0.03303587839302037	0.03303587839302079	0.033027914848580725	0.033035878393020114	0.033033697856295376	0.03303587839302099	0.03302791484858081	0.03303369785629642	0.03303587839302004	0.033027914848581225	0.03302791484858089	0.03303587839302051	0.033035878393020336	0.03303369785629623	0.03303369785629587	0.03303587839302029	0.033033697856296014	0.03302791484858103	0.03303587839302043	0.03302791484858074	0.033033697856296236	0.03302791484858074	0.033027914848580545	0.0330279148485809	0.03302791484858058
MIPOL1	0.024011657139300823	0.024011657139300594	0.024011657139300722	0.0240101276419423	0.024010127641942415	0.024010127641942193	0.024011657139300827	0.02401012764194257	0.02401574106882504	0.02401012764194211	0.024011657139300764	0.024015741068824648	0.02401012764194258	0.024011657139300573	0.024011657139300716	0.02401012764194244	0.02401012764194249	0.024015741068824696	0.024015741068824974	0.02401012764194251	0.024015741068824956	0.02401165713930067	0.024010127641942436	0.0240116571393008	0.024015741068824766	0.024011657139300778	0.02401165713930083	0.02401165713930074	0.024011657139300847
KCNK13	0.03395974437229765	0.033959744372298185	0.03395974437229781	0.033961110053421235	0.033961110053420805	0.0339611100534212	0.03395974437229749	0.033961110053420694	0.03395887467396775	0.03396111005342143	0.033959744372297665	0.03395887467396913	0.03396111005342058	0.0339597443722979	0.03395974437229788	0.03396111005342122	0.03396111005342089	0.03395887467396872	0.0339588746739685	0.03396111005342083	0.03395887467396889	0.03395974437229793	0.03396111005342097	0.03395974437229757	0.03395887467396896	0.03395974437229759	0.033959744372297034	0.033959744372297755	0.03395974437229752
FAM181A	0.025278696260746605	0.02527869626074639	0.025278696260746414	0.02528003294091368	0.02528003294091348	0.025280032940913424	0.025278696260746386	0.025280032940913865	0.02527892577184764	0.025280032940913476	0.025278696260746483	0.02527892577184786	0.025280032940913872	0.025278696260746296	0.02527869626074648	0.025280032940914018	0.025280032940913896	0.025278925771847694	0.02527892577184791	0.025280032940913875	0.025278925771847944	0.025278696260746476	0.025280032940913872	0.025278696260746362	0.02527892577184791	0.02527869626074643	0.025278696260746174	0.025278696260746372	0.025278696260746542
RYR3	0.03477387309850446	0.034773873098504986	0.034773873098504514	0.03477156601603398	0.034771566016033456	0.03477156601603389	0.03477387309850411	0.03477156601603345	0.03477404040806505	0.03477156601603415	0.03477387309850437	0.034774040408066836	0.03477156601603332	0.03477387309850451	0.03477387309850467	0.0347715660160341	0.0347715660160337	0.034774040408066274	0.03477404040806608	0.03477156601603361	0.03477404040806659	0.03477387309850465	0.03477156601603383	0.03477387309850423	0.03477404040806665	0.03477387309850423	0.03477387309850341	0.03477387309850442	0.03477387309850427
JMJD7	0.030520192225599648	0.03052019222560008	0.030520192225599936	0.030521667510241445	0.030521667510241424	0.03052166751024162	0.030520192225599783	0.03052166751024111	0.03052596980066008	0.030521667510241643	0.030520192225599804	0.030525969800660288	0.030521667510241053	0.03052019222560004	0.030520192225599863	0.030521667510241195	0.030521667510241136	0.03052596980066028	0.03052596980066022	0.030521667510241164	0.03052596980066029	0.030520192225599877	0.030521667510241157	0.030520192225599905	0.030525969800660215	0.0305201922255998	0.030520192225599947	0.030520192225599957	0.030520192225599672
CCNDBP1	0.032026430604327805	0.03202643060432804	0.03202643060432783	0.0320218101416632	0.03202181014166282	0.03202181014166323	0.03202643060432761	0.03202181014166275	0.0320219375898476	0.032021810141663436	0.032026430604327756	0.032021937589848816	0.03202181014166271	0.03202643060432795	0.03202643060432785	0.032021810141663234	0.03202181014166302	0.03202193758984855	0.03202193758984821	0.03202181014166295	0.032021937589848344	0.03202643060432794	0.03202181014166308	0.032026430604327555	0.03202193758984863	0.03202643060432763	0.03202643060432713	0.03202643060432771	0.032026430604327576
WDR76	0.03265064736532871	0.032650647365329126	0.03265064736532887	0.03264470769205888	0.03264470769205862	0.03264470769205902	0.03265064736532867	0.03264470769205838	0.03263925458611877	0.03264470769205918	0.03265064736532875	0.03263925458611972	0.03264470769205832	0.03265064736532905	0.032650647365328876	0.032644707692058746	0.03264470769205856	0.03263925458611957	0.032639254586119236	0.03264470769205851	0.032639254586119354	0.032650647365328966	0.03264470769205865	0.03265064736532872	0.032639254586119555	0.03265064736532868	0.03265064736532843	0.03265064736532882	0.032650647365328606
SECISBP2L	0.029566614980016243	0.029566614980016583	0.029566614980016455	0.029566024369801602	0.02956602436980154	0.029566024369801658	0.029566614980016302	0.029566024369801425	0.029561997666566142	0.02956602436980167	0.02956661498001633	0.02956199766656646	0.02956602436980133	0.029566614980016413	0.029566614980016462	0.029566024369801523	0.029566024369801394	0.02956199766656638	0.029561997666566395	0.029566024369801443	0.029561997666566586	0.029566614980016396	0.029566024369801422	0.029566614980016413	0.02956199766656645	0.02956661498001633	0.029566614980016285	0.02956661498001645	0.029566614980016323
RORA	0.02589162497919897	0.025891624979198842	0.025891624979198932	0.02590000385064294	0.02590000385064287	0.025900003850642856	0.025891624979198953	0.025900003850643016	0.02590727577528896	0.02590000385064287	0.025891624979198963	0.02590727577528908	0.025900003850643068	0.025891624979198936	0.02589162497919889	0.025900003850643102	0.02590000385064305	0.025907275775289042	0.025907275775289042	0.025900003850643047	0.025907275775289045	0.025891624979198957	0.025900003850643054	0.025891624979198898	0.025907275775289056	0.02589162497919893	0.02589162497919889	0.025891624979198884	0.025891624979198915
SMAD3	0.030889808715030626	0.0308898087150309	0.030889808715030734	0.03087577029296045	0.030875770292960278	0.030875770292960594	0.030889808715030567	0.030875770292960028	0.03087500579037945	0.030875770292960673	0.030889808715030657	0.030875005790380015	0.030875770292959973	0.030889808715030803	0.030889808715030744	0.030875770292960257	0.03087577029296015	0.03087500579037998	0.030875005790379703	0.030875770292960115	0.030875005790379773	0.030889808715030775	0.030875770292960254	0.03088980871503058	0.030875005790379908	0.030889808715030588	0.03088980871503038	0.030889808715030706	0.030889808715030533
PARP6	0.03286822925440119	0.03286822925440165	0.03286822925440124	0.032859853827758724	0.03285985382775835	0.032859853827758606	0.032868229254400916	0.03285985382775832	0.032859657546304114	0.032859853827758814	0.03286822925440113	0.03285965754630539	0.03285985382775823	0.03286822925440121	0.0328682292544014	0.03285985382775882	0.03285985382775848	0.03285965754630499	0.032859657546304856	0.032859853827758405	0.03285965754630528	0.03286822925440136	0.03285985382775857	0.03286822925440104	0.0328596575463053	0.032868229254401034	0.03286822925440039	0.03286822925440117	0.0328682292544011
FAM219B	0.03189292104149775	0.03189292104149804	0.03189292104149777	0.03187772591216704	0.0318777259121667	0.031877725912167046	0.031892921041497505	0.031877725912166595	0.03187590755718709	0.031877725912167254	0.031892921041497685	0.03187590755718815	0.03187772591216658	0.031892921041497796	0.031892921041497824	0.03187772591216706	0.03187772591216682	0.031875907557187895	0.031875907557187604	0.03187772591216675	0.03187590755718778	0.03189292104149787	0.03187772591216691	0.031892921041497525	0.03187590755718796	0.031892921041497574	0.031892921041496984	0.031892921041497664	0.0318929210414976
BNC1	0.03256348088351013	0.03256348088351064	0.03256348088351025	0.032567113745845415	0.03256711374584514	0.03256711374584533	0.032563480883509965	0.032567113745845096	0.03256556512276155	0.03256711374584547	0.032563480883510146	0.03256556512276268	0.03256711374584497	0.032563480883510215	0.03256348088351041	0.032567113745845505	0.0325671137458452	0.0325655651227623	0.032565565122762284	0.03256711374584513	0.032565565122762735	0.03256348088351032	0.032567113745845255	0.032563480883510104	0.032565565122762624	0.03256348088351007	0.0325634808835096	0.03256348088351024	0.032563480883510104
TSR3	0.01825135304545972	0.018251353045459124	0.018251353045459603	0.018249494014454203	0.018249494014454668	0.018249494014454172	0.01825135304545997	0.018249494014454894	0.018245700152507507	0.01824949401445387	0.018251353045459738	0.018245700152505945	0.018249494014454998	0.018251353045459426	0.018251353045459464	0.018249494014454283	0.01824949401445463	0.018245700152506365	0.018245700152506737	0.01824949401445473	0.018245700152506403	0.018251353045459467	0.01824949401445448	0.018251353045459846	0.018245700152506213	0.018251353045459835	0.01825135304546047	0.01825135304545967	0.018251353045459877
UNKL	0.01922701996328176	0.019227019963281234	0.019227019963281616	0.019223821502192515	0.019223821502192942	0.01922382150219245	0.019227019963281917	0.019223821502193164	0.01921517025114786	0.01922382150219214	0.019227019963281744	0.01921517025114642	0.019223821502193237	0.019227019963281362	0.019227019963281525	0.019223821502192668	0.019223821502192907	0.019215170251146763	0.019215170251147252	0.01922382150219299	0.019215170251147023	0.019227019963281484	0.019223821502192782	0.01922701996328183	0.0192151702511467	0.019227019963281824	0.019227019963282264	0.01922701996328166	0.01922701996328191
NPIPB7	0.03361223676026103	0.0336122367602615	0.03361223676026114	0.03362063266486911	0.03362063266486866	0.03362063266486903	0.033612236760260816	0.03362063266486863	0.033619076097224664	0.0336206326648693	0.033612236760261024	0.03361907609722618	0.033620632664868554	0.03361223676026125	0.03361223676026119	0.03362063266486918	0.033620632664868866	0.03361907609722573	0.03361907609722551	0.03362063266486879	0.03361907609722583	0.03361223676026125	0.033620632664868956	0.03361223676026089	0.03361907609722597	0.03361223676026094	0.03361223676026033	0.033612236760261045	0.03361223676026087
SLX1B	0.03350794776977177	0.03350794776977213	0.03350794776977191	0.033513314769935305	0.03351331476993486	0.03351331476993536	0.033507947769771625	0.0335133147699347	0.03351505470996081	0.03351331476993561	0.03350794776977178	0.03351505470996226	0.033513314769934646	0.03350794776977217	0.03350794776977185	0.033513314769935264	0.03351331476993497	0.03351505470996198	0.033515054709961446	0.0335133147699349	0.03351505470996161	0.033507947769772006	0.033513314769935104	0.03350794776977163	0.03351505470996197	0.03350794776977166	0.03350794776977125	0.0335079477697718	0.03350794776977152
TENT4B	0.02325382674883167	0.023253826748831412	0.023253826748831554	0.023252067262107823	0.023252067262107944	0.023252067262107688	0.02325382674883165	0.023252067262108187	0.02325088740428627	0.02325206726210753	0.023253826748831634	0.023250887404285842	0.023252067262108198	0.023253826748831353	0.023253826748831568	0.02325206726210802	0.02325206726210804	0.023250887404285873	0.023250887404286193	0.023252067262108104	0.023250887404286144	0.02325382674883151	0.02325206726210801	0.023253826748831623	0.023250887404285995	0.02325382674883163	0.02325382674883165	0.023253826748831568	0.02325382674883173
CES1	0.024414738723567454	0.024414738723567298	0.024414738723567295	0.024425547905097884	0.024425547905097808	0.02442554790509753	0.024414738723567336	0.02442554790509823	0.024427909623379478	0.02442554790509748	0.02441473872356736	0.024427909623379585	0.024425547905098204	0.024414738723567045	0.02441473872356742	0.024425547905098283	0.024425547905098145	0.024427909623379394	0.024427909623379755	0.024425547905098193	0.024427909623379995	0.02441473872356729	0.024425547905098093	0.0244147387235673	0.02442790962337973	0.024414738723567343	0.024414738723567135	0.02441473872356727	0.024414738723567506
CCL17	0.03428609706411679	0.034286097064117296	0.034286097064117	0.03429505268128539	0.03429505268128493	0.03429505268128541	0.0342860970641167	0.034295052681284764	0.03429479345903707	0.03429505268128566	0.034286097064116866	0.03429479345903854	0.03429505268128466	0.034286097064117206	0.03428609706411699	0.0342950526812853	0.03429505268128499	0.03429479345903818	0.034294793459037846	0.03429505268128495	0.034294793459038166	0.03428609706411708	0.034295052681285104	0.034286097064116755	0.03429479345903833	0.03428609706411677	0.03428609706411631	0.034286097064116956	0.03428609706411664
DOK4	0.017484484367262947	0.017484484367262434	0.01748448436726301	0.017494336915988614	0.017494336915989298	0.01749433691598871	0.017484484367263454	0.01749433691598934	0.017494230530179514	0.017494336915988336	0.017484484367263124	0.017494230530177436	0.01749433691598945	0.0174844843672629	0.017484484367262774	0.017494336915988524	0.01749433691598899	0.01749423053017805	0.017494230530178474	0.017494336915989138	0.017494230530178057	0.017484484367262743	0.017494336915988788	0.017484484367263388	0.01749423053017775	0.017484484367263294	0.017484484367264415	0.017484484367263155	0.01748448436726323
KIFC3	0.03370957550657975	0.03370957550658027	0.033709575506579936	0.03370688258106619	0.033706882581065814	0.03370688258106628	0.033709575506579624	0.03370688258106563	0.0337068349380941	0.03370688258106648	0.033709575506579825	0.033706834938095384	0.03370688258106553	0.033709575506580096	0.033709575506579964	0.03370688258106609	0.03370688258106585	0.033706834938095134	0.033706834938094746	0.03370688258106577	0.03370683493809497	0.03370957550658005	0.03370688258106592	0.033709575506579735	0.033706834938095176	0.0337095755065797	0.033709575506579326	0.03370957550657988	0.03370957550657965
CTRL	0.031707675359259516	0.03170767535925989	0.03170767535925954	0.03169881305115069	0.03169881305115036	0.03169881305115062	0.03170767535925929	0.03169881305115037	0.03169727766080971	0.03169881305115078	0.03170767535925949	0.031697277660810784	0.03169881305115024	0.031707675359259516	0.03170767535925967	0.03169881305115079	0.0316988130511505	0.031697277660810465	0.031697277660810354	0.03169881305115043	0.03169727766081068	0.03170767535925967	0.03169881305115056	0.03170767535925933	0.031697277660810715	0.031707675359259356	0.03170767535925879	0.031707675359259495	0.03170767535925944
ZDHHC7	0.025107830538014752	0.02510783053801464	0.025107830538014898	0.025107179770333922	0.025107179770334106	0.025107179770334092	0.025107830538014984	0.025107179770333957	0.025106292710559284	0.02510717977033397	0.025107830538014887	0.025106292710558593	0.02510717977033399	0.025107830538014998	0.02510783053801472	0.025107179770333655	0.025107179770333856	0.025106292710558902	0.025106292710558836	0.025107179770333894	0.025106292710558628	0.02510783053801481	0.025107179770333846	0.02510783053801496	0.025106292710558663	0.02510783053801493	0.025107830538015418	0.025107830538014915	0.025107830538014787
C16orf95	0.022157605315464343	0.022157605315464082	0.02215760531546427	0.022144472510258164	0.022144472510258518	0.022144472510258202	0.022157605315464506	0.022144472510258566	0.02214423203213021	0.02214447251025797	0.02215760531546437	0.0221442320321292	0.022144472510258636	0.022157605315464086	0.022157605315464294	0.022144472510258174	0.022144472510258344	0.02214423203212946	0.022144232032129722	0.022144472510258435	0.022144232032129597	0.02215760531546418	0.02214447251025827	0.02215760531546447	0.022144232032129382	0.022157605315464398	0.022157605315464773	0.02215760531546434	0.022157605315464502
SPATA33	0.027680826001502234	0.027680826001502276	0.027680826001502342	0.027677895288057034	0.027677895288057003	0.02767789528805716	0.027680826001502366	0.027677895288056826	0.027677809209322946	0.027677895288057166	0.027680826001502318	0.02767780920932291	0.02767789528805683	0.027680826001502463	0.027680826001502255	0.027677895288056812	0.02767789528805689	0.027677809209322998	0.02767780920932286	0.02767789528805691	0.027677809209322744	0.02768082600150233	0.027677895288056878	0.0276808260015023	0.027677809209322855	0.02768082600150229	0.027680826001502432	0.027680826001502335	0.02768082600150221
GLOD4	0.03229659422476293	0.0322965942247633	0.03229659422476306	0.03230341169267122	0.032303411692670876	0.03230341169267121	0.03229659422476284	0.03230341169267079	0.032301303139767715	0.03230341169267134	0.03229659422476297	0.03230130313976883	0.03230341169267072	0.03229659422476315	0.03229659422476305	0.03230341169267121	0.03230341169267095	0.032301303139768534	0.032301303139768305	0.03230341169267089	0.032301303139768624	0.03229659422476313	0.032303411692671036	0.03229659422476287	0.0323013031397687	0.03229659422476287	0.03229659422476251	0.032296594224763	0.0322965942247628
ELAC2	0.021278132959252998	0.021278132959252502	0.02127813295925299	0.021274954913302307	0.02127495491330261	0.021274954913302484	0.021278132959253217	0.021274954913302543	0.02126786898896164	0.02127495491330231	0.021278132959253092	0.02126786898896045	0.021274954913302738	0.021278132959253085	0.02127813295925273	0.021274954913302124	0.021274954913302495	0.021267868988960957	0.021267868988960867	0.02127495491330253	0.021267868988960333	0.0212781329592529	0.021274954913302432	0.021278132959253127	0.021267868988960482	0.02127813295925312	0.021278132959253834	0.021278132959253005	0.021278132959253016
COX10	0.02038104120991056	0.020381041209910064	0.020381041209910408	0.020384634316386388	0.020384634316386638	0.02038463431638624	0.020381041209910564	0.020384634316386936	0.02038496302248847	0.020384634316386027	0.020381041209910536	0.020384963022487507	0.020384634316387068	0.02038104120991018	0.020381041209910345	0.020384634316386634	0.020384634316386763	0.02038496302248764	0.02038496302248808	0.020384634316386818	0.020384963022487913	0.02038104120991035	0.0203846343163867	0.020381041209910553	0.020384963022487705	0.020381041209910564	0.02038104120991085	0.02038104120991042	0.020381041209910657
ZSWIM7	0.02452314854086061	0.024523148540860382	0.024523148540860556	0.024522746610817932	0.024522746610817988	0.024522746610817877	0.0245231485408606	0.024522746610818123	0.024519408778458044	0.024522746610817835	0.0245231485408606	0.024519408778457742	0.024522746610818158	0.024523148540860514	0.02452314854086049	0.024522746610818033	0.02452274661081807	0.024519408778457836	0.02451940877845792	0.024522746610818092	0.02451940877845786	0.024523148540860556	0.024522746610818047	0.024523148540860556	0.024519408778457805	0.024523148540860608	0.024523148540860698	0.024523148540860518	0.0245231485408606
ZNF287	0.02893531989515989	0.028935319895160065	0.028935319895159916	0.028932997543814443	0.028932997543814253	0.02893299754381429	0.028935319895159725	0.02893299754381437	0.02893474463669526	0.028932997543814364	0.028935319895159843	0.02893474463669587	0.028932997543814294	0.028935319895159777	0.02893531989515998	0.028932997543814565	0.028932997543814367	0.02893474463669558	0.028934744636695688	0.028932997543814364	0.028934744636695892	0.02893531989515991	0.028932997543814412	0.02893531989515983	0.028934744636695812	0.028935319895159795	0.028935319895159423	0.02893531989515987	0.028935319895159857
ALKBH5	0.03350310919645581	0.03350310919645626	0.033503109196456035	0.03351199914106332	0.03351199914106298	0.033511999141063446	0.03350310919645578	0.033511999141062725	0.03351395525518896	0.03351199914106366	0.03350310919645589	0.03351395525519019	0.03351199914106269	0.03350310919645629	0.03350310919645599	0.03351199914106318	0.03351199914106296	0.03351395525518996	0.033513955255189534	0.03351199914106292	0.03351395525518973	0.033503109196456125	0.03351199914106307	0.03350310919645581	0.03351395525518995	0.033503109196455834	0.03350310919645558	0.03350310919645596	0.03350310919645564
CCL4L2	0.026972698955201872	0.026972698955202042	0.026972698955202185	0.02697813605073631	0.026978136050736602	0.026978136050736644	0.02697269895520233	0.02697813605073623	0.026981520044138993	0.026978136050736495	0.026972698955202056	0.02698152004413834	0.026978136050736196	0.02697269895520236	0.026972698955201987	0.0269781360507359	0.02697813605073611	0.026981520044138677	0.0269815200441386	0.02697813605073617	0.02698152004413847	0.02697269895520202	0.026978136050736047	0.026972698955202302	0.02698152004413836	0.026972698955202174	0.02697269895520289	0.026972698955202268	0.026972698955201962
LASP1	0.03424026466790075	0.03424026466790125	0.0342402646679009	0.03424598965751076	0.0342459896575103	0.03424598965751075	0.03424026466790061	0.03424598965751016	0.034250067102421594	0.034245989657511	0.03424026466790079	0.034250067102423044	0.034245989657510065	0.03424026466790114	0.03424026466790095	0.03424598965751072	0.03424598965751042	0.034250067102422684	0.034250067102422364	0.03424598965751034	0.0342500671024227	0.034240264667901046	0.03424598965751053	0.03424026466790065	0.03425006710242286	0.03424026466790066	0.03424026466790016	0.03424026466790083	0.034240264667900575
MIEN1	0.03299511823267006	0.03299511823267048	0.03299511823267017	0.03300303105858866	0.03300303105858822	0.033003031058588636	0.032995118232669915	0.03300303105858815	0.032997485245679754	0.033003031058588865	0.032995118232670095	0.032997485245681024	0.033003031058588046	0.032995118232670366	0.03299511823267019	0.03300303105858865	0.03300303105858838	0.03299748524568071	0.032997485245680434	0.03300303105858831	0.03299748524568075	0.03299511823267032	0.03300303105858846	0.03299511823266997	0.03299748524568085	0.03299511823266999	0.03299511823266959	0.03299511823267014	0.032995118232669915
PSME3	0.02892517854280444	0.02892517854280459	0.028925178542804613	0.02892540265376968	0.028925402653769708	0.028925402653769854	0.02892517854280461	0.028925402653769448	0.028932378720105748	0.028925402653769913	0.028925178542804568	0.028932378720105928	0.028925402653769434	0.028925178542804762	0.028925178542804485	0.028925402653769455	0.02892540265376949	0.028932378720106015	0.028932378720105765	0.028925402653769507	0.028932378720105734	0.028925178542804606	0.028925402653769517	0.028925178542804575	0.028932378720105827	0.028925178542804526	0.0289251785428047	0.02892517854280458	0.0289251785428044
DHX8	0.026027948798072714	0.026027948798072735	0.02602794879807281	0.026020593365655036	0.026020593365655185	0.026020593365655143	0.026027948798072895	0.026020593365655122	0.02602412916020738	0.026020593365655008	0.02602794879807276	0.026024129160207046	0.026020593365655084	0.026027948798072745	0.026027948798072756	0.02602059336565491	0.02602059336565497	0.02602412916020717	0.026024129160207195	0.026020593365655046	0.02602412916020718	0.026027948798072728	0.026020593365654952	0.026027948798072853	0.02602412916020706	0.02602794879807283	0.026027948798073013	0.02602794879807282	0.02602794879807279
PLEKHM1	0.029520707038735428	0.029520707038735727	0.029520707038735487	0.029512864283460973	0.029512864283460893	0.029512864283460963	0.029520707038735338	0.02951286428346083	0.02951109430481155	0.02951286428346097	0.029520707038735463	0.02951109430481202	0.029512864283460744	0.029520707038735418	0.029520707038735605	0.029512864283460977	0.029512864283460845	0.029511094304811875	0.029511094304811886	0.029512864283460824	0.02951109430481208	0.029520707038735543	0.029512864283460866	0.02952070703873545	0.029511094304811972	0.029520707038735404	0.02952070703873519	0.029520707038735487	0.029520707038735446
CA10	0.028634180217088804	0.028634180217088856	0.02863418021708872	0.028627622686937516	0.028627622686937245	0.028627622686937363	0.028634180217088596	0.0286276226869374	0.028634852751952315	0.028627622686937446	0.02863418021708872	0.028634852751952926	0.028627622686937387	0.028634180217088665	0.028634180217088807	0.02862762268693766	0.02862762268693747	0.02863485275195271	0.028634852751952686	0.028627622686937457	0.02863485275195287	0.02863418021708882	0.028627622686937533	0.028634180217088585	0.02863485275195287	0.028634180217088637	0.02863418021708822	0.028634180217088658	0.028634180217088707
LPO	0.03369553955137015	0.033695539551370564	0.033695539551370286	0.03369714234359689	0.03369714234359646	0.033697142343596914	0.03369553955136998	0.03369714234359634	0.03370285754209138	0.03369714234359719	0.03369553955137015	0.03370285754209284	0.03369714234359627	0.03369553955137048	0.033695539551370265	0.03369714234359688	0.0336971423435966	0.03370285754209251	0.033702857542092096	0.03369714234359651	0.03370285754209235	0.03369553955137039	0.033697142343596734	0.033695539551370016	0.03370285754209258	0.03369553955137004	0.033695539551369544	0.0336955395513702	0.03369553955136996
