	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12	S13	S14	S15	S16	S17	S18	S19	S20	S21	S22	S23	S24	S25	S26	S27	S28	S29	S30	S31	S32	S33	S34	S35	S36	S37	S38	S39	S40	S41	S42	S43	S44	S45	S46
11319389	0.012842463196299454	0.005548240972254124	0.016651218643413793	0.013718431068251588	0.0038478634968612336	0.008437461862685144	0.009937495297028557	0.009596951423033528	0.0	0.0081554583521759	0.007895810470873349	0.0	0.0	0.002244964170817614	0.004723531636505194	0.0019911943628557246	0.005328295408462361	0.008929981308821344	0.0067518090132830865	0.00628307515694996	0.012573092837104284	0.0013017712492119017	0.0009961346423271148	0.00856869152806301	0.006466266849138395	0.007557837942150705	0.0007426397803353073	0.00031861241803157406	0.0	0.006645114454710593	0.014694341459636068	0.014814302944080543	0.006273838570533357	0.005346695725521687	0.0074601463617160356	0.0004930057889364923	0.004256932438058208	0.003928670512685465	0.008318088251514207	0.011767649888364285	0.004148429253151912	0.0	0.005491107422345887	0.004029975384407234	0.00658054797750468	0.012570315870329037
11326252	0.0	0.0	0.012964694018745268	0.0025984395689770553	0.007684283096572756	0.0	0.0016650988554485083	0.008430600216365568	0.007149053697858191	0.0	0.00023961383416890974	0.012880614645672969	0.009843140289318054	0.0018091874486899538	0.015977284185430853	0.01138297562479648	0.012424293425878743	0.0	0.00905021693284708	0.01585402675600322	0.0	0.0	0.0	0.008543684275655751	0.0001534193777143888	0.006665629485405017	0.011069727221739925	0.004546082552882772	0.005062393930915692	0.005704086423409232	0.003515876462222748	0.006649990107068094	0.0	0.010929265768197426	0.0	0.011423626565042318	0.007190440758260806	0.0	0.012476212970018554	0.010383675971774269	0.005687379090579473	0.00578734525478179	0.008310359742901714	0.00593866508028056	0.0018569585750392533	0.015702660164849787
11327005	0.005584031900500569	0.002690234601094752	0.012094211179965342	0.004771018991079381	0.0064642844490842444	0.0031284266169481836	0.005626386844242348	0.007401098115853141	0.004526250320673629	0.005169731844566628	0.005621285976501774	0.013222598510618886	0.005724009855691673	0.003351122255922545	0.010433894469697485	0.016855553304077394	0.00964992630950033	0.0017568462003273893	0.011179140908983158	0.010977302538371436	0.003624481937482042	0.0	0.0	0.009581799506023007	0.003836640599227795	0.0020683122667370583	0.00780394813913295	0.004214538288470765	0.007589484456105442	0.004210331716975732	0.004786004340281344	0.008220456848012607	0.006629961755563248	0.008570757728936748	0.009087245719358365	0.011247817019664704	0.010182911552758663	0.007485001631593463	0.007639794266500936	0.005913552334546896	0.003911704063795438	0.007873201643757552	0.005067158081747802	0.010662511597008621	0.00913360804013747	0.001881575857396212
11345331	0.0	0.000630380707483203	0.013491428746288354	0.00470070408344338	0.013443207935129105	0.0	0.0	0.012427194872838046	0.003211638482300665	0.0	0.0036270548186225237	0.0003998605689901344	0.005610168441747102	0.0037188135586595206	0.008969894945635274	0.004139184427553088	0.0033794617652247207	0.005750035238767133	0.005600631634425765	0.01781835148285477	0.0	0.007461569544445028	0.0	0.0	0.004857232375413702	0.009879713281423303	0.0010937298909516726	0.01207642466330771	0.007314155075474714	0.0	0.0	0.003102057016026822	0.0	0.010160834535686836	0.003746022077723721	0.01130066934130973	0.005127711632747609	0.0	0.012703928257354884	0.012023486368891584	0.012504037139681215	0.014944896091588429	0.01423415994463905	0.006700107485885736	0.007995737304518757	0.011936383280057975
11392518	0.004805906121635496	0.0	0.017178830732495237	0.0	0.0073600016930211835	0.0	0.0	0.008884825147655562	0.0043676361955243955	0.0	0.008125036989870871	0.012322047560236209	0.004764960159805993	0.014769046209326056	0.003491244872575613	0.005796478769995956	0.008338735023717287	0.0025682261403510436	0.00855635648404673	0.005725972024233803	0.0013555997268293494	0.0	0.003109599407857535	0.013168394221007396	0.001251563439924694	0.006171307246999663	0.004963611806766949	0.009485139443389676	0.002508324726150122	0.009080937558297987	0.0	0.00020634449048079884	0.0	0.008315093609679433	0.007148788106018497	0.011159779035216312	0.012789793971526419	0.002278426636938277	0.021946877388193065	0.0	0.0	0.019253735639481295	0.005259053949993848	0.0045597075083305336	0.010062347168355813	0.010569891112445724
11413170	0.0	0.021832591580692794	0.004180617024787727	0.00036565097518815795	0.010865224298771113	0.0	0.0	0.0	0.018372321851013867	0.002973891109373641	0.0	0.0	0.0	0.0	0.016706189753713734	0.010386474399513904	0.007707095060169843	0.0	0.02664548859409964	0.017000621041758767	0.0	0.01038202735046841	0.005774341332761378	0.013447788284553338	0.0	0.00018263384373564377	0.011647575140066552	0.0030398006036644466	0.0	0.0	0.029338451567915105	0.0	0.0038850184061635464	0.009094847099700548	0.0	0.0	0.0	0.009495460236538359	0.003844121567876508	0.0131660078769301	0.0024359193269139425	0.0	0.0	0.000558334855313137	0.0	0.007177345853556688
11453772	0.004963037433369419	0.0013288663777992116	0.013309421483078331	0.0	0.002175649564285583	0.0	0.007181290807139482	0.02057454890027282	0.007209138247227023	0.004739509323509137	0.006218620761815231	0.019916929589200515	0.0	0.0006866919198594171	0.00707651501582926	0.016282000345526616	0.016904758696450663	0.004859380381755951	0.01429431614469045	0.018906556741076063	0.012314887809093069	0.0031105020533692446	0.0	0.020900210032385673	0.0002933193372017956	0.0	0.010342217649308991	0.007810709505128425	0.0	0.0	0.0009123254024881595	0.01404472061573809	0.01928892397163225	0.0009086070701401681	0.0053875709034627624	0.014418384063533884	0.002062771907575938	0.00041265040734218567	0.014242911038503074	0.0	0.0	0.017284610028046335	0.008529377870801803	0.0024746529574261	0.001843623187233693	0.0
11606935	0.0	0.0006691465188412557	0.012912550738420228	0.006109827950172828	0.00809783531602777	0.00011814769271328798	0.005933933202673269	0.012615660207384239	0.0036051909255859237	0.0	0.0013179945080699631	0.008193378212793805	0.0017976158961092326	0.002337237552529737	0.013769157425325149	0.0115186771227851	0.007481916382860529	0.004157527151673559	0.0018761981339673673	0.019366468350966202	0.00986660614794077	0.0024701713919893916	0.0	0.011579685448906708	0.0	0.0	0.005803459126794866	0.0032024825826396674	0.0016183397447054927	0.0	0.0	0.0126525335476206	0.003814514497004383	0.011538241850427572	0.005177259844261011	0.012039777427305623	0.006219047703531893	0.0035465704789795663	0.009510282290036759	0.014590012552649731	0.010883956264421414	0.0051225286979885275	0.0126754480143271	0.005822540433617094	0.004714957779399085	0.012256090828871235
11616707	0.008826798836614736	0.0	0.010417979565103647	0.007986038030648613	0.002681935852219402	0.00402370397251396	0.0012166212484397375	0.006783731033559298	0.005534800083011465	0.010346134613506218	0.0036135927900004467	0.00975891736603482	0.007282913155351199	0.008506826061430979	0.006752234701263807	0.00503829265535825	0.010579559145701847	0.008886449597645684	0.008600075777570063	0.009050125352989682	0.0027811600978097407	0.0019971289574794047	0.002748915951046412	0.016623931081335832	0.0033942474835092547	0.012309157018389907	0.005852396000777488	0.0	0.012889335853116869	0.008603204835349383	0.0141382089157922	0.005700841782277409	0.004775236677492569	0.004229247362939955	0.0	0.006009733358262536	0.009962528903668513	0.0	0.006832174852029996	0.012462908549507327	0.004487896758207299	0.0	0.006129409353191389	0.004461788309460055	0.007578324601528755	0.006609007093714642
11619606	0.018903493384312426	0.006146062099837351	0.01923440413360056	0.0	0.0	0.0	0.01043162198167994	0.006091364833536458	0.006170224843778741	0.003952819004227172	0.0	0.006825366591903415	0.006238816582493918	0.009508569157606141	0.0018249112377317382	0.01155437686651482	0.0025281761163519377	0.003697527747271421	0.006330842794113854	0.002993609880481785	0.0	0.004347725538598099	0.017539780708846313	0.0034541896178199487	0.003762631748843042	0.014350326401892826	0.00427145804212751	0.0	0.00784743105338688	0.011158814036664416	0.011305368599015089	0.010601960466703635	0.002287651837604777	0.007152807740512965	0.0011048864467917245	0.013425309036297125	0.0016939888046760608	0.00368111845359113	0.018036162745128915	0.009531991027165433	0.0010267033142074464	0.0018505505893851402	0.002877618338948941	0.005186310871927447	0.011703951178415961	0.008462651325348921
11652071	0.009875540424157381	0.006254571033414607	0.012242539803687629	0.00010877555999437882	0.0024331921953033115	0.006347372495754577	0.0024436087370222253	0.013821459164433928	0.008305597153843111	0.009759268645611772	0.0	0.0035358851222221615	0.001507192539048934	0.0008988943367645603	0.00548537917018601	0.010154774151404387	0.008023490838556918	0.0013130988319389927	0.017225845696863876	0.020679891084469344	0.010528796072370126	0.0007659884753867107	0.0007491386245709885	0.014773126030126154	0.0	0.006888440350269802	0.010412044190437779	0.008034178369348373	0.005592435475537838	0.009016439887500451	0.01497294092713466	0.002868246946682669	0.008946185313214412	7.894161891909068e-05	0.0038304881012840345	0.0	0.007001049527527133	0.006886751644204938	0.007809644836382018	0.0014468738350093954	0.006812554544110062	0.008346545635102244	0.0029067956800428534	0.0035594710669334664	0.007338837133522948	0.010275819782127589
1243685	0.008951650657626167	0.004335411800175545	0.0019332379070465763	0.01489034932170814	0.0	0.01671555842983888	0.013457494151861697	0.0	0.004021688498666296	0.009317123526449332	0.00297069120899897	0.0	0.0	0.008006887967731554	0.008051654964625832	0.006524958056070659	0.002662118356039371	0.014967298743995544	0.008565357477260229	0.001528149179647812	0.009139770046112728	0.00029681003652081903	0.0036460264207086937	0.011680150167145987	0.00998508677725235	0.010779789649514192	0.0	0.0058764424347702	0.002538442614826053	0.0019055939005852914	0.00635884532388645	0.009284576461124792	0.01343451126689048	0.002345245003978395	0.013645402142894435	0.001984794656159227	0.014845256166669747	0.010833275191783938	0.0	0.004994904350535279	0.01309146630487885	0.002568446973425092	0.001381746910596225	0.0	0.013948557885265096	0.013224976248500473
14498577	0.014023672413087846	7.267024149650245e-05	0.00842817058535251	0.013971467214362859	0.007894710009080978	0.00946498719207072	0.0007237770567567709	0.011732367078383443	0.000171054412601918	0.007443632725173234	0.008943285633142506	0.010216264767061674	0.005097360062266049	0.006531985444080269	0.003858210650371744	0.008317456898427826	0.003262682308059058	0.010769971109125911	0.00631948244119829	0.001123541538461479	0.015767173406022576	0.0008143509191225506	0.00349314391870921	0.002655669575923216	0.006816483225993699	0.007613275457450939	0.009613328117853885	0.0016024565476873431	0.0033363778043724217	0.00897520409412738	0.009972117578684197	0.006133641606197743	0.009771988087811918	0.0067686213149077724	0.019382130937953868	0.0014690833605715107	0.005650235570343395	0.009612965729277466	0.00029488558381016633	0.0010117978467764103	0.0008382665578371508	0.013586943026050976	0.015510234906407773	0.0002943616524041385	0.0011538806584932347	0.0062751506541132065
14641578	0.007977094825193166	0.007111775968625815	0.00879990545116156	0.006196039394047024	0.014439465053866042	0.01194680251695517	0.00944776712703163	0.009521485812136968	0.008469241605520327	0.0009777948452955468	0.007126736785326892	0.006798692172362526	0.001717954527567678	0.004929547245396438	8.361492834343811e-05	0.006142221235101534	0.0026730239468508426	0.00124396893427752	0.0006204711368498435	0.004139024237741846	0.0	0.0	0.006487458969581909	0.0	0.009444680720146197	0.009957405932743638	0.004925398972348947	0.003573435572605072	0.0012330855984261778	0.01603184762219391	0.006217562594284536	0.0	0.006784422259114345	0.014619843046862228	0.009222252686639544	0.0057008336249272365	0.013897302407628185	0.00985430126238744	0.008786463817386861	0.0011609938966838642	0.002495403645261498	0.007989113760342899	0.008746774455456335	0.00798987596193246	0.005680472093949397	0.003941127347901607
15387421	0.0	0.01743699586751124	0.001182616753756757	0.0	0.007741656071060871	0.0	0.000720175184340622	0.0	0.011268758055332942	0.007312004431933742	0.0	0.007645215675746251	0.022193903493159535	0.005161951402470079	0.0010950086753306533	0.012911109094168727	0.025233336992854783	0.0026269778274577702	0.010692999465685044	0.008933380282822062	0.0	0.019715005513692093	0.021255818425009412	0.0	0.007388750894829957	0.008174578719860388	0.008955379488301243	0.0	0.0	0.004623691392743611	0.013492702462889252	0.0	0.0	0.007802212911146861	0.0	0.02998117263408994	0.0	0.007245042481205579	0.015245150152205005	0.0001934545664926774	0.0	0.0	0.002988909539347041	0.0011420224808217105	0.0	0.0
18414513	0.011304723682521082	0.0075641361840251544	0.011736958055564201	0.008822294230930392	0.0022712181702015362	0.015975233278007688	0.020690071725413626	0.006537921313026586	0.005269139061114923	0.01592293567905664	0.01260290328532662	0.0	0.0	0.0006695971094984775	0.00047683981403331667	0.0	0.0	0.009810364202644514	0.0005405213202187833	0.0005287383501442341	0.01112137346718444	0.007364998342908988	0.011522377349922595	0.01308806378078847	0.010409968693033388	0.0171255927677797	0.0051726431527688846	0.0016266176716259698	0.0	0.0	0.010579660226981332	0.011175273700103195	0.014739511004432168	0.0012641492646837346	0.02638872482363156	0.008315608001799125	0.005429896330632365	0.006683960140877055	0.0011629367171013382	0.004983160065876974	0.0027005981089714506	0.0	0.0	0.0	0.0072044900047377285	0.008795112666372965
20112377	0.0070322950824548485	0.0037418152834833383	0.00916399986836124	0.014250826936820019	0.0	0.014054432641003152	0.006315663407579906	0.011020881130398385	5.04175223062373e-05	0.0173990370638293	0.009170527156273341	0.0	0.011468598569586303	0.011396734363271703	0.0	0.0026544496488110606	0.0024937433056580545	0.01519037983067791	0.004350421125690965	0.0	0.007746479105053926	0.0034650705119935736	0.011493648213371154	0.001344151182430586	0.007007072235157072	0.0021017810694702673	0.004378006171775324	0.00584582058329915	0.011790853442828554	0.006670188105756991	0.01091702522736147	0.010477907063770728	0.01047658982909575	0.0019343459689907657	0.00839692554584532	0.013614947376557475	0.0	0.013037010058067936	0.0012308351285300256	0.011974942123123233	0.0	0.002201375424340955	0.009004523693023115	0.0021243114202300155	0.005989666255340703	0.0006203835151281718
20120255	0.0	0.0009438669560744208	0.005998549836876139	0.0	0.0021482480933773447	0.0	0.0	0.007788415092026694	0.0	0.0	0.0	0.018086222783094	0.023074236838883554	0.010167076477919755	0.0	0.013196662589352636	0.00764237911856255	0.0061989925067691045	0.006259580017423323	0.018073961965267584	0.004745539471243643	0.016882483883970886	0.003126623118413331	0.015748935689017408	0.0	0.0	0.00854597298516219	0.003120780082899778	0.010430712544978734	0.009624528314861734	0.004704558239125682	0.002431856511730002	0.0	0.0024650759931157023	0.0034956846082366045	0.013649600004937737	0.0006914723285129795	0.0	0.013020359232498136	0.0	0.007104565042340764	0.008683290356994132	0.017210154952898685	0.00938452745448772	0.0	0.0017843910539475224
20124619	0.0	0.006364876677960963	0.003083875293634449	0.0024462954463457475	0.00736631953303408	0.005541426992687247	0.0	0.0	0.01860079573667746	0.008111399865928601	0.008453743872229618	0.010592805123973694	0.0	0.004379120285827386	0.01832122838671795	0.020515806578742725	0.016674801841872238	0.0	0.0056391335878089675	0.0024539640064253775	0.0	0.017122610747494302	0.019501878880230313	0.001259503491493535	0.006911213033151945	0.011671126154719786	0.0034750017450595047	0.0037488401032886053	0.01416757464075193	0.0	0.012064064231897504	0.00358767109148683	0.010708803033134871	0.005286933637320939	0.0005035184724844494	0.008149158619028787	0.0022096361761381163	0.01447585464657468	0.005020159033750621	0.0015042772756096053	0.016622474684686344	0.005943603278951318	0.0	0.00876482097610378	0.002793694701636174	0.005332375597325013
20139562	0.0005916385902775288	0.0002965474149942152	0.00794609513699827	0.0	0.0043542217465043845	0.004712691392015746	0.0030980247952617007	0.0047712437923305515	0.00628398319588979	0.010442591386595335	0.0054736004291426376	0.00793606138979123	0.01726684328210082	0.01013962759106406	0.010718910286298006	0.013832007041284554	0.005076926937374184	0.004361143705274898	0.005736561900411978	0.008750749585576449	0.0	0.006672949254866713	0.004314687286762211	0.003940570625072593	0.004537023978890588	0.013452784629583638	0.0	0.004988134627474427	0.011677451352914212	0.009768345000601182	0.0011237145968023233	0.008640414838111348	0.0012866686471676733	0.009040634930912393	0.009891461903599002	0.006257179963410202	0.009280080358145305	0.005649883252890081	0.006348525236972415	0.007686711860394234	0.009117587961885436	0.0032374232819099517	0.00715150253588801	0.0054931744414138395	0.00028738372967315544	0.009048049091093604
20147440	0.011805745970402036	0.00911022751683607	0.0006502033258880006	0.010668506688498018	0.0	0.0036653653216507614	0.013187071629552597	0.005312426166571433	0.002164267983954776	0.01435598523213229	0.010486451042978786	0.0025217375530480566	0.008001866232685832	0.00643643993474667	0.0015877394324057602	0.007791445746229263	0.0036204574925548638	0.009230038394390154	0.004587361122112232	0.0	0.006318072126030052	0.0018317292520117644	0.002318204167294895	0.011594501924620325	0.01338589719961298	0.01284924305444678	0.00294947118809397	0.0	0.00909871402314159	0.00623991447582794	0.01653462287148113	0.00641686627497297	0.009110209393367642	0.0	0.002205472591798723	0.004545995646849189	0.009873030890861043	0.005919797861207436	0.0014799084815469027	0.010710038299611712	0.0	0.0	0.008781072865008356	0.006072297603594394	0.00868226380147482	0.00446402167874
20152393	0.010318376718316011	0.0033183302516836487	0.013207797749190892	0.0	0.011638340706178692	0.004763735324089806	0.010489047308690935	0.012926966689709274	0.016288998786247632	0.0040222365457876705	0.0	0.012271139463729616	0.0026225537431812614	0.0	0.012764603389967804	0.008920180888897017	0.016433751142636704	0.0	0.0125651665057378	0.005093813695349163	0.0010968142508236021	0.0	0.004720451564080174	0.0	0.005387178884223848	0.0014218521656105725	0.01630457106718247	0.005123838612196725	0.002342147285854603	0.0	0.0040399787757193556	0.0032035031948831035	0.012628440397040403	0.02754774376714051	0.00023218563726428422	0.013070541229649782	0.007870637559689954	0.0065318401654114976	0.011741745497440963	0.0024481230418722626	0.0	0.010179514086226938	0.0	0.008512235914713808	0.004780413258659207	0.002245359159181293
20156469	0.027969339935088523	0.0031721253376709546	0.0	0.012357768425463244	0.0	0.011878683705995326	0.01336189514964942	0.0010947232094506492	0.0	0.013425031018731244	0.0	0.0	0.0034699971669692785	0.01356853384998647	0.0	0.0	0.0	0.016691809746907336	0.004274815186479052	0.00351661512108734	0.015535552292319243	0.01047677734739908	0.021764655924911027	0.01827107161796145	0.009785823872837936	0.015348546960744561	0.0	0.0	0.0	0.013199410528141612	0.006867995722025451	0.0026984189439885095	0.008179163313406476	0.0	0.010050878725229294	0.0	0.0	0.006675595510172313	0.0019400720160466125	0.004289389776979165	0.007396729494175027	0.0037332974700383195	0.0	0.0	0.01819385923930011	0.020285640587475298
20173942	0.024059301090754017	0.0	0.002233541159898822	0.019669433225545683	0.0	0.022508593527627425	0.009160621179996576	0.002109256934240234	0.0	0.0	0.011743413965584122	0.003024697252429424	0.02157972714784862	0.014011069313480382	0.0	0.0	0.000254648195460273	0.006080585892597934	0.0	0.001639365606996199	0.0	0.009311385917634092	0.01283665197246675	0.001632164126374089	0.0	0.01978496694359867	0.0	0.0	0.0	0.02319130179476357	0.0	0.0014078043728234105	0.0	0.007657472116107491	0.008825608844370173	0.0	0.006224216681334122	0.0	0.0	0.007964100896417026	0.009454700021828783	0.007322889548029468	0.004796745300030148	0.011331504380362907	0.0	0.01772428881615361
20185860	0.0	0.014376137664494682	0.004387561464458206	0.0	0.022260999798551697	0.00291289478325811	0.006741129672635882	0.003955865240541385	0.0	0.0	0.0	0.003497816479600976	0.0022326280938865907	0.0	0.013426789995433458	0.0	0.023584367011760508	0.0	0.0	0.010093057195736676	0.01965090990828279	0.0031546386230737254	0.01991570108435424	0.0	0.00795631707839855	0.0	0.015253045739897601	0.002540082814440494	0.0023425478560156546	0.0005436583820744896	0.0026574646034731547	0.0	0.009692701490387838	0.011786930678023133	0.0	0.0	0.0	0.0	0.0	0.016585022725608713	0.001495416987352523	0.0	0.001120279086205908	0.017149280067773727	0.015367449279874445	0.0037671498977735743
20187042	0.0	0.00564094408085607	0.0	0.010197377923977981	0.0	0.006700097807346016	0.011526602041484677	0.0	0.012226348681308383	0.02193487409506132	0.010436650668749645	0.0044180646550621185	0.0033793531915413287	0.004639244684242667	0.005524012128867577	0.009458304875079577	0.009670719766230679	0.005589061662572297	0.00923195717056467	0.0	0.009893589985182302	0.004957668184048173	0.0001279994472149012	0.011244999727049098	0.009663652242151669	0.0	0.005913203783862914	0.0030779941153722527	0.01354238349853908	0.0060670713795011755	0.015159949228546472	0.012146604731346851	0.012359081490878396	0.0	0.0	0.0008507759296627513	0.0067284125782819445	0.011466257483869502	0.0	0.009683553979236278	0.00610692551870346	2.8557071723798326e-05	0.0	0.008939561463574127	0.009727502080916979	0.003774257498625331
20195344	0.005289434419712365	0.005556839115963965	0.010812064558168162	0.0073733521539874804	0.0020402984290161076	0.0	0.01477583463633492	0.0012686323487824992	0.003207876866449857	0.00024333212123214134	0.00849451134182187	0.008367972984040403	0.0009371843316301507	0.0	0.0116689232845405	0.01090547373230342	0.0	0.0	0.007275771753412345	0.00357048421042463	0.004125633693144521	0.008446244948011373	0.0026586889468496948	0.009109665848205639	0.008660351152818942	0.006794812830032757	0.01874096243080681	0.004859782926054714	0.007465422851753081	0.005203522434307261	0.0027975825888167643	0.014363982956688765	0.012802909282064229	0.008148856016326367	0.00935219188242578	0.0025440408842768328	0.009452333120496368	0.003781760856594351	0.016633939092788794	0.006277365083548509	0.0033594979748215546	0.008424449922416949	0.0053184539214196	0.002284034412774371	0.01618047264442464	0.0012783558431820122
20197364	0.016854380908479724	0.006557038544862443	0.011700974858261475	0.01763968057935772	0.0	0.018719475411364418	0.0022143875982348253	0.002957309661439803	0.01029702558960168	0.012599048812273207	0.013440457919984796	0.0	0.010366922824147437	0.011538697726887119	0.0	0.0007901166640807833	0.0013754733214608255	0.01365023566931351	0.009022049687689182	0.0	0.006545316793083694	9.38806379086281e-05	0.00316535785417408	0.0023981162157663094	0.014913291554532962	0.005695847434647657	0.0	0.007784052170850159	0.010130421130629579	0.0116507425879054	0.00950079701983643	0.0002689986674060872	0.0038840491815956635	0.0	0.009289589746442443	0.0	0.006629202293799	0.006661452364071963	0.0	0.002079674480186566	0.005142083939968404	0.010246106643052018	0.007486847925769281	0.005865421702533735	0.006357076327710906	0.007968865145172928
20204538	0.009212840273280612	0.0037826110231007643	0.001153912156998804	0.009158923639124942	0.001693934440375197	0.012685912777723405	0.018321131675856615	0.008579090497887167	0.008135149900762906	0.00850573948508402	0.012836824342759578	0.0	0.010829294100923656	0.009548049666037122	0.0031806539898396905	0.0	0.004354903373779496	0.010849212755634037	0.0063345073823271635	0.003054296025077501	0.0036508241344141612	0.002753074637084629	0.0007992939000768554	0.008227017467203758	0.0069123236717750095	0.00353004314018404	0.0	0.004069497317667857	0.013375920388424592	0.006029171744669038	0.008620616049293558	0.007548750223718342	0.0034527656738246567	0.009833448372095164	0.005887834847866939	0.004827979561902528	0.0045985974524176115	0.008814229457390537	0.0	0.005830115386622774	0.0026585482963289763	0.0	0.0014363243894355158	0.008888868001594821	0.011644589137885705	0.011267294268764098
20214850	0.028595311650603042	0.006968608538231398	0.0002295769738717604	0.00300956727088178	0.0	0.013158835145813438	0.020583213474832524	0.013817915273071265	0.0	0.012293897887379484	0.01963351489180371	0.0	0.0	0.002884871794495913	0.004099554957358836	0.000239473492328251	0.0032181945684472612	0.015507806651253314	0.0	0.003850650369125024	0.023113030246320512	0.01008228832617611	0.011615020973810517	0.0060991969155457315	0.005148116775933144	0.02251212105605411	0.0	0.0	0.0	0.009275611435502732	0.012457764483982376	0.008257202597733647	0.014347646875463105	0.0	0.015469084955698487	0.00014471177498949966	0.011932992717088038	0.0005441033079980252	0.0010285351505543426	0.0	0.002036569295896988	0.0	0.0001611988815267894	0.019678800956630608	0.0036467798663892396	0.0
20225925	0.011074960273027196	0.008071194521490183	0.01602256120841606	0.0	0.010988140230954591	0.011289070490635171	0.018538271286255813	0.00705470345173032	0.0	0.007436237517880602	0.00778579902332323	0.0	0.0	0.0	0.0011631945665967985	0.007849425692580323	0.006678835944912708	0.0077406748427716445	0.0037347814539295775	0.00025186775059544926	0.007344051631049499	0.0008365322772796072	0.0024828661992280145	0.0024729811557932697	0.005867766901804929	0.0	0.014207276150634962	0.0025847592304398914	0.0	0.003950366671604789	0.009154558065409015	0.02339726145230135	0.020481541257954657	0.01713316591640635	0.0190549934709252	0.005231793172991935	0.0021836849108970457	0.014070867666316465	0.007670029398715126	0.0	0.0	0.0027796069869224435	0.0071627911225065535	0.0	0.014693501046668651	0.005280929489108979
20232474	0.002816190596790593	0.005191957955212363	0.02156805259353007	0.0041849571272688565	0.0027677300259681915	0.004339832996291304	0.009462985313798838	0.007430434257628554	0.00014768838435900354	0.003762309519261252	0.0026154503192271066	0.004974051131522362	0.0	0.001470375656222413	0.00825684689176511	0.006155124457706176	0.0026960654962540987	0.0	0.005570453382742541	0.008020466349402332	0.007638105415087052	0.00747005180619398	0.003729144103839273	0.015421224562538069	0.005446124501961349	0.004901650544840754	0.015491027505232997	0.004700129142429174	0.016497005716114732	0.0020609881589255274	0.011370665256115709	0.006228223676307927	0.0009665035414247351	0.0	0.0	0.004736390887680785	0.0021216374328178193	0.009214360839013305	0.0018798257885999012	0.01193015337096227	0.0004916618014339262	0.0	0.005449275173795195	0.0075982648668856114	0.007741128419351867	0.014037615826062768
20242958	0.0	0.0	0.017612345725140793	0.004958589682308299	0.007291084430997462	0.0011625325646140148	0.0	0.015511589443433671	0.0	0.0	0.0	0.010117754018121546	0.012238120172115131	0.005954535047811138	0.011394449397257821	0.005206959158776803	0.0	0.0016464293463613424	0.014535271945023671	0.01864087193640932	0.0040774969338484325	0.0	0.0	0.0032370687922599855	0.0011715002146258388	0.006844003591108539	0.008827454124874427	0.016137269301835604	0.005587683794803981	0.005509144557085284	0.0	0.01281890966098381	0.0	0.013421876731571507	0.004906267721121707	0.003698034462156633	0.0	0.0016138518799442114	0.015504696040388434	0.004755294504513491	0.008440847723751898	0.0015408012890185255	0.011342385332637867	0.002321095535738041	0.006797057470924989	0.014864225336298624
20251553	0.0051655168613405035	0.007996870630901312	0.0023530805393726546	0.00214443070136562	0.004748406017090215	0.0	0.0	0.0	0.004239662618905061	0.0	0.001799461150559473	0.013915421854042383	0.0001575667779589826	0.0	0.0021068038236919215	0.012762135226531336	0.00482629442878658	0.008211741171477212	0.004515521742454998	0.013234526629070693	0.015058920554442703	0.014785450834736704	0.010778347475907566	0.0036594376418497285	0.0	0.0	0.018129250635495763	0.0	0.010244489438411011	0.009222934378343636	0.0026073418739442178	0.012638548752458813	0.0030851356386446885	0.006882940195199849	0.006598290324385289	0.017148246238918485	0.0	0.011632601814243845	0.01169859796747474	0.010184368090166535	0.006864703605286989	0.0	0.0027133310650646796	0.009226332422619068	0.008132839995656664	0.0
20252720	0.00722199356826716	0.00024119645305435746	0.029453736407506242	0.00015675497009470766	0.004539404853015295	0.007392321238680904	0.0066722821084762626	0.0037982558593863012	0.0	0.0	0.0051664335589009305	0.0008602960361549581	0.0	0.0022077280763779213	0.012274649274618408	0.005237575133879877	0.0003129650996583611	0.0007730554890618976	0.00565293730289032	0.0018699436980666197	0.013077944521536513	0.006168189738063393	0.0	0.00797096901269675	0.00021904072284579756	0.008051481954260009	0.011142275475314042	0.009831102931591226	0.0029489602172094098	0.0	0.0029747037338470053	0.011665271413786408	0.006238993251711372	0.010180368735234356	0.006147764186621633	0.005758363086061737	0.005991240531495334	0.008389038775618465	0.008766530447598352	0.01643446367029154	0.00681771067275575	0.0005710707584496216	0.004771231304912097	0.007329593494940122	0.007335738907012001	0.011771101819364445
20254902	0.0013655309049029887	0.010228824054919712	0.006610408709809515	0.007170186299849818	0.003108560368635022	0.006258184222768812	0.013054624446428348	0.0	0.002690180099818073	0.0035313273973101565	0.006941274889980434	0.007537585337473405	0.004452477558897296	0.00553438287009006	0.012549068798293287	0.01319589605188564	0.008051760785469597	0.0037310697814300583	0.0074725533693323545	0.0055623681161692225	0.0015921253958521612	0.004402597568475668	0.0	0.005088040534224043	0.004507745865031106	0.0	0.011057899728237458	0.00888656286498673	0.0017292656058591285	0.0	0.003495384362478459	0.01408613002538128	0.009475565239261846	0.008101406513080984	0.007587245941950821	0.017936970653726382	0.00821154290468732	0.009362465982829091	0.0043502247652099455	0.0038211074512873628	0.004742277578669187	0.001811129527137698	0.00322689054864387	0.012637839923350113	0.008866353844903013	0.006942515854826389
