	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12	S13	S14	S15	S16	S17	S18	S19	S20	S21	S22	S23	S24	S25	S26	S27	S28	S29	S30	S31	S32	S33	S34	S35	S36	S37	S38	S39	S40	S41	S42	S43	S44	S45	S46	S47	S48	S49
PPIL2	0.003507954562712886	0.00019443180382758824	5.81668078638286e-05	0.0009249753986954693	0.0	2.4865518193417727e-05	0.00035655240478341837	0.00010101213283338747	0.00024030831660279878	0.0	0.0	0.0013929812666141875	0.0	0.0	0.00713994499442274	0.00042705749339929587	0.002169747895709273	0.0	0.003760752303446515	0.0013995079556509962	0.0	0.0	0.0	0.0	0.0	0.0028598431927106204	0.0	0.0007264614472836193	0.0	0.0	0.0007141753222491773	0.002269948555912287	0.004202202843618586	0.0	0.000418869735693241	0.0	0.0017802121282661774	0.0003146081649280473	0.0013724310010179213	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006027510043837738	0.0
IGLV10-54	0.0	0.0007100701930824901	0.0003568519464914147	0.0	0.0007749118302542273	0.0	0.005469109035813905	0.0	0.0	7.495452464785606e-05	0.0006535012200151025	0.0006083373168419118	0.0	0.0	0.0	0.0	0.0008580558847064967	0.0002774556681867759	0.0	0.0005439507993536995	0.0	0.0	0.0	0.0	0.0022359433047405087	0.0004557536455296901	0.0	0.0	0.0	0.0015672682959880708	0.0030521084457141674	0.0006045181460022811	0.0003849808053645364	0.0	6.409209691182527e-05	0.0008530512735963024	0.0	0.0025678507519070865	0.00199594007621505	0.004982695804920631	0.0007755574937558424	0.0	0.0	0.0010959501180058686	0.0	0.0021465589376047874	0.0013798437113660446	0.0035933389202011325	0.0
DRICH1	0.0	0.0004181335557658133	0.0	0.0	0.0	0.0	0.0	0.0	0.0015526450391846942	0.0006659642192208209	0.0009111539460178885	0.00017947579998648118	0.0	0.0	0.0014440277489033632	0.0	0.0	0.0006217921353132585	0.002039200685778103	0.0	0.0	0.0	0.0	0.0	0.0	0.0016638125119757265	0.00033778179466637046	0.002229090818617035	0.0	0.002268886766522392	0.0	0.0038197733200197	0.0	0.0014428534518894063	0.0	0.0007748263565128182	0.0	0.0005507849646861892	0.0008013790631850216	0.002973949927945673	0.00558614739177517	0.0	0.0	0.0	0.0016430406681204421	0.0	0.005428513378692823	0.0	0.0014958039592582388
CHCHD10	0.0	0.0002643736833061612	0.0	0.0	0.0	0.0014162784293697823	0.0	0.0	0.0033996379671239665	0.0	0.0010030870923636232	0.0009884842122208166	0.0	0.0008896187961170096	0.00033135983684376446	1.7761981371850464e-05	0.0	0.0009428619247802966	7.32498123490887e-05	0.0005715321432160022	0.000283490018751072	0.0005146053173219766	0.0	0.0	0.0	0.0	0.0008296267174095754	0.0008962938167636409	0.0017637418741261555	0.005240182614943262	0.0	0.00048446945094263893	0.0	0.0	0.0	0.0026804120900295004	0.002752789189396279	0.0	0.0025603505304606566	0.0017579674438348394	0.0	0.0	0.0	0.0	0.0029870845073117942	0.0034665016678639498	0.0	0.002141921222251608	0.0
SLC2A11	0.0	0.0	0.0019135074318471057	0.0013604796292687237	0.0	0.002446672774844439	0.0038827751865866005	0.0015066874530183553	0.00044416323787927695	0.0	0.0	0.0	0.0011328949300180996	0.00027002461860887344	0.0	0.00609390264969628	0.0	0.0004214850749116352	0.0	0.00042117788140052885	0.0	0.000977496695487202	0.0030804125685085677	0.0	0.0	0.00020232728780626122	0.00016762944795236395	0.0	0.0013171081997332148	1.9629646766027888e-05	0.0	0.0	0.0029416641120475484	0.0013890341485064208	0.0	0.0016922251481292338	0.0	0.0	0.000954022317923735	0.0	0.0	0.0036072801487756503	0.0	0.0007153684794251265	0.0	0.0	0.0	0.0	0.0
DDT	0.004195081348330952	0.0	0.0042522136218679256	0.0012779682861213638	0.005207326615413986	0.0	0.002349970339345262	0.0005865860969617625	0.0	0.0	0.0	0.0010090518183223595	0.00016852158837351273	0.0	0.0007404440004661164	0.0013273163324332077	0.0032917564248561145	0.0	0.0006107413858266024	0.0002669384186215389	0.0	0.00012558148068423036	0.0	0.00013042305161611121	0.0013060077425322975	0.0	0.0	0.0012990342979406991	0.0005306089305317105	0.0	0.0	0.0	0.0	0.0	0.0009173525687293357	0.0	0.0	0.0009489009603338831	0.0	0.0	0.0	0.0007680044595190604	0.0005962583285040045	2.896797742554491e-05	0.0	0.002920759699499791	0.0	0.0	0.0013319400744535817
SPECC1L	0.0003921206209839053	0.001199739041647094	0.00353924214629666	0.0	0.0	0.0	0.0	0.001191577606468344	0.0020977413722920394	0.0	0.0	0.005627092134258424	0.0004976361509316944	0.0	0.0	0.0	0.0	0.0013421129129848673	0.0	0.0006470363676774187	0.00032714531967423623	0.0011922859042145062	0.0	0.0	0.0	0.0	0.0025058106731490897	0.0	0.0016686470137836846	0.0006725926310751325	0.0019911556844099385	0.001408746928291456	0.0	0.0006349347924329803	0.0032450693087932316	0.0	0.0013898724731859064	0.0019465626978474886	3.279711195133501e-05	0.0	0.0	0.0001070543082564673	0.0011858242628672298	0.001183285168834868	0.0	0.0011347811044672257	0.0	0.0	0.0
MN1	0.0003226563954939091	0.0	0.0010534793746544095	0.0	0.0021568817170672197	0.0	0.0	0.0006058017145825523	0.003820719045529991	0.00018449513481704245	0.0028651782523080437	0.0	0.0	0.0	0.0	0.000809391319061686	0.0	0.0015716008941138405	0.002297859175683218	0.0	0.0	0.001068561250029579	0.0	0.0008096369565804384	0.0	0.004657089678696281	0.0	0.0002743251063176609	0.0007033616857862188	0.0	0.0	0.0	0.0	0.0018498336553138674	0.0	0.002701658964220101	0.002056156440579994	0.0	0.00032971532413972874	0.0015258065680539483	0.0018630700513345793	0.0	0.0	0.0	0.00028419167663732976	0.00039574947368695477	0.0026418198334249832	0.0006530633983314757	0.0
EMID1	0.0	0.0	0.004138701120520825	0.0006912613917535685	0.0010926712316105408	0.0	0.0	0.0014317679099977074	0.0	0.00030077376462349896	0.0	0.0011505417806784756	0.0	0.0004145422549573631	0.0	0.0	0.0027573311491348165	0.0021185533176251324	0.0	0.0	0.0	0.0024792703519212183	0.0	0.0048426253412439235	0.0	0.0015589360137957878	0.0010239059300177506	0.0	0.0	0.0	0.0	0.0	0.004661679102612473	4.692181555892675e-05	0.0008003615096793038	0.0	0.0035724852000436867	5.691533053746361e-05	0.0016989991874400965	0.0	0.0	0.0	0.0002828213898939937	0.0	0.0	9.173393728683384e-05	0.00011614912860555988	0.0	0.001969561405292958
OSM	0.0	0.0	0.00041641442410957617	0.0008239640431542628	0.0	0.0005424976919711947	0.00035401140583418	0.00037580627636754936	0.0030316486070351947	0.0009631828567594141	0.0	0.0	0.0006383428191449379	0.0013689344799598696	0.0	0.00022205123478086775	0.0	8.038599796081746e-07	0.0	0.0	0.001153569722768866	0.00035163536056982063	0.0012560450918605826	0.004904953143866315	0.0006750198613381447	0.0	0.0	0.0020692245887567696	0.001674415606368926	0.0	0.0018988038912762753	0.0009886806402764662	0.0	0.0	0.0	0.0022446408652100724	0.0	0.0	0.0	0.0028793821137244615	0.0	0.00207341692879993	0.0003956913357438731	0.0001186500453059547	0.003916157477859177	0.0	0.002521080427123029	0.0	0.0
CASTOR1	0.001789547264236347	0.0040177068842273955	0.0	0.0	0.002714563726611221	0.0	0.0	3.320609997074343e-05	0.0019057811380683604	0.0	0.002667927338446728	0.0	0.0	0.0	4.826308871903863e-05	0.0	0.0	0.002981871334689422	0.0	0.0008299299421276325	0.0021233676783674158	0.00266092506706576	0.0	0.0	0.0	0.0009636005740426806	0.0	0.0	0.0	0.0	0.0009308294164108142	0.0	0.00040702468036239725	0.0011083749007630803	0.002979663949533004	0.0	0.0	0.001081701367974172	0.0037892365312051754	0.0	0.0023056651996226285	0.0	0.0	0.0	0.0005122020195240466	0.0	0.0011459878330004898	0.0	0.0
MTFP1	0.0	0.0	0.0	0.00024703959925708737	0.0020185148783624365	0.0	0.0	0.002439059017277544	0.0016170304352288297	0.003517829992780372	0.001060037935369274	0.0005802656680939114	0.0	0.002848274470880972	0.0	0.0	0.0	0.001372584666278598	0.0	0.0	0.0025582703077771047	0.0030381653101544093	0.0	0.0	0.0	0.00013222660762208363	0.0017655198529719731	0.0	0.0	0.0	0.0	0.0	0.00020367635047132584	0.0013931428944824718	0.001501621985304557	0.0	0.0005140981549466708	0.0	0.0	0.0032612931753792577	0.0	0.0	0.0012175227845270195	0.00033130589620002126	0.0	0.0	0.001733708064464457	0.0009948352030356598	0.003512544784184488
GAL3ST1	0.005383256078329396	0.0	0.0	0.0	0.001739107110821358	0.0036731237290682874	0.0010532698521243907	0.0	0.0018790399668745781	0.0	0.0007475531804268119	0.0	0.00203987499901162	0.00035083692479658706	0.004354358240475135	0.0	0.0	0.0	0.0006247707150383157	0.00043600056409403095	0.0	8.519516696544618e-05	0.0	0.0	0.002620282840538323	0.0011441831032219139	0.0	0.0	0.0014244117168835764	0.0004769621877382409	0.0014433105635628654	0.0008407607975559894	0.00034204523720582824	0.0	0.0005305582292307061	0.0	0.0	0.0	0.0	0.0	0.0007882599938712782	0.0	0.0	0.0	0.0001471598021718915	0.0	0.002617027058123602	0.0015583326396201122	0.0
TCN2	0.0	0.0	0.0	0.0	0.004101260276839052	0.0	0.0	0.0006529446234347812	0.0	0.0	0.0	0.0	0.0002490642014973255	0.0	0.0024367192285557667	0.002693142622546799	0.0017089717953407443	0.0	0.002082913444501972	0.0	0.0	0.0	0.002176517049999825	0.0018183950338077858	0.0	0.00035307840081372634	0.0	0.0	0.004549230737642507	0.0	0.0	0.00032564221799627317	0.00139888802096704	0.0	0.0	0.0025087355260907146	0.0032005879248886643	0.0	0.0	0.0	0.0	0.001462400870053267	0.0006786271818927215	0.0012369323095368096	0.0	0.00162945407902344	0.0	0.002420435208854271	0.00059992969784867
SYN3	0.0	0.0	0.0	0.0015535201750129938	0.0	0.0	0.0	0.0	0.0018465528869936753	0.0004814872869418744	0.001931020195172966	0.00015619115718312337	0.0	0.0018105282210827535	0.00026276219460482893	0.0	0.0	0.0	0.0005438970194833332	0.0	0.003304520849138524	0.002343941803176109	0.0008077831115608945	0.0007002710610055702	0.0	0.00038672298892028907	0.0	0.0	0.0035585091796483666	0.002390348463833391	0.0009009689550399287	0.0	0.0	0.0035737320879733526	0.00037161602279347746	0.000546406639236406	0.00018584083314631246	0.0	0.0	0.0024282263943030107	0.00251003095271304	0.0016646512749789208	0.0002799681326459496	0.0	0.000359326241810008	0.0	0.0009001707137246029	0.0	0.0018833046980310142
APOL6	0.0	3.709936900731623e-06	0.0	0.004090340824189996	0.0023597250600712622	0.00021335386636400964	0.001626725815413347	0.0	0.0	0.0	0.0	0.0	0.000981187197452014	0.0	0.0038265613408929354	0.0015375397827756497	0.003905838272358569	0.0	0.000551759055895556	0.0007108429119227339	0.0	0.00027966298073248325	0.0033365963166228315	0.00042708802252910076	0.0012992154162145828	0.0002482146717529602	0.0	0.0006774123506417294	0.0004705327265175143	0.0	0.00012563929356271608	0.0	0.0003683707763084084	0.0	0.0	0.0012444796998498024	0.0012116467636671669	0.00013565247340936517	0.0	0.00030120541201588476	0.0009377231628376166	0.0	0.0009208498257074639	0.0005393400105840459	0.0	0.0010431871486112714	0.0007204000972726685	0.001133474116267256	0.0019161464626910555
APOL3	0.0	0.0031859997408276936	0.0018472353776861003	0.0	0.0	0.0	0.0	0.0030272199991665904	0.0025750502560058924	0.00013881041498653725	0.0018368613409418424	0.0008721804446675872	0.0	0.0	0.0	0.0	0.0	0.0003293010572901082	0.0004304729414612074	0.001519061476292901	0.00012148516927729703	0.00232899341370071	0.0	0.0	0.0	0.0	0.0007494124879071555	0.00019184619609071375	0.001202196623719525	0.0020194979791687173	0.00038695660855288613	0.002500410770543803	1.2514568812447977e-05	0.0	0.00104017268088281	0.0	0.0016644962634335802	0.0	0.0022152563467901527	0.0	0.0	0.0	0.0012205260757164511	0.0	0.001496818799179719	0.0024687442023166605	0.0019257356032972824	0.0	0.0
GGA1	0.0	0.0	0.0033457045821591296	0.0017199668385038012	0.0032215672654302076	0.0023005147957239716	0.0	0.0	0.0	0.0	0.0	0.0	0.0037533049416959307	0.0002038935087983829	0.0003566194653154824	0.0031644627891019394	0.00024855805367576453	0.0	0.0	0.0	0.0	0.0	0.0027806424951100366	0.002534840700231777	0.0	0.0	0.0	0.0	0.0013609940484317952	0.0	0.0	0.0	0.0020561353930021796	0.0009492382468468554	0.0	0.000993618722134306	0.0	0.0	0.0	0.0015021159512770808	0.0	0.00036126771999298187	0.003257503159195495	0.00162554362032293	0.0	0.0012420127209897595	0.0	0.0	0.0
SUN2	0.00015070369241523116	0.0	0.00041822424593277515	0.0005787791661064762	0.0011483045195831649	0.0022383206474185856	0.0013662542623326286	0.0	0.0	0.0	0.0	0.0	0.001984314202731671	0.0	0.006092607392977716	0.0025649937185233387	0.004174901756641427	0.0	0.0008235225276592269	0.0	0.0	7.198368823222343e-05	0.0006729225597758364	0.0014350321800991905	0.000935238761288379	0.0	0.0	0.0002996118950959787	0.002844756476978012	0.0	0.0	0.0019705452826044834	0.0	0.0	0.0	0.0015762193975473104	0.0016143438741069566	0.0	0.0	0.00048439977645310233	0.0	0.001298086965411668	1.44687916581768e-05	0.0016837587750434262	0.0	0.0001998898802700066	0.0	0.0	0.0004222203299564221
APOBEC3A	0.0	0.0	0.0009101670190368411	0.0	0.0008725435932704473	4.512734910175483e-05	0.0	0.002970114944648399	0.0	0.0	0.0002537098733632667	0.0	0.0	0.0	0.0	0.0011476036964383294	0.0	0.004381476610766216	0.0	0.0	0.0	0.00013939786925562352	0.0029011339440890753	0.0	0.0	0.0035557425815263702	0.00033380290750840996	0.0	0.0010359757688101138	7.431514400300124e-05	0.0	0.0016874363940033027	0.0022690960736254824	0.00045373305939332636	0.0	0.004698507871044026	0.002374720874287505	0.0	0.0	0.0025145633236951714	0.0	0.0014082845843218295	0.0	0.0011343984854336557	0.0	0.0	0.0030394026208781138	0.0	0.0
ATF4	0.000982794764281528	0.003519984192703005	0.0	0.0016300657667261997	0.0002909071868406061	0.0012047727882787	0.0017374761291928298	0.0	0.0	0.0	0.0	0.00011332406307115331	0.00034057062855525835	0.0	0.0009404820233872347	0.001784694372533014	0.0035107460917949526	0.0	0.0005783678405747371	5.142421635890329e-05	0.0	0.0	0.0	0.0	0.0044412304144347435	0.0005668248815034688	0.0	0.0	0.0	0.0015396295197005541	0.0026206651803010964	0.0	0.0011672932664327713	0.0	0.0	0.0015090396003823844	0.0	0.0011143699597014939	0.0	0.0	0.0031121596028119963	0.0	0.0	0.0	0.0011414525537139725	0.0	0.0	0.003597086915541438	0.0
XPNPEP3	0.0008415869400978778	0.0	0.0006065811713295473	0.0005252473316942176	0.00033656726467033113	0.0	0.0	0.0025802143717500643	0.0017226264124191681	0.003766496972439744	0.0	0.003197054285406384	0.002175263318784491	2.147127566622045e-06	0.0	0.0	0.0	0.001542364758810819	0.0	0.0	0.0007031082865351488	0.0018443463111988314	0.0	0.00046956094482498425	0.0	0.0	0.0009883632879492917	0.0	0.00042771604220527326	0.001916687778749354	0.0013508410378264342	0.001820397605519824	0.0	0.0009161250774117898	0.001360458038707648	0.0	0.0004433291252577878	0.0	0.0	0.0	0.0	0.0026127070268463226	0.001948414605671622	0.003466229203386319	0.0	0.0	0.0	0.0	0.0
TCF20	0.0010755114274650702	0.0	0.0	0.0016536591264622667	0.005618846120136584	0.000198987465810031	0.001137397405831215	0.0	0.0	0.0	0.0	0.0	0.002113369839265925	0.0009543657189215326	0.0023977626206831922	0.001722445698636408	4.491194573758998e-05	0.0	0.0	0.0	0.0	0.00023155283404930634	0.0012765209750852805	0.003801801781544105	0.001070300939056187	0.001985506457338256	0.0	0.0	0.0020144618992788393	0.0	0.0	0.0	0.0	0.0	0.0	0.001237812620952283	0.0007312772073798964	0.0	0.0	0.00013538149791524824	0.0017278879343023694	0.0019662725800888357	0.0	0.0	0.001268408533490216	0.00020016803708820466	0.0	0.0022667147728600316	0.00021744246140593764
PRR5	0.0	0.0	0.0	0.0012646207666320915	0.0	0.0	0.0	0.0	0.0020528384624872603	0.0015197016807911364	0.0025227093957641195	0.00015820584018341093	0.0	0.0014835639292820647	0.0	0.0	0.0	0.0007592543794392294	0.0011845850624703004	0.0	0.0	0.0006702108260419234	0.0018758775782811423	0.001326135546631769	0.0	0.0019393410866519413	0.00044887444374923586	0.0	0.0	0.001985943656909128	0.0	0.0015034035622179971	0.0	0.0015138750302932818	0.0	0.0037816214849116718	9.24446993824681e-05	0.0	0.0	0.0026885735720602335	0.00020198659712439355	0.0020478226756579757	0.0	0.0	0.004096605720063393	0.00011726723257849424	0.002117087747284834	0.0008847164290227037	0.0
PHF21B	0.0	0.0009274243157643854	0.0	0.0030937655504420414	0.00046503956945092347	0.0	0.0018064823322637173	0.0	0.0	0.0	0.0	0.0	0.0010237150678841114	0.0	0.0	0.002231831691876855	0.0004618429513992485	0.0	0.002152844271634377	0.001743645783616865	0.0	0.0	0.0026179665991139436	0.0042753078307692085	0.0012132191721748726	0.0010209599505321331	0.0010156456607093136	0.0	0.004627633111946173	0.0	0.0	0.00027597241969237724	0.002074453471533705	0.0	0.0	0.0	0.00013279990458438083	0.0	3.94235578408698e-05	0.0	0.0	0.00031441318801489796	0.0	0.0010552132885480836	0.0008240668918647585	0.0	0.0	0.00379748304649149	0.0
KIAA0930	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003558263983769509	0.0014781808123932858	0.004035417102931513	0.0	0.0005169777328679602	0.0	0.0	0.0	0.0	0.00205523322255845	0.0019410686671398262	0.0	0.0	0.0	0.0005998534298858092	0.0032443223202562503	0.0	0.000546685212839169	0.001637825064617294	0.0005722369412562441	0.0	0.0021811995719190308	0.0	0.001047191729685356	0.0	0.00371139915977141	0.0	0.002345902827203309	0.00028443898138714866	0.0	0.000806509837393262	0.0011267349939865301	5.806393272753381e-05	0.0	0.0	0.0	0.0017539975681186537	6.392488555357656e-05	0.0012230604008280398	0.001805513939092328	0.0015655280595784362
FAM118A	0.0	0.0	0.0011342664419168788	0.0	0.0	0.0	0.0	0.0	0.0010274443302549052	0.003928037651353161	0.0023240631989751995	0.0025822094720613894	0.00128056010444922	1.606360177220974e-05	0.0	0.0	0.0	0.0015811045955626036	0.0007360034232486837	0.0008265338392308538	7.826825869860033e-05	0.0016174309703513503	0.0	0.004067313401079691	0.0	0.0	0.002082025051366744	0.0012007015256963222	0.0	0.0018878867089203858	0.0005637863703424412	0.0	0.0	0.004650893751790321	0.0	0.0	0.0	0.0	0.0	0.00037042713545587573	0.00041514811761890344	0.0	0.0	0.0	0.0012062337459042588	0.0	0.0016034696832260644	0.0004149979980096459	0.002166634997117433
RIBC2	0.0	0.0018908508361090827	0.0	0.002300730121224755	0.002743495778758911	0.0	0.0	0.0	0.0035796535014874322	0.0011627870239227006	0.0023901398508462714	0.0	0.0	0.002761134306435577	0.0019212638953128337	0.0	0.0	0.00015626725958010635	0.0018184362976829166	0.0	0.0	0.003618621362002319	0.0011618568010104504	0.0	0.0	0.0006752880129061031	0.00043548885407887776	0.001779833863558513	0.0017141401233455903	0.0	0.0011217768415654726	0.0	0.0	0.0	0.0	0.0	0.0005814442795468155	0.0	0.0	1.6029028137058867e-05	0.0007969443338790772	0.0	0.0	0.0	0.002218042163101878	0.0	0.0011524333749852605	0.0	0.0004970154057609087
FBLN1	0.0009995994293345604	0.00011820707711254339	0.000799307794303836	0.00027475659152081846	0.0013743883899480396	0.0	0.0	0.0026609206573488067	0.0	0.0019562482199974806	0.0	0.005148954867721792	0.0011326276809034163	0.0009310442139626973	0.0015428393528382877	0.0006404704503330453	0.0002790905525269361	0.0034761750988140587	0.0	0.0015339952097788217	0.0005490179134676223	0.0	0.0	0.0007262266241341315	0.0	0.0	0.0	0.0	0.0	0.0	0.002034612927695537	0.0	0.0007264851623560741	0.0	0.004216060637272309	0.0	0.0	0.0	0.0011458906657238032	0.0	6.989889575107958e-05	0.0	0.0	0.0	0.0	0.0	0.004657031700175245	0.0	0.0
GTSE1	0.0	0.004013553913498659	0.0	0.0	0.0	0.0017229166758911247	0.0027370832985453932	0.0001267316662364312	0.002319273030081823	0.0	0.0007515493700611912	0.0	0.0021956073373506006	0.0	0.0	0.0007243362153174164	0.0026198027837444045	0.00043094255072317043	0.0	0.0	1.6779316136414162e-05	0.0	3.7565926667286377e-06	0.0012499735849872008	0.0035085716187558875	0.0	0.0007346696210299549	0.0	0.002427591602759653	0.0	0.0	0.0	0.0005327317439977193	0.0	0.002152459825325787	0.0020092260397089824	0.0014599023485064538	0.0	0.0015887171745361526	0.0016998035857326331	0.0	0.0005487070883005846	0.0	0.0	0.00034832226777624863	0.0008792507747148975	0.0	0.0	4.545305506515814e-05
TRABD	0.0	0.0	0.0	0.0007379246664559423	0.0030047015046985415	0.0	0.0	0.00026184127043558513	0.0011151799905338273	0.0	0.002423747736154421	0.0	0.0	0.0	0.0010012100728473354	0.0019463711900433722	0.0016647204863022506	0.0	0.0024100762512422433	0.0	0.0	0.0	0.002522566610032207	0.000846649944628279	0.0	0.0009524389534672815	0.0015124645257104485	0.0	0.0	0.0009328706374558527	0.0011488101053440986	0.004513795232041591	0.00014772013543418386	0.0	0.0	0.001017379405929401	0.0	0.0	0.0	0.000990834334276162	0.0029353904058912325	0.0	0.0	0.0	0.0	0.0	0.0058896110571301065	0.0	0.0
MAPK11	0.0023159461093716074	0.0	0.0	0.0009957200876743657	0.0038638753770421043	0.0018866726657008521	0.0007387814284511954	0.0	0.0	0.0	0.0003785324538607581	0.0	0.00015541396036883627	0.0	0.0009366704448488691	0.001437505969960991	0.0006258504796216328	0.0	0.0007628011617167164	0.0	0.0	0.0006821375087662727	0.002823296028144896	0.0009066041897678795	0.0023836596123023948	0.004667865797976005	0.0	0.000295485759717229	0.0	0.0	0.0	0.0	0.00042427560643099304	0.0	0.0	0.00025431647800930427	0.0	0.0	0.00011677956749704378	0.0015120668068557734	0.0049973206023718655	0.0	0.0	0.0005976596755427631	0.0019394989327008833	0.0	0.0014440542359060032	0.0	0.0
CHKB	0.001011741352966647	0.0	0.0	0.0	0.0008509773267067854	0.0018955914020915724	0.002793020225277523	0.0	0.0	0.0	0.0	0.0	0.001252695581783427	0.0	9.367969924939307e-05	0.0	0.0	0.0	0.000246177422042748	0.0004728777222218831	0.0	0.0	0.0021540787774803186	0.0	0.002054052796451306	0.0	0.0	0.006531590072012744	0.0	0.0001875653737840279	0.001936243049082773	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009547341307920504	0.00017291025275490817	0.0005428929966938659	0.0032248370697781324	0.0	0.0018616146050545533	0.0011917564309240156	0.0	0.0003687198136553476	0.0035552638301413098	0.005649289669800075
AKAP17A	5.624128147357984e-05	0.0004825598591087482	0.0011103356968448388	0.0005717788141332786	0.0007060580017675073	0.0004840164457711155	0.0019422821024844363	0.0003155185032870711	0.0	0.0	0.0	0.00012211580559020645	0.0	0.0	0.0036636480105700937	0.00139011957103637	0.006188109849264171	0.0	0.00035217413503737735	0.003828739557525331	0.0	0.0	0.00029345177354980144	0.0	0.002265246901624983	0.0	0.0	0.0	0.0	0.0	0.0008994499821867732	0.0	0.0028775368658322956	0.0	0.0	0.0	0.0	0.0014270689501817478	0.0011128324907601719	0.0	0.0012230135121568122	0.0	0.0006499937147939009	0.0024706297364139726	0.0	0.0016067496931261957	0.0	0.000505106766895793	0.0006357216421190366
DHRSX	0.003654350821851683	0.0	0.001808935249955775	0.003991303699894713	0.00041840489908962316	0.00214061510740099	0.0014369785452740444	0.0	0.0	0.0003717310029500532	0.0	0.0	0.0006597815376041603	0.0	0.0038073029927090532	0.0003101447987675431	0.0024963116505780786	0.0	0.0	0.0	0.0	0.0	0.0	8.669708737097988e-05	0.0020089314600078255	0.0	0.0	0.002301963912867301	0.00037155456918564503	0.0	0.0021357444947501815	0.0	0.0007503167812214368	0.0	0.0008091672044495165	0.0	0.0	0.0	0.0	0.00038137366098263604	0.0004850170507382689	0.0005613764115928233	0.0	0.0008036388164432764	0.0018347393702418363	0.0007998994783680822	0.0	0.0005715759377206113	0.0018769344486747495
GPM6B	0.0005661283911971285	0.0	0.0	0.0019677698573818767	0.00026516733758855717	0.0	0.0	0.0	0.00024501136630209077	0.0	0.0	0.0	0.0	0.0	0.00236140581328989	0.0014428204403313237	5.866580977504441e-05	0.0	0.0	0.0	0.0	0.0032346994166125524	0.0	0.00045824686168261945	0.0005008906129413322	0.0018196126795108577	0.0	0.002637799575954855	0.0	0.0	0.003717984210358373	0.0030404958119277076	0.0005578816411244651	0.0	0.0	0.0	0.0038713990054550303	0.0	0.0	0.0005939265602328135	0.0008591264511025354	0.0	0.0	0.0	0.004477176278010127	0.0	0.0007573122970451262	0.0030814142785537298	0.0025171080062348023
ASB9	0.0012220677134566398	0.0	0.0021519276538690202	0.0	0.0026877622787974294	0.0	0.0	0.0	0.003977561511970559	0.0013463919781303692	0.0011696974883200985	0.002036792495655188	0.0	0.002446729933603153	0.0	0.0	0.0	0.0	0.0	0.0	0.0027933657327521536	0.004129657394447978	0.0009609597018129215	0.0013902319708719083	0.0	0.0	0.00015018339998986149	0.0	0.0	0.0011227962316253245	0.0003068261079013162	0.0	0.0002922252980694857	0.001017984082292887	0.0032798175907035837	0.0	0.0007238005432349653	0.0	0.0	0.0010306416697802526	3.07691372983405e-05	0.0010563493581472957	0.0	0.0	0.0	0.0	0.0	0.0006055983957669656	0.000839361346274151
VEGFD	0.0	0.0	0.0	0.001068246126154418	0.0027942332474069215	0.0	0.0	0.0018811777971129945	0.0	0.0007654906978686086	0.0005630900149521493	0.0015467843618335922	0.0	0.0011475370469665018	1.6949580663882958e-06	0.0	0.0	0.0	0.0	0.0	0.00156194481955714	0.0	0.0	0.0002965216526356567	0.0	0.002624482534658921	0.0	0.0007762639142267126	0.0	0.0024005154736040555	0.0003032787421816422	0.001995879441182978	0.0	0.0	0.002690947638885473	0.0	0.0020889329378778257	0.002639964485801335	0.0	0.0	0.0	0.0	0.0022600150585020524	0.0	0.0039180341388909455	0.0028499225579318786	0.0	0.0	0.0031535939469043506
AP1S2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008805094308499009	0.0027823545835397373	0.0025277599432050168	0.0016068077843839138	0.0	0.0	0.0005497051847338834	0.0	0.0	0.0008401788706187561	0.0003708577935222627	0.0	0.0	0.0	0.0029153855908054947	7.168070920528149e-05	0.0032302137519659687	0.0007106074900819052	0.002374810838993167	0.0	0.0	7.389705615789354e-05	0.0	0.001379084334790139	0.001973526890845172	0.004131724190662632	0.0026063762346202374	0.0	0.0	0.0013874258683748497	0.0	0.0	0.0018407087602789042	0.0006327664251589931	0.0	0.0	0.0	0.0008522092000119071	0.0	0.00397750201167567	0.00028047085040029316	0.0
BEND2	0.00024295776109478244	0.0	0.0037939431197241548	0.0015901439123066883	0.0034328231623926976	0.0	0.0016361337653237737	7.011433941270721e-05	0.0	0.0	0.0	0.00021190293807446967	0.0005221707494914076	0.0	0.0004982227494175641	0.001633476501455886	0.004644987996653968	0.0009239948375855216	0.0	0.0006129801673219199	0.0	0.0	0.0	0.0008915797795962013	0.0005107423835814566	0.0009497090679696157	0.0	0.0	0.000742562986487253	0.0002307774985856236	0.0	0.0	0.006268905366472536	0.0	0.0	0.0005967104664592964	0.0013830774072428591	0.0	0.000622264148605158	0.0	0.0	0.0	0.0013424529244239782	0.0028101128506834755	0.0	0.0007315566952510898	0.0	0.0	0.0
