	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12	S13	S14	S15	S16	S17	S18	S19	S20	S21	S22	S23	S24	S25	S26	S27
20299973	0.0009331670157999266	0.0	0.0	0.0	0.0037973889071103374	0.012460015426174718	0.014823745608997475	0.0010703660777265833	0.013022325667929071	0.0	0.0	0.013051084237306285	0.004557507663037606	0.0	0.020843583748675443	0.0	0.019601867922574293	0.0	0.014846508511253294	0.0	0.021166169273007157	0.005471401839107813	0.006931672557020939	0.0	0.025243471334283396	0.0	0.0
20358955	0.0	0.01919501438866011	0.019310616004292805	0.0	0.04400322689562611	0.0014770120039200414	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008061016742315151	0.0	0.0	0.0	0.0	0.04004339256467723	0.0	0.02489368247801109	0.0	0.0	0.0	0.0	0.0	0.0
20376029	0.017043099334099907	0.0	0.0	0.0	0.0	0.0	0.06512898083956264	0.0005944957144857604	0.018503106196154608	0.00017843832165448094	0.0	0.03285754214787395	0.007732632492111202	0.0	0.0	0.0	0.0	0.0	0.0	0.016036519533477307	0.0	0.0	0.0	0.0	0.014933274349727329	0.0	0.0
20380417	0.02208591478946876	0.0	0.01906511475505552	0.0	0.0	0.0	0.002662380258350598	0.0	0.0	0.0	0.023570996517928197	0.0	0.0048831259177676695	0.001249373050137306	0.013374555537894985	0.027839437074525426	0.0	0.018610036705411555	0.0	0.00030755030234581556	0.0	0.0	0.0	0.0	0.021874574463260913	0.0	0.0
20390027	0.005133122203300903	0.0	0.007271510663351557	0.0	0.01210809920261801	0.010815511122477278	0.0	0.0	0.0	0.0	0.0	0.10570810327120382	0.0	0.0	0.0005423511239177133	0.0	0.0	0.0	0.0	0.0	0.021373465888148094	0.0	0.0	0.0	0.0	0.0	0.0
20447343	0.0	0.0	0.0	0.007048819573209991	0.0	0.002550707506684168	0.0	0.0026841484838963296	0.0	0.0	0.03894287095347866	0.0	0.047245943727664864	0.0	0.04877987558715799	0.014042905086246525	0.0044413956027785995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011763363678189549	0.0	0.0
20453625	0.017971259280772964	0.011273610489549132	0.0014320723311236814	0.006117286756622881	0.019474600846611047	0.0	3.5687499482788984e-05	0.009624147069873199	0.0202581276176697	0.0016432378585415452	0.003378632635710217	0.0020280473491010253	0.016641477406222287	0.0017834556830254769	0.00028547023968627963	0.004360657494182112	0.010638716601896758	0.0	0.0009036325432835703	0.0	0.0	0.0	0.0	0.008252727462622216	2.1031442914650347e-06	0.0	0.011753261752542894
20500815	0.0	0.0	0.001699225586714432	0.0	0.0	0.0	0.04282762742208941	0.0	0.0	0.0	0.0	0.07658220305617593	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00598110825688285	0.0	0.037605631854411105	0.0	0.0	0.0	0.0	0.0
20501668	0.006566237176717679	0.0019294119519874127	0.015979555059153182	0.0	0.008819128667348968	0.01645787664865614	0.0030960407843828594	0.005720354970311367	0.010290221828385645	0.007033765846797529	0.0	0.005358276153551515	0.0	0.0	0.008203255819715288	0.0	0.019830165260579676	0.011886317630644783	0.015098925520459825	0.003984072557537198	3.618208972098865e-05	0.016737789810687475	0.0	0.007706471216838004	0.0	0.0	0.0
20532115	0.0	0.0	0.0	0.0027101628981268198	0.0	0.0	0.006637163290961378	0.0013698957897132107	0.019497550075455075	0.0	0.01775725774567771	0.0	0.0	0.0	0.010405612413565732	0.0	0.019131258121250903	0.0	0.033843842536888366	0.0	0.0004522638611494722	0.0	0.09839079026461672	0.0	0.0	0.0	0.0
20559562	0.0	0.026976201232946088	0.0	0.01098649944872471	0.0	0.00032954069549270305	0.0	0.0	0.008918891765842357	0.0	0.0	0.0	0.007631892181450243	0.014451482657684468	0.007989070163406364	0.0	0.002523875260367581	0.0	0.0012665158215155866	0.0	0.0	0.00452340015991185	0.09909269631064369	0.0	0.010317053730348868	0.0	0.020104914265512242
20561642	0.028644970556334498	0.0	0.0	0.0	0.03070483361521491	0.0	0.0	0.0	0.028728550361081857	0.0047812667904577645	0.0	0.005242928071587696	0.02143935172990267	0.0	0.0	0.009726928668973244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007852324811958099	0.0	0.0	0.0
20594407	0.0	0.038294078746219304	0.007045528742645839	0.002068578386203776	0.006182558181471288	0.0	0.0	0.0	0.016852018169418306	0.0	0.012766473160543048	0.0	0.0	0.0	0.023962821403527526	0.0	0.0	0.004963761046423322	0.0	0.010868153026547206	0.020957652751852685	0.0	0.0007631257594785212	0.0	0.0	0.009198243273308515	0.0
20630946	0.0	0.0008591949288798545	0.0	0.04289440565885394	0.012488095214108253	0.0	0.0	0.001637843278564031	0.00403298608905081	0.0	0.010739643775308644	0.0	0.02557421129030022	0.004519966361194429	0.0	0.0	0.025098373889197098	0.0	0.03499763364359386	0.0	0.0	0.0032460659674317786	0.0	0.0	0.0	0.0	0.007248849616781544
20674902	0.005860824108637546	0.0	0.0	0.019545331226051864	0.007005546712433962	0.02114568281426218	0.0118061536378384	0.007921222650662621	0.023453933615803127	0.0	0.0	0.0	0.013641295881852979	0.0	0.003704069783475037	0.0	0.008812525318413523	0.010218720336101496	0.01971184767909695	0.0	0.0	0.0	0.009279363871938909	0.0	0.007872092460118163	0.0	0.0
20706215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0339776860620091	0.020049322206451635	0.0	0.00923061175911239	0.0362374296297917	0.04741234687031463	0.0	0.02577275736626291	0.0	0.0	0.0	0.0013281302481788822	0.0028075716361293953	0.003426186437450723	0.0	0.0	0.0	0.00046322947658687056	0.0	0.0
20819999	0.011783228036528736	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007828752001369246	0.0	0.041572818215809035	0.0	0.04441801425928898	0.0	0.016878412666490494	0.014648558250163818	0.006895123467373767	0.0	0.0	0.005524333568602743	0.0	0.0	0.0	0.017181382571372847	0.014604085222473103	0.0	0.0
20865035	0.0	0.0	0.0	0.02915047571291018	0.0	0.014642627692906343	0.0	0.0	0.0	0.0	0.0	0.0	0.005521485818852317	0.03281245901705704	0.0	0.0	0.03133298900495823	0.0	0.059146919691342066	0.0	0.0	0.0015438815383549411	0.0	0.0	0.022051066246984503	0.0	0.0
20892128	0.0	0.0	0.0	0.0	0.0	0.010315938133169512	0.0	0.009676545933644134	0.0	0.0	0.0	0.02206297340054015	0.007137582532490403	0.006639905320893201	0.0	0.0	0.03186263794222164	0.0	0.0	0.0	0.0	0.07769542475591355	0.0	0.0	0.034646190209501875	0.0	0.0
20898476	0.02218458744814041	0.0	0.0	0.0	0.0016224486269616164	0.02917327772251309	0.0	0.0	0.023505293687762698	0.0	0.0	0.012937601150168065	0.0165659949373611	0.0	0.010193108167123256	0.01262419074712065	0.007694523284007269	0.0	0.004842586206609487	0.0	0.0	0.0	0.00629904684268581	0.0001545620256688865	0.0	0.0	0.0
20906079	0.0	0.0	0.003027514193042245	0.0	0.0	0.0	0.0	0.029646495502516215	0.010625609735624266	0.0	0.0	0.0	0.0	0.0	0.03628173465784931	0.0	0.0	0.03736731751245245	0.0	0.018302156618310174	0.0	0.0	0.0	0.0	0.05217811416181972	0.007104195153985339	0.0
20914669	0.0	0.00757452680736572	0.0	0.06465908839848222	0.0	0.004914865280059772	0.0	0.007697615655851575	0.010885861368314173	0.0	0.0	0.0	0.0018846231384925353	0.0	0.0	0.00764287476117488	0.023137814555419554	0.0	0.0	0.0	0.0	0.0	0.0	0.009067701352889482	0.0	0.0	0.07097898174167605
20920239	0.0	0.0	0.010023929844573556	0.0	0.015893606077348934	0.01173370043755918	0.0	0.0	0.0	0.0	0.004297356696892112	0.014999159993639368	0.0016878347378615742	0.025183174796775187	0.0	0.0	0.04139831277621334	0.0	0.0035608520039235045	0.0030964648501287805	0.012734761612529589	0.0	0.0	0.004081777323836978	0.030158805010098776	0.006125296686006509	0.0
20922259	0.01338504836240083	0.0	0.0	0.014221970875522828	0.0	0.0	0.0	0.0	0.018998847022260106	0.009287516223681033	0.0	0.0	0.0	0.0	0.0	0.02908898833888152	0.020497843514207064	0.007929825406805499	0.0	0.0	0.010287596574927418	0.0	0.00012936845137512	0.026937587530577865	0.015925786834986515	0.012991425397864237	0.0
20925996	0.024131799899049757	0.0	0.0	0.0	0.004699010529613482	0.022490692946918085	0.0211740478648077	0.0	0.00587249485098863	0.0	0.005143501928511799	0.0	0.008865512165615834	0.0	0.0033082222548760855	0.0	0.0017008514025457352	0.0014004004370135122	0.0	0.018493163923711822	0.00982872939342574	0.02244827023465583	0.004208836677282289	0.0	0.0	0.0	0.0
20933324	0.01678493441484581	0.0005659224701336427	0.01957646666602035	0.0	0.018936820342274206	0.0005636630038373983	0.005469977493665508	0.0	0.010391309149235112	0.009182209026387845	0.0	0.0	0.015005643590581902	0.008690736076596275	0.013288909508553246	0.01826218200939014	0.00024034676145169047	0.00046200593220549843	0.00018383560438211315	0.0	0.00716991406001061	0.0	0.0	0.0002472281981495946	0.0011194910005656333	0.0	0.0
20946545	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.36036942437005276	0.0
20964295	0.0	0.029650557661866955	0.0161681523741706	0.00804524587650783	0.022756569649349807	0.0	0.0	0.016116281773298047	0.0	0.006264165788721649	0.0	0.0	0.0	0.029832128036260754	0.0	0.0	0.0051875393278178845	0.002094940304437391	0.004782969640648489	0.002051724471209904	0.0	0.0	0.0	0.0	0.006363001408588125	0.0	0.0
20989910	0.0	0.03725751755941078	0.01756475102037203	0.0	0.003588733744197822	0.0010142640950236924	0.021379086039815816	0.0	0.0	0.0	0.0	0.0	0.0	0.0038962461888687764	0.029379106735384283	0.0	0.006067914404639506	0.007327953899826891	0.005013160154422828	0.0	0.00118252646877392	0.0	0.001664042711936191	0.018469273201666542	0.0	0.0	0.0
21000180	0.0	0.002901821664515029	0.018331165644327293	0.0	0.022881185204250164	0.0	0.015026596263177573	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012596615074029744	0.0	0.0	0.05485595183075915	0.029503259670261645	0.0	0.0	0.0	0.0	0.0	0.017363420476394185	0.0	0.0
21000630	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12332439940382454	0.0	0.0	0.0	0.017099832394542838	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.029597480667743786	0.0	0.0	0.0	0.0	0.0
21002524	0.0	0.019079270882830908	0.007897238726879665	0.0	0.0031671853404526807	0.006346840604933911	0.0077391306988811035	0.0037603953138958405	0.0	0.004697541866825851	0.0	0.004490336302327273	0.0	0.017115577036907914	0.01579723805133565	0.0	0.03023406266788666	0.0	0.003632728822672233	0.0	0.015510144809497759	0.0	0.0	0.0008657880997527037	0.02718541223216145	0.011430364004810043	0.0
