	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12	S13	S14	S15	S16	S17	S18	S19	S20
TRPV5	0.006701072301147555	0.0005255150956583216	0.004723401038382502	0.00079015733300592	0.0	0.0	0.0030150046103922887	0.0002699545383220782	0.0	0.0012194173102214947	0.0	0.0	0.0056536772028316674	0.0014010691818839975	0.001059399018691784	0.0	0.0017326049611320223	0.00048161267812105055	0.0010015747375097268	0.0016114773235476267
ZNF783	7.08314874782582e-05	0.0010727617951789763	0.0	0.0005877573992173076	0.0	0.005376525959620483	0.0008796407961838915	0.0008194786500767003	0.00045406583036201675	0.001902010559683044	0.004859355542524489	0.004515594169891565	0.001815803680522793	0.004731452133843135	0.000646485832117207	0.0011891888689386115	0.002631345281169548	0.000664417226413681	0.0	0.004096557745675544
NOM1	0.0	0.0021423780824910478	0.0007826965367272308	0.0	0.0	0.0	0.003273371353300395	0.0015912048765515598	0.004507047377855483	0.0009267410258529519	0.0037712680949559202	0.0	0.0	0.0032419760303966172	0.0014177227131796203	0.009545354092172671	0.0	0.0011294384999565464	0.0016705427625098783	0.0021885995669674303
MYOM2	0.0011585972291719934	0.0	0.0	0.0013565173921637845	0.0042833747825198176	0.0015929234860276305	0.0017564417489422087	0.003192726922976438	0.0	0.0	0.0018229294120774024	0.006723115605002573	0.0	0.0009500181354256119	0.005803279949002482	0.0014234156754588333	0.0003328193081096903	0.0016282229371279943	0.0019694535448786625	0.0
PEBP4	0.00010998069180690739	0.004080876834248813	0.0034077248031862237	0.0	0.0005595530676914714	0.003630957182708555	0.0	0.0007518280447070521	0.002407451767391019	0.0014231299937417265	0.0	0.0	0.00333813404405079	0.005787648450783343	0.0	0.0025589867694932617	0.002417523991131624	0.0015330763397526995	0.0	0.0012811271775393235
KIF13B	0.0018987215535710602	0.004594734584341449	0.003038679086287703	0.0	0.0027202911231000004	0.0	0.0018136475205126803	0.0005920819235794698	0.0019849186662882936	0.00011500012900926536	0.0	0.00274282085963493	0.0	0.0020103262167259716	0.0012953628273170014	0.0016908180770793817	0.002790996291851114	0.001501403535256821	0.0	0.002952778079162186
GGH	0.004567325022850329	0.003018484436425815	0.004315341431532442	0.0015758502990000955	0.0	0.0	0.0033335870267495273	0.0	0.0012131109917611679	0.005022153116053821	0.0	0.0	0.0014324027440912833	0.0	0.0	0.0012039320942847584	0.0006495229184653307	0.0001323268408738788	0.0025365484810538283	0.0
VXN	0.002989108314797013	0.0028569881014174703	0.0007678181984695587	0.002249068929914864	0.0047601310715536934	0.0	0.0	0.0	0.0	0.0	0.0003211912358613469	0.0021348383167077312	0.00018067217938584238	0.0007225658080112152	0.0023932106192700604	0.0	0.005004884326685437	0.0016378820707122824	0.00305301392314778	0.004156162048713895
UBE2W	0.0010209799219615047	0.0	0.0005666886461958514	0.0011790426953030824	0.005767183253764096	0.004057189377260001	0.0004588745187989838	0.0017704448329509805	0.0	0.0019013421216029897	0.0034535300536233326	0.005136963141444346	0.001493802813402631	0.0014431301172539747	0.0	0.0	0.0018562947372094823	0.001955257580022766	0.0	0.0002050793106705004
ZC2HC1A	0.0010321726747627366	0.005128056784921408	2.2060548702026475e-05	0.0	0.002819652555462526	0.0	0.0015113486107882306	0.0015853020193911027	0.002327122484971678	0.0009673970784921057	0.0	0.00039415651757576664	0.0	0.001485698805330731	0.006045795989856206	0.0034670494779600364	0.0	0.0006131581984735375	0.0018500700199997628	0.0042596469517468365
RALYL	0.0008778404789311812	0.004530669112184296	0.0007516257965626818	0.0014553288785279662	0.0	0.004681922447438858	0.004484791324586024	0.0002494717293239704	0.0009860920040595362	0.0036760380361608087	0.0	0.0	0.003399132245697196	0.0	0.0	0.0	0.0002830002136317347	0.0026283740311620948	0.00028702575381884	0.004631493836452384
RIDA	0.0062042207649873945	0.0013904698098258248	0.001391122356436643	0.0016630370944020318	0.0	0.0	0.0022550590764803223	0.0	0.0	0.0034866093621653957	0.0	0.0	0.005811108046121013	0.001023132389665498	0.003582752430170224	0.0008067852479008047	0.002102818133760695	0.0	0.0003752862600496917	0.0008695281422979285
ATP6V1C1	0.0032465968374877194	0.0038322413772672445	0.0	0.0	0.0018762420429728121	0.0019588793567265456	0.0	0.0	0.0	0.005032483099341429	0.0	0.0024507148615821902	0.0024120877715926563	0.0	0.0	0.0004543916730666269	0.00471059097593125	0.00393204632003028	0.0	0.00413486929687264
EIF3E	0.0024451968562540605	0.002523061666686646	0.005234436925614735	0.003930648497074379	0.002729029704202216	0.0	0.0028705966793880254	0.0	0.0	0.0	0.0	0.0	0.001030246555765742	0.0025752231736553798	0.0022528724568161226	0.0007919857729086407	0.0	0.0002643874277533923	0.0003194005278827496	0.0017798450978246316
MYC	0.002658072758507586	0.0021581944264511227	0.0001360109413135041	0.0017788399967850726	0.002050217929236592	0.0011458464149568456	0.002028393611268532	0.0	0.0051195185131622046	0.0	0.0	0.00013951559372713676	0.0018301127535455327	0.002701059890134964	0.0025799484222869	0.004719519359785188	0.0	0.00041685959457351857	0.0	0.0030666167243249554
CHRAC1	0.0007895359535856645	0.0028165862939533238	0.004817856644139199	0.0027316779600960934	0.0	0.0	0.0033715782253567732	0.002204965915777056	0.0018375391601341306	0.0	0.0	0.0	0.0	0.004269561554663811	0.002782475090347346	0.00022498066231656043	0.0023335268725441275	0.0017604639358445341	0.0015453770804847687	0.0
THEM6	0.003300906887937421	0.0017389297429756835	9.804651384510967e-05	0.0	0.001272327605850754	0.0006603884713103328	0.004171235186095073	0.0	0.0005667719944861698	0.0056700726359086955	4.206813465825675e-05	0.0014373552178451369	0.002099573054985431	0.0	0.006380613173943007	0.001588617551346176	0.0	0.002242318295933482	0.0	0.0027005220213019254
LY6D	0.004054588615918626	0.0012067042758484932	0.002490314176444512	0.0008819939725168098	0.0006193978400835488	0.0	0.0007920218279228745	0.00401611607781259	0.001531903911397143	0.0	0.0	0.0018088298914134694	0.0	0.004207838777708263	0.0035935870542606724	0.0013296583322006108	0.0	0.0025376222082215587	0.00273324406470812	0.0014266305068209226
FOXD4	0.0006717077486318048	0.0	0.003782716921976962	0.002961857025122647	0.0030289864424956005	0.005188210202430566	0.0	0.0020438588766915427	0.0	0.00017352714230627642	0.0011480517892848376	0.00334559472152144	0.00015755655568248147	0.0023707305586393164	0.0	0.0009336241073580063	0.003903719831864095	0.002226203607254883	0.0	0.0
KIAA2026	0.0015685629674204269	0.004172168658434067	0.0	0.0024206601272562626	0.0011680390510397382	0.00015314213604169746	0.0016173083653753528	0.00017237545839581136	0.0	0.0005596974136642309	0.0	0.0018720046297103332	0.0019091903232225094	0.0036741299323145562	0.0	0.0013925067434226739	0.004575564752612818	0.002390678721830516	0.005538097306612458	0.0010599197273878373
TTC39B	0.0	0.0	0.0001633421238234826	0.002120354863246917	0.0007818177627081646	0.005422331603759849	0.005120534292683017	0.0007308942321091895	0.0003044949134438764	0.000883856328958161	0.00343557977295272	0.0	0.0021500204435804947	0.0	0.0	0.0038939755063611718	0.0015083955544619024	0.005087876996480873	0.00046096877314179816	0.004138099883848919
CHMP5	0.00479275390176792	0.003408981735606914	0.0011314721487957458	0.0004455325357974386	0.00397315001406882	0.0	0.0003498581155439467	0.0	0.0002197325126761854	0.002698143775702295	0.0	0.0007070184812598258	0.0011868389057531224	0.0012542172702732877	0.000823367880309806	0.0011302311383443353	0.001356079569417552	0.0018085779244375148	0.0007217435083739596	0.004796234102408174
RPP25L	0.00029166299108634243	0.002970482219816746	0.002041982540766946	0.004141652542704046	0.0	0.0	0.004195172833095697	0.00440682917946167	0.0027659632136724202	0.0007497229621848015	0.0	0.0	0.0005423552050966738	0.0020088305672486427	0.000607204971322118	0.0005370660541482591	0.0012631160368123467	0.0014898216129150843	0.003236207468124579	0.0013664393868862933
PIGO	0.00039401468016393146	0.0	0.0010274540160719434	0.0	0.001609809171577406	0.004246894405729256	0.002125469952662535	0.001328005710494935	0.0004602924718395903	0.004062885466127014	0.004701495031783741	0.0035590249144981795	0.0021427323108206588	0.0	0.0	0.0	0.0023741740092890597	0.004054949981000674	0.00045621299971514715	0.0034840148136455946
NPR2	0.0	0.0	0.0006034893104430281	0.0	0.001210130235662298	0.004259141842252136	0.0	0.0027541335082679826	0.00668124423595602	0.004070619631463786	0.0017987227947145483	0.005468742069154824	0.0	0.0	0.0	0.002003625597787154	0.0012421724300531291	0.00308199104243171	0.0001249268102624933	0.002913236790322211
FBXO10	0.0023262376493493834	0.0	0.0016626932885580642	0.001179479502123439	0.00016818483587818203	0.006624295054942043	0.005377294315854234	0.0015895705080220502	0.0	0.0010963412362997927	0.0	0.0042171921505625865	0.0	0.0026047240009684416	0.0	0.0	0.0007293521242840143	0.004970256342633019	0.0	0.0
MAMDC2	0.0	0.0	0.0	0.0015486487898503354	0.004369066673944427	0.002716614399717827	0.0	0.0006441870152527737	0.0	0.0026247755116400257	0.006784382836321618	0.006293573974066939	0.003493237719071319	0.0	1.0220322333608895e-05	0.0	0.002029388032540397	0.002607396945945478	0.0017335598257441215	0.0008001861770503509
TRPM6	0.0	0.0	0.004198746198628772	0.0012650583215307188	0.0	0.005606803199848776	0.00139932729985204	0.0	0.00795905595630443	0.002922437879766084	0.0	0.0	0.001066393370100425	0.0	0.003018192391490447	0.0018440485941911633	0.0017318740780595484	0.0008593517907487773	0.001500387059022723	0.0
PCSK5	0.0009716741258477521	0.002017747193556993	0.0	0.0009566908591391493	0.00032100235785043887	0.0	0.004349029004746855	0.004226575841182135	0.00033320969210345143	0.002888232061006516	0.0014877000624202133	0.004460879456097782	0.002863594308876841	0.0	0.0	0.0	0.0015175214269125574	0.002586815339092712	0.00510925923610992	0.0019253247791072691
DAPK1	0.0018443956519131083	0.004875998265308787	0.0007874843210153846	0.0	0.0	0.0007619156849086793	0.0011032376866409962	0.0018553583027133632	0.0031359890617868955	0.0025071335121624673	0.0	0.0009289571315645598	0.0	0.003767077659238823	0.0	0.002570907699670622	0.004028032302197748	0.002266386030173486	0.0018207175278548205	5.6874422744118186e-05
WNK2	0.0	0.0047642198093217165	0.0	0.0	0.0	0.0	0.004187209621987741	0.0011969876088515155	0.0009931389303803613	0.0015896686082684359	0.004481251364545149	0.002891725183864792	0.0	0.0	0.0011230738078523092	0.009319309092674415	0.0	0.0008819359493865233	0.001337081846705475	0.001516632553584354
HSD17B3	0.0012897726203177284	0.003979738857819603	0.002190387650202328	0.0021534649669782335	0.0027172474799946208	0.0	0.002249259986427684	0.005029795372823558	0.0	0.0	0.0	0.002447645829068881	0.001687952944541749	0.0029983891870211735	0.0005232438702254679	2.9703716414622325e-05	0.0008182993334026438	0.0012512605810910682	0.0	0.0
SLC35D2	0.0011625841117643523	0.0027840045447318626	0.0019879641182669688	0.0013573718575984463	0.002097734604010508	4.7690802243676024e-05	0.0021272418085311736	0.004375504990143858	0.0	0.0023416149302633586	0.0	0.0	0.0020672429562384504	0.0009158073544205424	0.0	0.0	0.0034744792934905794	0.002906344420325491	0.003943421482441504	0.0027003065965193226
TXN	0.007052408469317887	0.0005222209140924009	0.0033473449995061267	0.0025221803211721364	0.0018010375023714026	0.0	0.0022432124096712744	0.0016030080324297992	0.0	0.0	0.0	0.0	0.0014118072382130421	0.003566281734927734	0.0012102813770800322	0.0005855315438633566	0.0	0.0004813216778267097	0.00019108344658618672	0.0016384030779256532
UGCG	0.0009009279433201962	0.002185089856952982	0.0036297125661872575	0.002410455299879965	0.0004429314544216073	0.0006461892969727301	0.002654416881757668	0.0	0.0021778710869517315	0.0012455158548302836	0.0	0.0	0.002742154358765301	0.0021358210443752092	0.00554318849359029	0.0024485835252900617	0.0030586546522637093	0.00015341643220381811	0.0	0.0
SLC31A2	0.000735771064296826	0.0	0.0	0.0	0.0025327665316371897	0.0	0.004581447011617544	0.00253005879099219	0.0	0.0025783840342655847	0.0034842546473399295	0.0033161902277583943	0.0024498492153294106	4.869655334244415e-05	0.00302335469334962	0.0	0.0035783694991659174	0.0005216444858508076	0.005649313342606984	0.002119914315831845
TEX53	0.0056916363805359005	0.0014100497642810486	0.003081721678912623	0.0016557538942582558	0.0006138543344192871	0.0	0.0031881397113295664	0.0011162912243031903	0.0	0.0041366809412499254	0.0	0.0003505534676154945	0.0024765116735424807	0.00010478681847443884	0.0019878449548519344	0.0015469665537894547	0.0005318471353461054	0.0002299293709355153	1.1179487907306258e-05	0.0013955392686554897
PAPPA	0.005978791251280634	0.000928058308827266	0.0043027106106883276	0.0027935493307615247	0.0	0.0	0.0009251455594644033	0.0008060661645409303	0.0	0.0	0.0	0.0	0.0038159814872082485	0.0028869493191371566	0.0029368855329868246	0.0	0.0017152539370493215	0.0	0.0029125723425220637	0.0
SLC25A25	0.004009286703888912	0.0017186759209472013	0.0	0.003534163726523213	0.002400231056609275	0.000653576026473097	0.00200836145157104	0.0	0.000880184443815395	0.0010360006207562765	0.0	0.002575632215292041	0.0004924032645402867	0.0031980555832822038	0.0008144573721325164	0.002551648821325654	0.0011335002549034935	0.0017319322621680857	0.0	0.002675226135539242
PLPP7	0.0027208027508605565	0.003805967482040178	0.0027769942049293123	0.0	0.003461633021676102	0.0	0.0011375538293160571	0.0024291964116470266	0.0	0.00027835501458595174	0.0	0.0005701271681298288	0.0017255780339475641	0.0011947141894551574	0.002294083426280021	0.0	0.0018478902779271206	0.0033699097436185725	0.00014923356556784283	0.004560142436798089
UCK1	0.004054756606783179	0.0017468819942208235	0.00474837058181445	0.0019001979375329661	0.00019393492691815602	0.0	0.0016140192767520347	0.0013349735294771962	0.0	0.001109122465417049	0.0	0.0	0.0028514421801589395	0.0026820660177040985	1.2084663737159737e-05	0.0	0.005629001896425878	0.0002539345036244011	0.0009313347762920451	0.0024753395527806824
NTNG2	0.0	0.0	0.0020827276663042773	0.00030926003649572853	0.0	0.007561913739084992	0.0026280593734459767	0.0014220940417819588	0.0009247833828322725	0.0027233356451107204	0.0	0.0	0.0029123238782288864	0.0024960521989852405	0.0	0.0023871545176080513	0.003099231935009833	0.003063543456989302	0.003590136873392598	0.0012234376938472934
GRIN1	0.0016146669885742399	0.0008770020392034009	0.0005232530086006625	0.0019538832195757434	0.0	0.0	0.0005355453743801563	0.002786236690074176	0.007617011311986437	0.0014958835720203093	0.00018119217499275978	0.0	0.0	0.0	0.006752258460563667	0.004477234542049305	0.0	0.0	0.004771302312901075	0.0034151726579210507
LRRC26	0.004095345726326511	0.0019578378727129844	0.004964491242567602	0.0015968350978649867	0.0015244081322029865	0.0	0.00035937550366241895	0.002635941585198802	0.0011783601634219795	0.0013524487861673875	0.0	0.0	0.002369904008306617	0.0012352395903659945	0.0	0.0	0.0014281227515623254	0.0	0.0007201488236126765	0.005693174342404511
ARRDC1	0.00020516563548554764	0.002603352983510393	0.0	0.0	0.003880136290470532	0.0013767241820408715	0.0	0.0016307544792805966	0.0	0.0	0.0	0.004324710402276554	0.003402942548524708	0.003528639293388688	0.0035937086250441403	0.007566154995009744	0.0007237279666097412	0.0021192668300564774	0.0	0.000708732494496378
CCDC3	0.001719134014673766	0.0035916526110545076	0.0018558041496455195	0.003676949028692207	0.0056423988237337425	0.0027308977997084673	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004797192107995752	0.003912817252552251	7.953636043253947e-05	0.0	0.0026300672035043503	0.0	0.004286746250507465
DCLRE1C	0.0038011055081232426	0.002559849488968357	0.003913535112533501	0.0	0.0020647245755715028	0.0	0.0012353659143581979	0.0016675708288782438	0.003665902605562671	6.63584137799763e-05	0.0	0.0005006651260831322	0.0	0.002173543773895113	0.0	0.0	0.0025379124376044425	0.0	0.002909755025650163	0.0052166325873384675
SKIDA1	0.0	0.0	0.0	0.002385262791095307	0.0	0.0025433702403534516	0.0	0.005194185541384906	0.005042302203866568	0.0022058158643103757	0.0016395653633930504	0.004217319365633701	0.001678689144543879	0.000500476351204767	0.003408581045474752	0.003361709108974762	0.0	0.0028115741222470136	2.4510571817134357e-05	0.0
ENKUR	0.001718548930575726	0.003526671597471376	0.004269625389360814	0.0011388720226804753	0.0018707257348506685	0.0	0.001087208269409641	0.0021474547725684598	0.0011846151706047204	0.004645185100183532	0.0	0.0009990376373648045	0.003934770990083112	0.0	0.0	0.0	0.00149820245802854	1.421131112305223e-05	0.0008132620080733439	0.000877525260999482
ITGB1	0.0	0.0	0.0	0.0	0.0	0.004777463752239316	0.0014455474136345766	0.002704110876641365	0.004834192578054955	0.00443163988692719	0.0020664288498410707	0.0069813673575081225	0.0	0.0013359296316932101	0.00116263410915398	0.0036050534970151404	0.0	0.0	0.0022386039636058605	0.0002291382724042423
CUL2	0.0021824628401271914	0.0028482499448288846	0.00515553695160062	0.004040274297253205	4.7972659229708156e-05	0.0	0.0002485451535839599	0.0024250881228214264	0.00036843426559511285	0.0004760082008248054	0.0	0.0	0.0035827491481128185	0.0021507199436333743	0.0	0.0	0.002482952150512372	0.0023076985230279165	0.0012357665131825916	0.0006509949998798236
FAM13C	0.0	0.0004777646447688962	0.0023827461326646373	0.0009605072301652346	0.0	0.0033900925259758652	0.0037791319683577965	0.0005733162007770154	0.0032393030742903194	0.003631372396402368	0.00400680341308728	0.0	0.0010126199583975468	0.002109205696976276	0.0013169370527598228	0.0016940928567679768	0.002129558958907977	0.0	0.003555987509429722	6.742507005426595e-05
