	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12	S13	S14	S15
20242958	0.0	0.008475061943845393	0.0	0.01938897681086402	0.004412054925196431	0.014934420090679001	0.008872557216453225	0.01030156217258148	0.0	0.008025959234333087	0.0005164844710803223	0.013130420577808107	0.0009109568476761281	0.0	0.001144412980957378
20251553	0.0028556492630539827	0.013214348092132698	0.003669938822050147	0.004898276510480012	0.005951162976063007	0.00781235917027434	0.006029206181217078	0.0	0.003587952189499009	0.003744157651992597	0.0	0.010429427963278207	0.01185440403622084	0.0022146087084246044	0.023139036354637522
20252720	0.0023944480096006714	0.00460730767077624	0.008251276474347837	0.02267138623006431	0.00169445665466074	0.010853108462037771	0.0	0.00736772774812016	0.00343714742213657	0.0008860881326242403	0.0	0.013999529514621656	0.0	0.00578167777029347	0.00899655952805473
20254902	0.0023303715885739954	0.010819336258812446	0.014909737998658941	0.006830674445603965	0.003241851076409229	0.006413094952757	0.005247090628234449	0.0069198818739275554	0.0033767224279129342	0.01125508022405473	0.0	0.011142801329796519	0.0	0.0018144032267983414	0.0065125664709934665
20260284	0.0	0.00426282422080316	0.008477197335043572	0.007359781330923766	0.0	0.011837192933877378	0.0050516279989067684	0.004564000021070235	0.014164274390522019	0.01790330236325858	0.007106470242234962	0.0124936226175033	0.0	0.0	0.0017515096230070644
20267709	0.01018541446626984	0.00938797467460039	0.0022222306114008314	0.007398801546128659	0.007562705943678535	0.009503581478865398	0.0071386452715623125	0.0050059478499238355	0.0068376074680301475	0.0	0.0014264969909418617	0.006863095824898102	0.002193824250884064	0.004216828222385018	0.016878191294035866
20271359	0.0	0.0062460921914254675	0.007359775095571193	0.016333723099388422	0.0	0.007408396781473511	0.008701008873666061	0.008525919327380256	0.0028083390294134074	0.018141387789691956	0.011961148530015796	0.0	0.0	0.0	0.0028042564978658104
20275399	0.008344885967999954	0.004911864859055392	0.010015790955634487	0.016688282525794407	0.0016961733334895717	0.0163554151652954	0.0	0.005264191416515244	0.001338286987657619	0.002965042167243423	0.0	0.005918771616510594	0.0	0.008639162943783116	0.005341322589028078
20283691	0.008075345705529325	0.005704214101816744	0.0	0.0	0.017151322001735966	0.01041568839743363	0.011747168079887528	0.0042296218931919365	0.0	0.0031260183768888833	0.009924028398420975	0.004862812680890225	0.008494051387532266	0.015540556890505883	0.0
20299973	0.013302228817777224	0.009121395669900185	0.0	0.013050101029445675	0.0065609445377342495	0.0001259511437568703	0.01280797520841299	0.011885066014856926	0.0008907061647986665	0.0	0.0	0.005560610713520723	0.0	0.00435330874987442	0.008474329599708353
20358955	0.0013426886796455537	0.010850699285557064	0.0022433993026175366	0.014979017008127059	0.009840521681687123	0.004986052838563279	0.008079578056844977	0.012670803509878429	0.0008187126160329449	0.004493178182423333	0.004470088934022458	0.006161590894603227	0.007087634783658443	0.0	0.0
20371236	0.0	0.0068172332117742524	0.023840752912573752	0.0	0.010401034347450102	0.0	0.010093107147241988	0.0063690561095020885	0.0	0.0	0.02469851953024174	0.0	0.007336681710966803	0.0	0.0024528969130119785
20376029	0.0005889000647204254	0.0	0.00509307138573589	0.0	0.0	0.011523946136454157	0.005979203323448206	0.0037877652316081283	0.023404367632012313	0.0	0.0	0.004033337319613875	0.03685157312999261	0.0	0.011630831757022052
20380417	0.0023230130772848353	0.004960973179743908	0.005434584104982499	0.003678406345387753	0.012901963393276051	0.0018687035605213758	0.004929561486270296	0.0	0.024052630157730372	0.0024645806443633856	0.019627643067377645	0.003956518757382543	0.0	0.010768197653256015	0.0027294531025163398
20390027	0.03367846218617865	0.0	0.006441074148646904	0.0005786773598907637	0.014784731330767789	0.0	0.0	0.009785626261891887	0.008204656108457428	0.0008455551980216963	0.0	0.0	0.00610250442879499	0.0	0.004518602668608757
20447343	0.020579064078345918	0.00521237518878646	0.0028082053061439854	0.008434488526450807	0.01651732787438234	0.00251987095351035	0.004835674391106069	0.0	0.00046620256512143986	6.329385335900068e-05	0.013652742676894508	0.0	0.007610779031227649	0.007431340770632174	0.0
20453625	0.0229289354143986	0.0	0.006509971543929259	0.00509688375912235	0.017945825590212596	0.009367638363126561	0.0022259063119777754	0.0029656274506367356	0.0	0.003577581898389585	0.001771529134525441	0.004663283165890861	0.0	0.003072655145923686	0.010678636060540467
20500815	0.0	0.0	0.015134322834675928	0.0	0.0034255542551532487	0.0	0.0	0.03502939241361816	0.023740626889180234	0.0	0.0	0.0	0.014274862625108435	0.0	0.0
20501668	0.0	0.003394437910508926	0.011432165745699713	0.0068218005013383895	0.0	0.0	0.006900304622445145	0.01053659433534473	0.01816962485705551	0.03179923137741826	0.002662170490246784	0.0	0.0	0.0	0.000986897148063312
20532115	0.0	0.022888325841046307	0.009524558150335021	0.0	0.005516602280906143	0.0	0.0	0.006558044562610575	0.009154852063042925	0.01752688531910923	0.0	0.0	0.0	0.026928087807138304	0.0
20559562	0.0006675295493942115	0.010907969178600919	0.003965195743067329	5.286844129772803e-05	0.008621789593626718	0.0069213872299453885	0.0014273242082154041	0.007709667110669933	0.0	0.012651126702714214	0.0	0.0014529758284907884	0.002716090406101733	0.041136206861445174	0.011540596627972997
20561642	0.020101426691600678	0.0	0.008242751805338627	0.0010534187744151732	0.002943319271826763	0.01275627487323169	0.004087833217198933	0.0	0.010204110425532145	0.003805094631991074	0.0	0.008046714408340757	0.004399960361227535	0.01554953965533265	0.0
20594407	0.0	0.012479891814778876	0.006885660607428252	0.011603249668918852	0.011231143555892593	0.0032677387865806613	0.004561487879982322	0.0	0.008913982470604901	0.012460987353975422	0.0	0.011719226496855945	0.002919962658004849	0.005692742159360183	0.002236434544595772
20630946	0.014909616175412824	0.005170243429031324	0.0	0.0037040429151835048	0.008845850006940818	0.016459042557320745	0.0	0.01216739794735879	0.0	0.004764806365231249	0.0028045329719764084	0.01293725858903987	0.008933695462069098	0.0	0.0006763389778823252
20674902	0.002672681200509663	0.008671939718120105	0.0035497142122908635	0.0034901772213247395	0.0013200833523422325	0.019684200193917416	0.017144646579801144	0.007688907028467742	0.007398758015813018	0.004721964968875257	0.0	0.0	0.008198644854692214	0.0022726392664040194	0.0041231691383380245
20706215	0.011890368218055189	0.009048738674322428	0.01710076514458273	0.007179509405592886	0.008800726146527235	0.001583085478132183	0.0	0.0021862236613404908	0.001184688231971289	0.0	0.0	0.003199229485794616	0.015952886873094294	0.005033925971574202	0.009879134546365244
20819999	0.027708356231447136	0.0	0.0025172111397631985	0.004949094103937261	0.02349211155608209	0.00199983434403348	0.0	0.0	0.001257079401481846	0.005685370726622638	0.016946736549931264	0.0023230458152565412	0.003302933589416048	0.0	0.0
20865035	0.0	0.0135733709198645	0.0023604921186580535	0.0	0.0012133523647687929	0.006125868835659174	0.00656546402286656	0.015779873384768626	0.0009373881503061996	0.010031518920684318	0.017390646669265375	0.017145270049998933	0.006383292400713904	0.0	0.0
20892128	0.007530771582827145	0.007788684324660339	0.013037901243571447	0.005889796181212278	0.0008586446519124191	0.0027819295206614964	0.002105846866281276	0.029661451702781692	0.0	0.0	0.0	0.007999550703367157	0.005267322178289743	0.0	0.0
20898476	0.017483390485450657	3.153092563339177e-05	0.0015388396305763116	0.0049674915204193145	0.0042238389457611115	0.005101739899037776	0.022379362090774076	0.0029327575919322834	0.007894730813229264	0.005165973315588732	0.006840459108450845	0.004981084551421942	0.0	0.0023958995167063656	0.0
20906079	0.0	0.009067126933992859	0.01146265150308439	0.012429071022901606	0.007720127676076701	0.00824891425890376	0.009478183381017581	0.0	0.01051536061470342	0.0036564975225824043	0.0	0.0	0.000935209653405252	0.00857812942651482	0.01436892836392977
20911508	0.01884293405804408	0.00043835111529709237	0.010443647127324244	0.006047702272278186	0.015973232298537414	0.0013152177726784046	0.011264643009268608	0.0013779584895192668	0.001697794374333817	0.0	0.012380247812829478	0.0	0.007035801451910302	0.0	0.0029267936025957515
20914669	0.0	0.009357226421295557	0.007035883072134081	0.013442661313395724	0.016366112084518023	0.020068600814248706	0.0	0.004807551397839007	0.0	0.01656531960608857	0.0	0.0	0.003200487400343984	0.0	0.0
20920239	0.0059847294478498365	0.00499297512241004	0.00017973554836824625	0.011451457084834037	0.0	0.00508908579604425	0.0	0.024448060519754188	0.008631197632054	0.0	0.021674668055395384	0.0030685325981707934	0.0025258008396517955	0.0019540654383502615	0.005729128627231319
20922259	0.007629165981259919	0.0	0.0008753126123690408	0.009015321300173473	0.014341956301230993	0.008233603787837503	0.007545928390190526	0.0	0.014683372802335969	0.00492961697883452	0.011711626401095503	0.008295900480725824	0.001625520869931093	0.003758744228913422	0.004103553317115054
20925996	0.02687247296105636	0.0	0.005576782548887934	0.0007728769100458577	0.009481389993442332	0.008413569728070804	0.009301131379458408	0.011832135429063846	0.003065316301805747	0.0	0.003382301300924749	0.0	0.0006229509935372126	0.0	0.007037585308332238
20933324	0.01148494207087359	0.0	0.008228542709962428	0.012277806870861939	0.0036951511676874354	0.01016965591320723	0.005458626375058641	0.006569845075977281	0.008145607923070642	0.0	0.013323553175365382	0.0	0.004247548943981096	0.007217499444204353	0.0
20946545	0.0	0.0	0.0005421469918065624	0.002547602828170055	0.01703082777751499	0.0017681328656764823	0.0	0.0066222684954873245	0.0	0.005819148683915818	0.0	0.0	0.024078575386500874	0.0	0.06857038774637819
20964295	0.0	0.013547176360220176	0.005902884054495986	0.006575670827355293	0.008382821589883271	0.002687334466613918	0.001133759264212851	0.007101194382371564	0.00638024564199562	0.007192127792955045	0.012442659387035256	0.015449134705734675	0.0029021748431066075	0.008690097907812434	0.0
20989910	0.004425778794457853	0.012904924142526808	0.0014214194301445699	0.022558414811471614	1.7367536509920225e-05	0.006145309691601545	0.0050411248496378	0.010915183414547067	0.0035661151607622606	0.00033625430700867046	0.0046070477845685295	0.0033750355240659883	0.0034717918117728812	0.0	0.002929436249803048
21000180	0.0	0.003191555831836307	0.0	0.008087691142237903	0.0	0.0	0.008195955772670314	0.0	0.0021320917357599413	0.0024629709475559973	0.0	0.0	0.0416679176219804	0.019413825531673073	0.025217223680137627
21000630	0.0	0.00200864213686146	0.03019945892688518	0.0	0.0	0.0	0.0	0.0	0.0004219166885636274	0.028174741311823816	0.0008590311351305641	0.0259882671258881	0.0	0.0016890461060030436	0.013245241072874269
21002524	0.004249716442712059	0.008950471358246222	0.0008249097712999484	0.008367053813128794	0.00019921550473644148	0.0023287425638987315	0.008015996648544304	7.380936968841036e-05	0.0	0.01130344521026075	0.01211204780789154	0.013219582437093846	0.012061534463753154	0.0084990460646933	0.00918861475820185
21125782	0.024585788007636403	0.0	0.004155156337686843	0.0	0.015506854797699752	0.012201544921303787	0.0012851821432319594	0.001457193434962939	0.003103607684465751	0.002702743219144644	0.0045711994208670345	0.0	0.019528683279877994	0.0	0.004508825877920676
21176459	0.0	0.008839666180817864	0.004421410323010979	0.021432369356213187	0.0	0.0	0.02244168870968466	0.0030905761356685886	0.004217704738273861	0.0018218447308598102	0.0	0.010774992723882474	0.0	0.003056269742615288	0.011140482963043055
21183160	0.0	0.006113902485684912	0.0053447850116029065	0.0	0.0	0.004415102775356281	0.0	0.005080414544273828	0.007202599349324498	0.014271171125627624	0.01934848871929662	0.02845985278464015	0.011835575345444703	0.0	0.0042883588514996875
21189544	0.004424533507362687	0.008010261760892168	0.013768619383304788	0.005109731896123023	0.0	0.0	0.017140606293874372	0.017937407866833645	0.002477192140442393	0.003730161659794311	0.0002295186021893275	0.008281234445003165	0.0	0.0	0.008346226847462493
21236608	0.0034341478154884487	0.009657910768055814	0.015698832044069962	0.00676065384837128	0.008735069430076518	0.0	0.02563517147333731	0.0034246732691355134	0.0019078317393510689	0.0	0.004790635606232911	0.0	0.0	0.0	0.0002892195641454511
21274280	0.0	0.0038073692495607728	0.0	0.0	0.0	0.0	0.012916311041489374	0.010801679637027299	0.0036506456374022227	0.015376629027524276	0.0	0.0	0.013009819766463749	0.0	0.05682791180969354
21293107	0.0	0.016743135065970378	0.0	0.0	0.0	0.004679938142849101	0.0	0.008620957185069455	0.009486844861237012	0.02776295098002507	0.021335352313960398	0.008911865497272402	0.0	0.0	0.0017923576850514145
21362537	0.013112165777572364	0.008163967600021556	0.0	0.012906748097623854	0.00907284110210661	0.0019216861869880888	0.019345166083913415	0.011263484612883881	0.0	0.0	0.008058164328181558	0.0	0.0	0.0011913533385120867	0.0
21402304	0.010971317285675793	0.002990768026738798	0.009174192465214727	0.00040512247909752565	0.0067912358710773375	0.013910825045046349	0.0048606420691645865	0.009311032666673673	0.006004499711209218	0.0	0.0014059114865322105	0.012138957875940952	0.008289773389543615	0.0024857254510588667	0.0045346936732201405
21413181	0.0	0.021296327226943728	0.0	0.0	0.007520644797491092	0.013243471323580995	0.0	0.0	0.0	0.038553383810098485	0.0	0.0010980269626384683	0.019331752159632894	0.0	0.0
22789958	0.01140748066519668	0.005192396671703187	0.008558192586754908	0.009024893081997718	0.023916068924180446	0.0020954706508960253	0.0	0.0	0.0	0.0012575656115135828	0.018302555316622154	0.0010690466685915384	0.006491092063090606	0.006830766452392765	0.0
26631069	0.008289698641015036	0.0044213297960705765	0.006722515026264432	0.007778097783577047	0.017335175896414267	0.0005520383144319204	0.009610568132586348	0.005383793502055963	0.0069450947407031964	0.0009798371591642396	0.01877120112811984	0.0	0.006152001956147053	0.0	0.0
27481601	0.015602728679277854	0.0	0.012063730495375536	0.0	0.0	0.001446330355158912	0.030908262824177347	0.010033034726649612	0.00013827165832965393	0.0052514838132844315	0.0	3.5131542311038835e-05	0.0	0.009424881394312603	0.0
35941263	0.0087156912076383	0.0	0.02135002904860825	0.0017444466549855228	0.0	0.01905605904249479	0.012057363156172346	0.0020680378999192012	0.00789453591061739	0.002804802586794426	0.00667340167865189	0.0020028852749510756	0.0	0.0026952751904091104	0.0
36379623	0.00023831206815092313	0.008702946725928364	0.014179979375022633	0.0002263037886411723	0.0	0.0	0.0	0.0019681395086000733	0.027468937822849166	0.02047952627255327	0.0	0.02257412657181241	0.0	0.0	0.0030745678781763427
39800111	0.0	0.0016157340255868009	0.018530270833783374	0.0005084011404159031	0.0014279319259358804	0.004405628907776223	0.002532449620825052	0.008428891105380486	0.00564857651526791	0.01737350587200909	0.026857256800861495	0.007609499552822597	0.0	0.0	0.004936676720385523
43485807	0.011571472603910005	0.010970958185235653	0.007448972928096266	0.0066383483559453345	0.014256800951225482	0.003087056560426811	0.0006427707155987922	0.005947937815940118	0.003528874253370413	0.0	0.0	0.006227362728100461	0.0019277270341145373	0.012400238003176786	0.007714808172233439
44019405	0.0024953306280870572	0.008093656613071704	0.014744105357999138	0.0024530418321531645	0.0035644118852185248	0.005262954731228712	0.0	0.012604698162886186	0.009037184051958184	0.012878013546071779	0.011367342928772802	0.0034666647503026095	0.003802518658852868	0.0003805408030519543	0.0
4576591	0.0	0.008567554966759107	0.000553619871678415	0.0	0.0008550935121701376	0.0	0.0015275772831631889	0.002417175034617269	0.014395314217986734	0.026099384793980794	0.011795323778758552	0.016051795143540055	0.013144700434671305	0.007494177410368941	0.0017827608749790003
46000440	0.0	0.0	0.0004289209223899974	0.014152844996609236	0.014531096160996989	0.009239746139447726	0.0	0.009101877614616463	0.0	0.006652289233768157	0.00475756411167172	0.006490465037122192	0.0	0.0	0.04753837921868894
46369736	0.00576465494580907	0.0	0.02622834588747086	0.005176723720000062	0.0	0.0	0.0	0.013690260874353044	0.014953904092313924	0.0	0.003657743828844865	0.0	0.009644958990747559	0.013546061219284563	0.0
46547648	0.0008630829173336209	0.001894775824687602	0.013146371200531968	0.0	0.01157209154849406	0.0	0.0016638361717034676	0.005658425124990699	0.010438865961718514	0.0048770400959530546	0.01339281322556066	0.009979150616950743	0.02543038607388296	0.0	0.002150496476011985
50100770	0.0042460416332925814	0.0075876213406571415	0.016921218506757908	0.009233889221560994	0.0030298279320798184	0.006455731990913617	0.011257378314879224	0.007792470448699591	0.0006096495415477116	0.0	0.006400037049667476	0.001873364913264268	0.005265381978776703	0.0030927365100473334	0.006037055796056997
50102376	0.0020978189038686947	0.0163719873851311	0.0	0.0	0.0015757328422587	0.0	0.018319258727295014	0.0	0.0	0.015531850255229216	0.0	0.025122260914769844	0.007650537532673776	0.0	0.0
50104008	0.00031185971817585494	0.0	0.0	0.016103836423210817	0.0	0.0	0.005313396770487875	0.0	0.0	0.041799436222980095	0.0	0.021554755116202907	0.013286506068605757	0.0	0.0
50104134	0.0012209555990616249	0.011201403480363444	0.0	0.0	0.0	0.00853825428753787	0.0	0.016118799135288766	0.0	0.0024951444720987042	0.01205433653865022	0.00477327325957697	0.00029642977197874066	0.05210235988995588	0.0
50104846	0.005494534342882002	0.00927642771503766	0.002093066746583837	0.0	0.005617722788257201	0.0170354320261419	0.0	0.0	0.018545717177365428	0.0	0.0030244060971495175	0.005638366859497584	0.02434996510191669	0.0	0.0026458707750116528
50106442	0.0043019858333986855	0.011556918985961432	0.0	0.0	0.009305460142856251	0.007730133974445491	0.008650613329063148	0.0006070967343529262	0.005423126010059026	0.0029516300896091996	0.0084063793755028	0.01053028108197642	0.019009929021394992	0.010190324860345327	0.00027240045940619246
