	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12	S13	S14
39800111	0.0011285828386897088	0.004166793907548909	0.02206955532231551	0.0	0.0	0.011896007427910308	0.010265485588909587	0.004177580192180995	0.0	0.018629188612113046	0.016361040336032893	0.0	0.018274750109420285	0.0
43485807	0.00019514922706094693	0.0029938084356719995	0.0	0.0007242370811993813	0.0	0.019228174382111895	0.021666237720071476	0.0	0.019387328129730267	0.009059441878183873	0.00477249099098965	0.007436487172701976	0.015833817865992025	0.017420802268515334
44019405	0.0005532472832952656	0.009445527971597955	0.006442575256370221	0.0013290818482654349	0.0	0.0	0.01227221221184468	0.006419233125286341	0.012253124427306021	0.026361130238091543	0.012679856185057792	0.001969367432775092	0.0012141216711318492	0.005287907078555006
4576591	0.0	0.01839665078806301	0.010623205667418069	0.0	0.00985568933660592	0.0	0.018085464623473144	0.01900645757288255	0.0010359051678450336	0.004014722143856193	0.0	0.0	0.0	0.007820139600254265
46000440	0.0	0.01762989633015531	0.0017169818926405578	0.011533166436308364	0.013449899622408838	0.011144943044060069	0.0005825539412267969	0.0010271619720894232	0.002576766347802826	0.0	0.002833991612341027	0.0003830630289826603	0.025737799490984804	0.0004397149938856104
46369736	0.017076976171542226	0.0	0.0030573746176863503	0.0	0.0	0.0	0.0	0.0	0.02248645166820696	0.019120632031669336	0.015836363768254414	0.0	0.0	0.0056870618947443075
46547648	0.0033945259705934223	0.004838994514122596	0.005865992526289861	0.0	0.000717368161932756	0.002696128788618503	0.0014938314868810493	0.0	0.011009876116653305	0.02737924425496382	0.006217171464788317	0.003529160493379445	7.622329251127931e-05	0.029060999844009297
50100770	0.009191895359416093	0.016216874349953243	0.010942760276698172	0.009169495794171754	0.0	6.993084179247605e-05	0.005990276515752917	0.00016804853514451628	0.010898610181563467	0.0067876660914574045	0.003777099623215069	0.0	0.007135216185629393	0.006063284322148194
50102376	0.002215926384277703	0.0	0.0032697726226671546	0.0	0.0	0.002588884105684924	0.0	0.0	0.014697009263375	0.010488918258206961	0.004893484524481665	0.0215507329038587	0.0	0.02529595929096469
50104008	0.0	0.0005750385031736303	0.014974780220645993	0.0	0.02453150498963882	0.0	0.0	0.008927158917769221	0.0	0.009496028224200733	0.0	0.002119002178543118	0.014274088771638655	0.005927851963631542
50104134	0.0	0.00987084678639472	0.009752509589496356	0.0	0.0	0.03192536557503893	0.00490349272109594	0.014602949662522022	0.0	0.010194212267896506	0.012792922520235148	0.0	0.01413832745550301	0.010160131791201689
50104846	0.0033532659663469823	0.0033742963564826825	0.011826790956777782	0.014869792540995871	0.0	0.010952254486999699	0.010899338042773038	0.0	0.025497298504847388	0.004745739570001821	0.004029135473176041	0.0	0.003001083022890595	0.012206921301366698
50106442	0.0018610808273406153	0.00920203955560398	0.009024682452283252	0.015449502236471006	0.0009183565746611415	0.01072793427229963	0.021913108631118495	0.009624268515853919	0.002867729531124029	0.013098621384397043	0.002797223747188418	0.0	0.0	0.005581087534408363
50106730	0.00888769300957658	0.005438902644905684	0.008171478419546496	0.026941150250483284	0.0005392629516628617	3.5130200818059424e-05	0.00016233841324661977	0.0033806958710784637	0.0003732342299637528	0.00021820345072156232	0.0	0.0009972378786330075	0.004224619271464278	0.017264733827697304
50107871	0.02250998675903135	0.0	0.0	0.0	0.0	0.009349412618405292	0.0	0.0	0.00840390365787343	0.0	0.006751083509575902	0.027531752723181636	0.0029153928726703263	0.007350590501273376
50108048	0.0	0.0010560302154938373	0.009154432404939138	0.0	0.011675050598984679	0.0	0.010973084774253747	0.008864976956631677	0.014038416203023965	0.0	0.01997193211452949	0.0	0.010322475122505108	0.010142917679890392
50108462	0.0027890575195993763	0.0023943477533135953	0.0021903416443687595	0.023702715772777452	0.010339016037432158	0.0008875807620694654	0.0008020222832287174	0.0	0.010632866334420402	0.026754612262220447	0.0	0.0	0.0	0.0
50108750	0.0	0.007020459665431646	0.019182555909030004	0.007371502988929462	0.0033305236969064242	0.0	0.015954108188940944	0.01879957348141432	0.002995811911397659	0.017479581371755246	0.0	0.0	0.0011229861161737764	0.0
50108912	0.0	0.014891541907710432	0.0	0.0019517016972882008	0.004854191311706539	0.012463273871286876	0.0	0.04580541164091837	0.0	0.0	0.007428579148845879	0.005129540778774348	0.0018533387589378253	0.0
50109215	0.0	0.0027083405155726033	0.01276126559917098	0.008772539554810223	0.004673089629343758	0.001119037481581165	0.0	0.0	0.015269183559329363	0.0	0.007570866407919138	0.009246807208321432	0.01878576764081256	0.008205677521705482
50109927	0.0	0.011162069247617677	0.0	0.0	0.0024565844771143254	0.017622214119472204	0.013201807239545216	0.036804467097337396	0.0	0.0	0.010121022017050093	0.0	0.012706875839994488	0.0
50300822	0.000750127148890983	0.0	0.0035273022037082768	0.0	0.0030374212126943606	0.010137024871403708	0.020354971484993368	0.034444378524808104	0.0	0.0	0.007770467880694602	0.0	0.01884718447752436	0.007364182695432615
