	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12	S13	S14	S15	S16	S17
IL1R2	0.0	0.005402837146505529	0.0	0.00497444398822159	0.0	0.0036607257096392233	0.002850474882956721	0.0016356018753118868	0.0	0.0022376118972741712	0.000864816071122065	0.0013082005353087151	0.0	0.002686685952923929	0.0005289485849291858	0.002796619783710653	0.0
NPHP1	0.0009800115779383719	0.004380314152449795	0.002229135692260842	0.0	0.0	0.0005065730321451873	0.002348622214236864	0.005104014087770001	0.0	0.0022797463081629696	0.0016509006157577214	0.00270176259459312	0.004344312392068478	0.0	0.00039841281466704385	0.0016997878301673848	0.00045022843200587324
IL1A	0.0017953775768002505	0.0026904368114227307	0.0003222812060925063	0.00025857782225988883	0.0	0.0010335988043455575	0.0016632008288965338	0.0017232563877348215	0.0	0.003184285337898078	0.0048640502691948044	0.0037708988317820503	0.0024388869880363393	0.0	0.0028665919593902677	0.0031239292722661308	0.0016479469564456564
TMEM185B	0.003135711266952268	0.00034236201993336233	0.001566200137783999	0.0	0.002724606915661195	0.0	0.0008689312570477364	0.0008625543974478336	0.005201828053107642	0.0002882046939534253	0.004627084871559775	0.0023406651090463345	0.0027063339012975505	0.0045008169500833145	0.0	0.0	0.0
CYTIP	0.0013251141385965336	0.0	0.0009143269018428661	0.0029918836887378618	0.006131964483869991	0.0017611744418900468	0.0020717619654213267	0.000430307889719615	0.0024743610759492512	0.0007646757764975659	0.0010247252674422563	0.0008194114036036137	0.001672414808996313	0.003636707710125925	0.0010739911362273764	0.0	0.002141324401021403
SLC4A10	0.001331867065496012	0.0	0.006066581970400306	0.0	0.0	0.005329407892401199	0.001703197200788403	0.0	0.001124331098316274	0.0011286738936886807	0.0011216208043824652	0.0019805625957070145	3.725147633824986e-05	0.0008044585130337266	0.005115645177690307	0.0032997979765703885	0.0014002147549629404
DLX1	0.0	0.003912551554280188	0.0011348164981976805	0.0043605347788289745	0.0	0.000663967601567517	0.003267766530076638	0.002237162917137009	0.000575526970469856	0.003793665227249874	0.0016558518186947817	0.00027163959976303763	0.0	0.0011071341923516317	0.0059044397764228184	0.0012452423501318696	0.00045829708080850136
FKBP7	0.0010110707472744571	0.001520653112782041	0.0	0.003459335524737644	0.0019855078941244525	0.0	0.0003495426734719299	0.0026854589330146867	8.63637655070738e-05	0.0050645021565686055	0.0	0.0016422133466605917	0.0016804631834426546	0.003117804715267173	0.0016855193362064996	0.00478743622775651	0.0042293977875028956
SF3B1	0.0036045199326541514	0.002583470193072008	0.0	0.0026629786494475906	0.0	0.0040901830594783925	0.002852189912976911	0.0003171265019933711	0.0027963144577810347	0.0	0.0021098767404014724	0.0015499265917371665	0.0	0.0	0.002695787433347876	0.002458524015325796	0.00024158360850792351
PLCL1	0.0012447345368270474	0.0005067814756064248	0.0	0.003859291036202927	0.006687579192077703	0.0009149735590024554	0.0004916512872962729	0.0	0.002480290794985254	0.0005524738170203172	0.0002014103034221534	0.004436866587901249	0.0011518286249799423	0.002718426684957389	0.0006546578059008388	0.0011808748076113948	0.003227448773573039
CASP10	0.004396644134764561	0.0	0.0023122408066840595	0.0028635185656399114	0.003622544496894186	0.0	0.0	0.0	0.0017567356335463085	0.0	0.001640615106933135	0.0032761043865610026	0.003064697755994902	0.0001733083142276673	0.00030651456133564997	0.0029575015713770984	0.002334890070183478
ABI2	0.002664879634833101	0.0013259557864385898	0.0	0.002070972774441893	0.005652202641225908	0.0	4.567536569578776e-05	0.0011824437966847527	0.0042679953696036325	0.0017630363918704733	0.00209686336169719	0.00035866594803557597	0.002380197402153275	0.001187758223108458	0.0012539057060260948	0.0017219556751237874	0.00011985696217552899
