	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12	S13	S14	S15	S16	S17	S18	S19	S20	S21	S22	S23	S24	S25	S26	S27	S28	S29	S30	S31	S32	S33	S34
20922259	0.0	0.009896995659201265	0.0	0.009799617393962734	0.0	0.033371630084357076	0.0	0.0	0.004654226347185538	0.0	0.0	0.0	0.0025627967314728597	0.0	0.03248299074209996	0.020857320734325988	0.009734010062802024	0.0	0.021256745594248627	0.0	0.034484610088253285	0.0	0.0	0.0	0.0	0.0	0.002781936148422936	0.0	0.0	0.0	0.0	0.0230117474226834	0.011910758043643836	0.0
20925996	0.0	0.02726175688247375	0.023853189343875314	0.0	0.0005312551698936958	0.0	0.0	0.009988688131686373	0.013492218947489169	0.017083720838871976	0.013026748888464024	0.0	0.015075472726845214	0.007562360863319985	0.0	0.0016682995806811532	0.0	0.016757478892038793	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01460251179024381	0.01594582883915389	0.0	0.0	0.018362263434514237	0.0	0.0	0.0
20933324	0.0	0.0243734069663283	0.0	0.0	0.020847886474478192	0.0	0.017913325202665628	0.0	0.017526751496858096	0.0032974725167005	0.0	0.00823749164855824	0.011767461880803621	0.0	0.011028553918105635	0.008469213662723823	0.020588357067892273	0.0	0.00880539224771023	0.0	0.004508446881349034	0.0	0.0	0.0	0.014401853006633226	0.022764819286492093	0.002940289439494289	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20946545	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007165926529478216	0.006393717970281992	0.001756618186684737	0.0	0.0	0.0	0.0	0.0	0.0042328547916761945	0.0	0.0	0.0	0.0017929218652550127	0.0	0.0	0.0	0.0	0.0	0.0	0.002496359815756206	0.0	0.0	0.0	0.0	0.0	0.38186563470203605	0.0013935497744239874
20964295	0.03566403692157453	0.0	0.0	0.006490478426131632	0.03564386720749897	0.0	0.008267887509235405	0.0	0.0	0.0	0.0	0.024420715496583804	0.00683951137260847	0.0	0.0	0.0	0.0	0.017955412486179972	0.01809853918238485	0.0	0.0	0.005259298674403315	0.0	0.0	0.012023196911383661	0.008920193674046794	0.0	0.0	0.0	0.01103431135103603	0.0	0.0	0.0	0.0
20989910	0.03667086796876992	0.0	0.005392645154698767	0.0	0.005826440772797632	0.0	0.0327732458667765	0.004277790490851892	0.0	0.01900849306847647	0.0	0.0	0.0	0.009880189382448213	0.0	0.0	0.009467122128452991	0.007154706628233966	0.0	0.005379790128407925	0.0	0.0	0.0	0.0	0.007303337599626281	0.04071408089927005	0.0	0.0	0.0	0.0	0.0	0.009328893630111947	0.0	0.0
21000180	0.009490288320366302	0.0	0.014566823746326885	0.0	0.017355005906797512	0.0	0.030011303261887348	0.0015730926403953848	0.0	0.02397530290020267	0.0	0.0	0.0	0.0	0.018530092620187275	0.0	0.0	0.0	0.035171783556338376	0.029392003191035274	0.0	0.005524899244397544	0.0	0.0	0.0038460189035267028	0.015594248849310521	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21000630	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005846185745135414	0.0	0.0	0.027175874255523255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0151794940887656e-05	0.00493911274874936	0.0	0.0	0.014252384821983299	0.0	0.01011236143407833	0.0	0.1987059780027316	0.0	0.0	0.0	0.0
21002524	0.022588393383668068	0.0	0.0	0.0	0.0	0.011520495958700309	0.004943185359358227	0.0	0.0	0.008375809518652218	0.0	0.014305343958964488	0.0	0.050501407168261035	0.0	0.0	0.006592389496478928	0.0	0.007356539606321817	0.0022175526074794823	0.0007285297243156237	0.02125615073058024	0.0	0.0	0.02447217278068622	0.00955757935554239	0.012903718055694962	0.001364588538315734	0.0	0.0006012642048374659	0.0	0.0	0.00730343808098575	0.008516449857445959
21125782	0.0	0.012846905085549892	0.0	0.0	0.0	0.04404531822471234	0.0	0.0	0.00862425437646882	0.0	0.0	0.0	0.0	0.0	0.016907043836188143	0.0	0.012625070102341734	0.037738563263041515	0.0	0.009723201101785964	0.0	0.0	0.0	0.05011254909924491	0.0	0.0	0.019033827165679286	0.006293012542696505	0.0	0.0	0.014687113212769066	0.0	0.0	0.0
21176459	0.0	0.0	0.01744467775171669	0.0	0.0	0.0	0.054854546135743434	0.005297029358693671	0.0	0.008853191055547162	0.01985244493839723	0.0	0.0	0.0	0.0	0.0	0.0	0.010123888838389385	0.017427824835794886	0.0	0.006824765903013349	0.0009093703275097028	0.0	0.0	0.01781500358335217	0.06012342311780113	0.0	0.0	0.0	0.0	0.002436389032199595	0.0	0.0	0.005011731445512178
21183160	0.0	0.0	0.0	0.0	0.0	0.008555412728972863	0.0	0.0	0.010978527306033162	0.0	0.0	0.02651046634644433	0.0	0.002546119462048018	0.0	0.008724517125278455	0.0	0.0	0.02561092603635727	0.08340053035916035	0.003499460791101681	0.0	0.0	0.0	0.014795934735197839	0.0	0.006964872419548579	0.0	0.0	0.0	0.0	0.03592083056798248	0.030605590708692273	0.0012069947914561533
21189544	0.0	0.0	0.026507759505930133	0.0	0.015624580183661071	0.0	0.0	0.0	0.0011732378089630926	0.0	0.03548949856995937	0.0	0.03097408253672438	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007075824139396838	0.0	0.0	0.0	0.06938009447663643	0.02428413499940756	0.0	0.021065359282549857	0.0	0.0	0.0	0.0	0.0	0.0
21274280	0.0	0.0	0.045076857388649104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0022435023146009235	0.0	0.003238682474855998	0.0	0.0	0.0	0.0	0.0	0.08872840430309885	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14792060083146039	0.00803107603490489
21293107	0.0	0.0	0.0044465989415597845	0.004861095812689903	0.018001505288122884	0.0	0.0	0.0	0.00931648567117287	0.0	0.0	0.03272699395320413	0.0	0.0033757008860663086	0.0002995555586027226	0.0	0.0	0.0	0.026705066936620413	0.07224460448179497	0.005227723253772302	0.03386023973823449	0.0	0.0	0.0	0.0	0.0	0.0	0.02292758761211944	0.0	0.0	0.0	0.0	0.0
21362537	0.02872479568228441	0.0	0.02363195635289523	0.0	0.03945391468083459	0.0	0.015802162260264128	0.0	0.0	0.01630091221762165	0.0	0.001619068203285426	0.026600396910653187	0.010827116120309429	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.030097657931201154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21402304	0.0	0.017976375887894316	0.0006285223932144883	0.0	0.006368422920543922	0.0	0.0	0.0	0.03548863602157596	0.0003470984937795691	0.013901013914643639	0.0	0.001019301065478751	0.0	0.0	0.0011402362899120748	0.013317490077321604	0.02660590512468149	0.0	0.03712436427916521	0.015111504465372882	0.0	0.0	0.0	0.010827493944215673	0.0	0.0	0.0	0.01911841895004372	0.018088413197202183	0.0	0.0	0.0035868649715566497	0.0
21413181	0.0	0.0	0.0	0.09254529063332534	0.0030844732123404997	0.0	0.0	0.003933012566888417	0.0	0.014342075870487707	0.0	0.0	0.0	0.0	0.006979650107780662	0.0	0.0	0.0	0.0	0.04534654464533026	0.0	0.03002618066004128	0.015980319616307765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
22789958	0.0	0.005691329095648442	0.0	0.00028603809543578125	0.0	0.048549602079612286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02085973471761594	0.02186743263912315	0.0	0.0028223859013171812	0.013368165577018745	0.0	0.010363193583362615	0.009028013939946343	0.0	0.05797538192545093	0.0	0.009371923770172381	0.0	0.0	0.03162789827945697	0.0	0.0	0.0	0.0	0.0
26631069	0.0	0.0018865972633630673	0.0	0.0	0.0	0.014883180403209973	0.0054500416830766275	0.0037522995995591026	0.017388296338000372	0.0036188670836390406	0.0	0.01730627353139954	0.023070750973023486	0.007210630061807457	0.007849291543462299	0.016127569574587473	0.012140185524427558	0.01352251253492531	0.022146788466321614	0.0	0.0	0.0	0.0	0.00895231356598242	0.0	0.016459987781580327	0.01665618011562261	0.0029520832069706696	0.0	0.0	0.0	0.0	0.0	0.0
27481601	0.0	0.007892572252400564	0.03860709993434876	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04356584819415301	0.0	0.041440119859227166	0.002365284083171861	0.0	0.0	0.0	0.0	0.0030253563988359915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02444994392364315	0.0033961895590532867	0.0	0.0	0.028837464804647363	0.0	0.0	0.0
35941263	0.0	0.026141585943405713	0.005149766933432856	0.0	0.0	0.0	0.006282641837259896	0.0011395907192054678	0.032945337133071025	0.0	0.0	0.0	0.025998472484255537	0.010581382963323662	0.0	0.04380720615531632	0.0	0.0	0.0	0.005032299129177829	0.0	0.0	0.0	0.0	0.01070174170371673	0.0	0.029782571176805637	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36379623	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01591556964535034	0.0	0.0	0.0	0.0	0.004679701171361843	0.0	0.0	0.0004222898957268562	0.028024034324073924	0.0	0.000845547310293405	0.004874375240342729	0.0	0.0	0.0	0.0	0.047196922697568755	0.0	0.04825282624112176	0.0	0.0	0.0309846846154047	0.06450567601896774	0.004584341408813	0.0	0.0
39800111	0.0	0.0	0.0	0.0	0.0	0.0070118943729800065	0.0	0.031139202854592835	0.04336780131651749	0.0	0.0	0.03837154068705655	0.0	0.0	0.00047712815092160996	0.031124135177482644	0.0028011303987284697	0.004584741671662192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017379325056865475	0.01923949032593612	0.053570850941069025	0.0	0.0	0.0	0.0
43485807	0.0	0.0	0.0	0.0	0.008879269465337954	0.0	0.014656234133440462	0.015984837474011835	0.0	0.013656304246405017	0.03139063644356637	0.0	0.008969135900735037	0.0	0.0	0.016132559918093273	0.0067503437238357	0.0475693409380551	0.0	0.021130008541577865	0.0	0.018549276100566267	0.0020952742108040047	0.0	0.00878550468896146	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
44019405	0.0	0.013088431405596597	0.0	0.0	0.0	0.009407127257906635	0.0	0.008233175343345802	0.02706631662964744	0.0	0.0	0.01572977475156376	0.003821342997605534	0.014905444229241296	0.0	0.0	0.0035584355106417	0.005912654753209373	0.0	0.0	0.0	0.0	0.0	0.047155583609653	0.0	0.0	0.02273084355748048	0.03368049591929322	0.0	0.026435525730936195	0.0	0.0	0.005715085384833244	0.0
4576591	0.0033705831051044624	0.0	0.0	0.0	0.0	0.0	0.0026195005529853865	0.0	0.0	0.009788497516074848	0.0	0.01902027140158695	0.0	0.0	0.01755280010743646	0.0	0.020870822578279935	0.005230678220886418	0.04257853991933835	0.03547417959168786	0.0	0.03865760283726717	0.008826199486674246	0.016993461807354983	0.0	0.0	0.0	0.0	0.0	0.0035454492778033194	0.0	0.011215187135632791	0.0	0.0
46000440	0.0	0.0	0.0	0.007845909252829441	0.0	0.012885924104234244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013078076978644578	0.0	0.0	0.0	0.02629374571941966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0116373999445731	0.0	0.0	0.0	0.08801577049275461	0.26434224295864667
46369736	0.0	0.020443507711224895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006390447694187114	0.06677657320106573	0.0	0.015039411228295593	0.0	0.0	0.0	0.00990675947918073	0.0	0.0	0.0	0.0	0.0	0.0	0.046178934758359776	0.0	0.004401491095438588	0.012903625206667886	0.0	0.0	0.0	0.009754232151858062	0.003152867153480154	0.0	0.0
46547648	0.0	0.0016862002354208112	0.0	0.0	0.0	0.016604871405211257	0.0	0.010741573118825584	0.0	0.0008160324255991882	0.01287562691441649	0.0	0.0	0.0	0.0	0.005362516510807259	0.0	0.003781374230891207	0.0	0.013824009073443848	0.0	0.0	0.0	0.1296958039373299	0.0	0.0	0.0007454052825945275	0.027707708228455915	0.006693003853856609	0.0	0.0	0.0	0.003649971171885532	0.0
50100770	0.0	0.0	0.00897204301540866	0.0	0.0	0.0015226448027958958	0.0	0.00457125705267544	0.034038473257863265	0.0	0.0215293878997683	0.0	0.0	0.0	0.0	0.036064532815619235	0.004075147993112868	0.025353451498987208	0.010982008393858392	0.009027646267374173	0.0	0.024347174091896462	0.0	0.0	9.587420513172183e-05	0.0	0.0	0.0	0.005990123929575647	0.0	0.03392402302411405	0.0	0.0	0.0
50102376	0.0	0.0	0.0005319694251514615	0.0	0.0017359945852886867	0.019452107239303094	0.008265940840297031	0.047463460093385125	0.0	0.0	0.023882845048151264	0.0	0.0	0.0	0.0	0.026005578736670868	0.0	0.0	0.0	0.0	0.0028159888506128963	0.0	0.0	0.0	0.0034223271786017265	0.0	0.0	0.030658584473629628	0.0	0.04780881986181427	0.0	0.004564450499351371	0.0	0.0
50104008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002554396172462555	0.00475876204303892	0.0	0.0	0.0	0.0	0.0	0.00929529469865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008376012329910937	0.0	0.012728091058585128	0.0	0.0	0.026013777509318124	0.2524024959603092	0.018934036994585766	0.0
50104134	0.0055695955668731215	0.0	0.0	0.0	0.0	0.0	0.0	0.013378659006015621	0.0	0.0	0.0	0.052360963207341966	0.0	0.0	0.012789786700082397	0.0	0.025959406923167103	0.03051958585307581	0.0	0.0	0.0	0.009730202078342819	0.07706905394450128	0.0	0.0	0.0	0.0	0.0	0.0	0.017868410134349717	0.0	0.0	0.0	0.0
50104846	0.0	0.0013703314929640704	0.0	0.006775867952567468	0.0137019577892026	0.0	0.0016860414053791468	0.0	0.0	0.03145621402683157	0.0	0.0	0.016985358817277123	0.014018957065204639	0.0018205088437634185	0.024892086572890878	0.008100152318373447	0.03408577707725216	0.025134843010569223	0.00022568839651720222	0.0	0.007709840752048171	0.0	0.0024972916537352396	0.0	0.0	0.0	0.0	0.011977746078808948	0.0	0.0	0.003749892956151523	0.0	0.0
50106442	0.0027159587372120766	0.0	0.011522280928726895	0.0	0.01087539749759276	0.0	0.00226317168718556	0.01616886144931646	0.0	0.013605947006997056	0.0	0.03686405438038161	0.0038099115770244764	0.0016172653941835104	0.0226332329391868	0.0	0.0	0.009403775552570026	0.012795261265263728	0.003946087919399545	0.01617736642648585	0.0137784144254714	0.0	0.0	0.0	0.009478508383290157	0.0	0.0	0.005366039412352368	0.0	0.0	0.008615399434548523	0.0	0.0334559523086777
50106730	0.009702631481432243	0.0	0.0	0.03947487934865573	0.002230167278833752	0.004426243249720311	0.0	0.0	0.025682762107925916	0.060180939687947695	0.0	0.0	0.0	0.004420911843700163	0.0010596988917625704	0.003913304066779219	0.028922219155977244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.512630343925404e-05	0.0	0.0	0.0
50107871	0.0	0.030098977479426903	0.0031070489673722694	0.0	0.0	0.0	0.0	0.0	0.013335479577392418	0.01627749612113279	0.0517592679986258	0.0	0.009545542312760866	0.0	0.0	0.0013241069110892535	0.0007800728586779995	0.03275117572398113	0.0	0.0	0.0	0.011323859287679462	0.0	0.0	0.015577686889138633	0.0	0.009326389254996223	0.0	0.0	0.0	0.0	0.0	0.0	0.0
50108048	0.0	0.0018183083598972253	0.0	0.0	0.0	0.00442911823398266	0.0	0.020346041594009476	0.0	0.0	0.004001491339768987	0.0	0.0	0.0	0.0	0.003331310053954782	0.015566858779347702	0.0	0.0	0.0	0.0	0.0	0.0	0.010333852059811702	0.0	0.04313594784064473	0.0	0.0	0.0037365493951075075	0.0	0.13623682265503595	0.0	0.0	0.0
50108462	0.0	0.017148715308374873	0.026128433820541766	0.01978925029848821	0.002031696543649339	0.0	0.0	0.0030908488872685986	0.008469873849958091	0.0007040406796537743	0.0	0.0	0.0028608147308887355	0.014633026824518704	0.0008591625870866502	0.03256482681348505	0.0	0.013661720644127098	0.0	0.031003963955794404	0.002680042361974644	0.0	0.0025158187267818755	0.0	0.0	0.0	0.0	0.011883017956255956	0.0	0.006212119362605606	0.0010966621468803278	0.0	0.0	0.0041747922543072
50108750	0.0	0.022553040273202617	0.01161714339046149	0.0	0.0	0.03351481613002425	0.0	0.0	0.018575004611850986	0.0	0.0	0.05462456943024652	0.0	0.0	0.019852842035853777	0.0	0.007168470897545368	0.0	0.0	0.017605979824365767	0.0	0.0015604312921349821	0.02165010329740883	0.0	0.0	0.004945655235815607	0.0	0.0	0.0	0.0	0.0021497499857303336	0.0	0.0	0.0
50108912	0.03497708272799629	0.0	0.0014577224046420343	0.05719307185113958	0.0	0.0	0.0	0.00025428935904053465	0.0	0.0	0.0	0.016035125845205552	0.0	0.0035998933828433497	0.002574277267787565	0.0	0.0	0.004511061866803722	0.0	0.0	0.0	0.0031853601648098215	0.0826425552461505	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
50109215	0.014833908647062457	0.0	0.0	0.0	0.008031955865868407	0.011635149008691774	0.0	0.010338823408373088	0.0	0.0	0.005543005785295688	0.0	0.0	0.006324168687060339	0.0	0.015685244841279776	0.029499278689986235	0.016418113646115964	0.0	0.0	0.04413488047739363	0.03747033155567098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015032673299660698	0.0	0.0	0.02001575960297381
50109927	0.06274593620159936	0.0	0.0018344633242183227	0.0	0.015491682123876301	0.0	0.006213937287933019	0.0	0.0	0.0	0.0	0.025243712777276488	0.0	0.0	0.0	0.0	0.0	0.0	0.014171150599794975	0.0	0.0	0.0	0.04862776994287836	0.0	0.0	0.01674149986737985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
50300822	0.00707723522394234	0.0	0.0008412753421588096	0.0067667930060366956	0.003334318601629163	0.0	0.0	0.0	0.0	0.0	0.0	0.010282689327505581	0.003708949685790175	0.0	0.025553992913380508	0.0	0.023777988162850167	0.008823138684482206	0.0	0.0	0.0	0.0	0.12374272948755423	0.0	0.0	0.0	0.0	0.0	0.0	0.011265122418150027	0.0	0.0238114306617899	0.0	0.0
50301675	0.0	0.0	0.0	0.0	0.0	0.032371945472107075	0.003986017009861784	0.00983565048159124	0.018512964554458007	0.0	0.0	0.0	0.0	0.011965969858465321	0.005132702174494183	0.0	0.0	0.0	0.0026377452176581623	0.009423313907035621	0.0	0.0	0.0	0.00105969957799458	0.0	0.06241519065514298	0.037041511059786106	0.0	0.018339096580547373	0.0	0.01404640040164705	0.0	0.0	0.0
50305165	0.020247446890486513	0.0	0.0	0.05168417045288721	0.00043501385435041636	0.012456731001347537	0.0	0.0	0.0	0.0	0.0	0.017448651202143724	0.0	0.0	0.0	0.0	0.0	0.036290594915899865	0.0	0.0	0.02890035684617552	0.012442982938062027	0.004246647004825937	0.0	0.0	0.0	0.0	0.0	0.0	0.022378836194903943	0.0	0.0	0.0	0.007418045726839141
50400259	0.022846070669576262	0.0	0.01121094793287096	0.0	0.0	0.0	0.0	0.0	0.0	0.04921847413285228	0.0	0.023344972380717713	0.0	0.0048921932522999175	0.0	0.0	0.01843270157029467	0.007919820985271863	0.0	0.001936151004063052	0.0	0.0	0.0	0.0	0.0	0.015305000536060544	0.0	0.04891868341836925	0.0	0.0	0.0	0.0	0.00045362029039146143	0.0
50400385	0.0	0.016169217673297483	0.0	0.0	0.0	0.0	0.0	0.0	0.056923201967832876	0.020801120651880382	0.0	0.0	0.0	0.0	0.029927692876912992	0.04245563495423127	0.00548452615108847	0.0	0.0	0.0	0.022889036077301844	0.0014860865641905105	0.0	0.0	0.0	0.0023671198056704284	0.0	0.0	0.010312603873395623	0.0	0.0	0.0	0.0	0.0
50402693	0.0	0.0	0.0	0.015744009020085985	0.0	0.021285640406568836	0.0	0.02930822633838487	0.0	0.0038016379544714343	0.0	0.0	0.0	0.03558616394327713	0.0011557765406893998	0.014536420954202963	0.0	0.0	0.0	0.0	0.003424570139922986	0.0	0.10176753905827514	0.0	0.0	0.0	0.0031142760066424162	0.0	0.0	0.0	0.0	0.0	0.0	0.0
50402729	0.008117742036567382	0.0	0.035614035451010474	0.0	0.0	0.0	0.006258196621995	0.0	0.000381062796524286	0.0	0.0	0.0	0.0	0.010789413557812204	0.03897042032997409	0.015204456957859663	0.009895163241072433	0.0	0.0	0.0	0.02830721765660812	0.0	0.0011425790523616564	0.0	0.0	0.0042892685818412945	0.0	0.0	0.0	0.006063776767598864	0.021357777091689907	0.020953187967075394	0.0	0.0
51624179	0.0	0.0	0.0037820122547581178	0.0	0.029480658396352718	0.0	0.009664975590263384	0.006009941165979085	0.002360453985707671	0.036723621415577126	0.0	0.0	0.002659543130689022	0.0	0.0	0.030574853231171432	0.00856201143618611	0.02188296955123491	0.0	0.025663456356869896	0.0005924455952540826	0.0	0.0	0.0	0.00426358836929317	0.0	0.0	0.0	0.0	0.0	0.01879285811569207	0.0	0.0	0.0
54122640	0.0	0.0	0.0	0.0	0.0	0.010559371495856656	0.024694398910961948	0.006157933636604524	0.0	0.0	0.005209762525764153	0.0	0.005608025090889931	0.0	0.0009252128665502658	0.02345837377311994	0.01307662709903804	0.02071008295132588	0.014813723251955286	0.0	0.0	0.016336656043501874	0.0	0.0	0.031964234098875444	0.020316574291799474	0.005152335594612319	0.0	0.0	0.010872868400030298	0.0	0.017158012290167036	0.0	0.0
55897318	0.0	0.0	0.005478858777499249	0.0	0.0066152439726577025	0.0	0.021666191204884687	0.01959220374633883	0.0077389968490270645	0.0	0.0	0.014625743352829736	0.0	0.034510617218627665	0.0034753094143457944	0.0	0.0	0.0	0.019456705783514036	0.0	0.024884440114171725	0.0	0.0	0.0	0.03744644638069089	0.006505978681654875	0.003966894336311226	0.0	0.005479198185725594	0.0	0.0	0.0	0.0	0.004862281632746678
56432243	0.002567029853263657	0.0	0.0010774199340836772	0.0	0.04271441075231866	0.0	0.0	0.014648348250290473	0.0	0.00034141286231086375	0.0	0.015952630391166088	0.016022845713150102	0.0	0.0	0.0	0.0	0.0	0.019643274228437542	0.020097587662912583	0.0	0.0	0.008162139428024464	0.01215791470630654	0.00464114843953489	0.0	0.0	0.06503165145849617	0.0	0.0	0.0	0.0	0.0	0.0
5779736	0.0	0.0	0.0	0.0002053270645570062	0.0	0.03558762420078621	0.0	0.008728537048048908	0.0	0.0	0.020216009139753185	0.0	0.0	0.012095556527714418	0.0	0.020717834533968728	0.009121394932268968	0.025218009598403365	0.0	0.0	0.027348915080790567	0.02951030969302397	0.00033511889854987396	0.0	0.0	0.0	0.01884462040523495	0.0	0.012771974723669012	0.0011081035964328407	0.0	0.0	0.0	0.00353646848850851
60747316	0.0	0.0	0.0	0.005696309604665116	0.0	0.0	0.0	0.0	0.0	0.06019210858021234	0.0	0.0	0.0	0.0	0.009198561923236922	0.0	0.0	0.0	0.05188390339937052	0.0	0.00016203933136103515	0.028452675299050212	0.0	0.0	0.0	0.0	0.02380698774678698	0.013621657754807061	0.0	0.0	0.0	0.022550514915675016	0.0	0.0
66754397	0.0	0.02510796913187683	0.007508675382927126	0.0	0.0	0.0	0.0	0.0	0.014525639820861795	0.0017945756381538668	0.04828663838296382	0.0	0.030656810188339864	0.0	0.0	0.009863724077320855	0.0	0.0	0.01689071007296029	0.008650190526167284	0.0	0.0	0.0	0.004025707737748506	0.0	0.0	0.006321278317642504	0.014621516193384006	0.007477850612399363	0.0	0.0	0.01040117878827085	0.0	0.0
69982533	0.0	0.03028288350558287	0.0	0.0	0.0026553583422366752	0.0024518142206240616	0.0	0.0	0.025813468708093736	0.0022434958382557164	0.026261196038825003	0.001800269844476039	0.029772506591504586	0.0	0.0	0.0	0.02813179512353086	0.0	0.0	0.0	0.0	0.0	0.0	0.0006218360385303327	0.0	0.0	0.0	0.04346681803287357	0.0	0.0	0.0	0.0	0.0	0.0
70153803	0.0	0.0	0.0	0.0	0.0	0.015499564103331611	0.0	0.0	0.0	0.0	0.0	0.030821685711663875	0.0	0.0	0.02475296645457681	0.018941629947358086	0.03294174680809038	0.0	0.0	0.0	0.0	0.03313806207948848	0.0	0.014443900980951115	0.0	0.0	0.0	0.0	0.020055339765621693	0.06516506485894168	0.0	0.0	0.006860025957334994	0.0
7253015	0.016381295172674015	0.0	0.0	0.008209947231367545	0.004561637377795751	0.029569050604796025	0.011192543919576931	0.011438947895549775	0.0	0.0064908908379261296	0.0	0.007231392281917746	0.0	0.0015402936302586088	0.0	0.0038293221317374842	0.007522301355032838	0.03679074599980636	0.010112507446548812	0.003064447917754954	0.006680126059016983	0.0	0.0047680880279009725	0.0065229978963670535	0.00428350321779123	0.0	0.0	0.0003555884600893851	0.0	0.001957652329509684	0.0	0.014042163052273016	0.0	0.0
7265221	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016091818083681233	0.0	0.02982178505115748	0.0	0.03153988393741356	0.0	0.0	0.0	0.0	0.0	0.0	0.004549421076654587	0.0	0.0	0.0	0.0	0.026258846261310458	0.0	0.0	0.07948939162659457	0.024159131699703507	0.0346487895497723	0.0	0.0	0.0	0.0	0.0
7287209	0.006442113390374662	0.0	0.0	0.0151033576238384	0.014726908725002194	0.005370340635114449	0.0004989216587034712	0.02901840326962365	0.0	0.017742505897035757	0.0	0.018413661921276202	0.0	0.004897816814607601	0.015890383172005716	0.0	0.002149983674230599	0.014875534846527098	0.007739571008889002	0.03301214069411959	0.0	0.003978150852099352	0.005629174237277565	0.0028735283924110314	0.0	0.004428012702309336	0.0	0.00045168739835572676	0.0	0.0	0.004054284137583668	0.003209148863508088	0.0	0.0
74753465	0.0	0.0	0.03290622114325903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.028938804479142398	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010188202835087137	0.0	0.006958069650947588	0.0	0.0	0.017112008416186746	0.0	0.0	0.00589886899433368	0.12213207913284556	0.0	0.0	0.0
75990666	0.002563136305410793	0.0	0.012000696458620794	0.0	0.0	0.0	0.0	0.02058804830737747	0.0	0.03732727767347135	0.0	0.0	0.0	0.0	0.011421020821687113	0.0	0.007237438578745467	0.0	0.0	0.042695918399166144	0.0	0.031609516086180546	0.006423280407813161	0.002857004027279449	0.0	0.007309389604400599	0.02845106411255306	0.0	0.0	0.0	0.0	0.0	0.0	0.022085601997484237
76647134	0.0	0.03457799678716566	0.01027972935265545	0.0	0.0	0.01916715017758186	0.0	0.0	0.028497038665567857	0.0	0.028695968224671707	0.0012393613085827874	0.0006667121180487071	0.0	0.0	0.0	0.0	0.008166113691299793	0.04775987331639093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005204138981555009	0.0	0.0	0.0
76755449	0.0	0.0	0.009836755515973622	0.0	0.03574990476236213	0.0	0.0	0.0	0.020290458206689028	0.0	0.0	0.009190882077803116	0.034869083909477516	0.05975623897799446	0.0	0.0	0.0	0.0	0.0014582731322294001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022738387506915304	0.0	0.0	0.0	0.0	0.0	0.0
76867532	0.0	0.009093239020311915	0.0	0.0	0.008169694942747056	0.014044392003522498	0.0	0.0	0.005974977321043913	0.0	0.01457353014580016	0.0	0.0	0.0003937848215925388	0.0	0.00023209906410820587	0.016907862255945805	0.0	0.0	0.003826662729546699	0.0	0.04118312902460806	8.453415565003187e-06	0.0025190217676155586	0.0	0.005381961469997933	0.0	0.0	0.007716754750916556	0.03184662346545421	0.0705916470980818	0.00028932620989428854	0.0	0.0
