	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12	S13	S14	S15	S16	S17	S18	S19	S20	S21	S22	S23	S24	S25	S26	S27	S28	S29	S30	S31	S32	S33	S34
VN1R1	0.001020258093926106	0.0	0.0005694097863497532	0.0008726510682527567	0.0	0.0026953398016377915	0.00019015622052088706	0.00037304682660956935	0.0	0.001169399403603831	0.0	0.0014940612270098422	0.0	0.0005266604662958775	0.0017686819742204827	0.0004526109201028214	0.0013351875826032576	0.0013034291844587532	0.0006547038332714812	0.00167770326929812	0.0	0.00255576793517262	0.0013627796366813998	0.0014061180590239852	0.0	0.00014403860287135901	0.0	0.0	0.0007366391444767175	0.0012084351956779015	0.0014086587301626078	0.00028087209869095086	0.0	0.0
ZNF586	0.0011753397021249726	0.0	0.0013126945650346912	0.0018907760929393175	0.0014418362687345324	0.0005880228635468624	0.0014188714584167327	0.0016238747501205763	0.0	0.000720833065258045	0.0	0.0008108268040545541	6.851255446626854e-06	0.001150587469370787	0.002477710794977637	0.0	0.0	0.0	0.0013751327803192262	0.0010509616765957265	0.001213471712505054	0.0016299701875640911	0.0008061112105241892	4.1865583572857796e-05	0.0009112827326985771	0.0009000034116281216	0.00018793963860423864	0.0	0.0	0.0	0.0004266846890893239	0.000285455988817157	0.00035097423584283934	0.00019902193707904743
ANGPT4	0.0004172755868702709	0.0017743876097322936	0.0005044858071669144	0.0	0.0003793124413405758	0.0	0.0035503303163164517	0.0	0.0005289467274965207	0.0012018221426591828	0.0013220548451106158	0.0	0.0025561098291774	8.231181043286953e-06	0.0003325096546308861	1.2034984565257541e-05	0.00045512069484760913	0.0	0.0006401788320151063	0.0	0.0008803938729271481	0.001318941358848129	0.0	0.0005556558224697559	0.0026171609677760276	0.0017340013793528182	9.429502974302165e-05	0.0	0.0018657752930190726	0.0	0.0012622377632084643	0.0005439452856866844	0.0013254226953483056	0.0
SNPH	0.0018607485189400896	0.0	0.0012187294618237526	0.0017792196098698476	0.0	0.00021376132543674561	0.0014427048139372754	0.0013864595860864782	0.0	0.00039414625922751375	0.0	1.9119570799092316e-05	0.00042878649398179726	0.0020429657490750363	0.0013740420541792306	0.0005997875677603087	0.0011472159623854186	0.0017245779575065703	0.0007129582293266425	0.001667787355246882	0.0012264354377124415	0.0007351587952944685	0.000910024996680855	0.0	0.0	0.00034587896005529664	0.000282771614204408	4.700539945502749e-05	0.0007274466355335623	0.0011616644447564706	0.0	0.000519808403800507	0.0	0.0007015296111851339
SIRPD	0.001548484304171894	0.0	0.0011605272261115268	0.0017023787167798111	0.0	0.0014812517849772434	0.001952896133764865	0.0004877546261164024	0.0	0.00016292677124187538	0.0	0.0	0.0	0.0	0.0012872633513102635	0.0	0.0	0.0012553702808536674	0.0018020739201457432	0.0007065108698382854	0.00034198741872361023	0.0019802331538080593	0.00122282539816842	0.00023095833611448755	0.0	0.0	0.000974770997224114	0.0005574994327082832	0.0019427600385116264	0.00023740492482971943	0.00212140907487506	0.0022670287541306363	0.001032577829129361	0.001059186617439926
LZTS3	0.0	0.0012836083235504097	0.0	0.0	0.00031604093996243223	0.0007604431370836802	0.0	0.0007832972561036061	0.00147689722457702	0.0013236842698212974	0.0020421070649341054	0.0013453860997758697	0.0019482637005875294	0.0	0.0	0.0	0.0011917840241024802	0.0022674517316112253	0.0003908994959069529	0.000311082834232254	0.0	0.0006830009381335808	0.0	0.0020124359281105	0.00022955420901865726	0.0018980441373121506	0.0013359552862536011	0.0008533195786704872	0.0011254215192418383	0.0011158345553606843	0.0010412980054733156	0.0	0.0	0.0
ISM1	0.0	0.0014082249045119105	0.0006843802162706748	0.0	0.0	0.0004092548458017278	0.0	2.078151988034371e-05	0.0016413107920102083	0.0007358076431119527	0.0015617863368441	2.450143108809309e-05	0.0006906402369291668	0.0006267273597258497	0.0	0.0001593910392634215	0.0025529150658097034	0.0018028325953364063	0.0	0.0	0.0016024109684974485	0.0002496539604685087	0.00042531469819793934	0.0008234197491317593	0.0006771868448757891	0.0009941365617638618	0.001560957549093478	0.0015847624620402578	0.0014229013017413705	0.001819596665321854	0.0014165897837856442	0.0	0.0018316475663495663	0.0019906237802670393
KIF16B	0.00017189202384700593	0.0016612445918266529	0.0	0.001047160826444198	0.0	0.003127678986785915	0.0	6.66290821730566e-05	0.002479556270979463	0.0010740074938630645	0.00047372430531620517	0.0021480532352305065	0.0012614609599394184	0.0	0.0005839618302086745	0.0007029915021622466	0.0016358429619524203	0.00022604385163078734	0.00029678827771096184	0.0	0.0	0.0	0.001129602030209601	0.0014237688901379707	0.0	0.0	0.000514118906210959	0.0015102031249951658	0.0	0.0014309189145642388	0.0	0.000633423022270561	0.0010680161240950938	0.0007235323739190833
DTD1	0.0014830526163020006	0.0	0.0	0.0005818705198165456	0.0014798862805599283	0.0010997317255717603	0.002080502853378205	0.0	0.0	0.00021985548473287735	0.000679554493684714	0.001214073311303117	0.0017785796371105778	0.0009319394115755645	0.0013215539294741706	0.0	0.0004027411825934719	0.0	0.0	0.0	0.0007173256634430282	0.0020439786555982143	0.0022738741753840254	0.0	0.0026371156907934556	0.0006445625508378302	0.0	0.0007366220469340181	0.00017317298231883923	0.00034166332159682146	0.0	0.001961064689111836	0.0010435167633096652	0.0007809163530041742
CST7	0.0	0.0011499694304268051	0.0010039260524515611	0.0005202380485409343	0.0012497710741011686	1.733937837375821e-05	0.0014201358869408585	0.0	0.0010532411406429575	0.0004285700554763787	0.0020466647822023057	0.0	0.0006330794049982691	0.001090406964474245	0.0	0.0012416364048372908	0.0010872563501654411	0.0009445794594964137	0.0	0.000944411027776743	0.00176741202008325	0.0	0.0	0.00018108618824239073	0.001906117714110368	0.0	0.0016856924792798345	0.00032243735060083375	0.0022614985947490432	0.0	0.001860528681995027	0.00014742792628649515	0.000955465521016336	0.0
EFCAB8	0.0	0.00020823402066284528	0.0	0.0	0.0	0.0001503567165851369	0.00047774247563296245	0.00044949422408880073	0.0012652111302547777	0.0026606169508939094	0.002132788982278519	0.00016019917407651354	0.0010837214514414998	0.0005315661579911936	0.0	0.0	0.003445352895389726	0.001074397943917742	0.001006536713033571	0.0004919775506965217	0.0	0.0	0.0	0.0007418640114199787	0.002277406109006768	0.001878027325556591	0.0010225430238853515	0.0001956100481247433	0.0025237750206672837	0.0006499341473639288	0.0008829300133114148	0.0	0.0016818185336119115	0.0006807916730037308
BPIFB1	0.0005389402417342087	0.0	0.0	0.0017686823021846924	0.0019357384093636684	0.0006534009492498926	0.0005426384006974291	0.0006966996414949364	0.0006939062187542674	0.002059186402039144	0.0	0.003273921402105613	0.0006518790153716425	0.0007210436055030359	0.00045621585573114073	0.00020018282191238012	0.0	0.0	3.305959337180692e-05	0.0006723880538427097	7.261694593057723e-05	0.0	0.001227598323679612	0.0007799241352545742	0.0018200933221900536	0.0011677980502789373	0.0	0.0013951150946017628	0.0010699352120500697	0.00036399707258208614	0.0	0.0014196477188971447	0.00149460215168091	0.0013169719535146124
PXMP4	0.0	0.0010223235398279205	0.0	0.0	0.0	0.0012505398465365541	0.0	0.0003033059316189631	0.0008106272562876304	0.002105864308931503	0.0017007209785686545	0.0	0.0	0.0	0.00037366808003821934	0.0015262148560504353	0.0018727856276925512	0.0009567506418596889	0.0007869198499549832	0.0006088936349338554	0.0	0.0018931355091793012	0.0011418999302713238	0.0008237188730759486	0.00029884946556646766	0.0009221548010291044	0.0011789634015863838	0.0009059493423168259	0.0021379486106709346	0.0013293958077108337	0.0005864075832203665	0.0016762824091575653	0.002201857542498201	0.0
ACSS2	0.0	0.0016568090379807717	0.0002773963813988571	0.0	0.0004593820572356173	0.0	0.0021104272502839314	0.0	0.0007876014081960515	0.0019097614050668555	0.0017026033091701203	0.0	0.0027617399170651964	0.0	0.0	0.0005870425175510479	0.0008221446539511645	0.0008520005044160628	0.0015979610062665157	0.0	0.00017952059487900455	0.0009208581093785757	0.0	0.0006553162567399541	0.002483221505105579	0.0007735757559469629	0.0014794000803032296	0.0007109999577258275	0.0	0.000693114798838211	0.0015184756911355102	0.0005117255889952418	0.0002170264475446418	0.0
GDF5	0.0012214600557770535	0.00018829186928819122	0.00017106737132012234	0.0003573023110329418	0.0	0.00035621010204713927	0.0013446649362533368	0.00020765553987973676	0.0	0.0	0.0002793301004735541	0.0008650031527208224	0.001955429297284576	0.0	0.0019079490176164204	0.0011091600674376016	0.0007891388848354971	0.0005727899238914679	0.0008321519121234194	0.0	0.0024338881019134524	0.0018387528786645848	0.0019070685918911724	0.0006021718387105377	0.001247819631716535	0.0004750034701557845	0.0	0.00029701581718573014	0.0009054475809262658	0.0015594652809344052	0.001790806219349865	0.0018537267764946444	0.0	0.0
NFS1	0.0010093483208905617	0.0	0.000968025890475363	0.0019265916865827072	0.0	0.0	0.0004013509383820951	0.002149344150347349	0.000728624364738217	0.0	1.9034131355496322e-05	0.0005355290236944408	0.0	0.0	0.0004927929777290172	0.0007713240614749139	0.001409537735713541	0.0010515081574267611	0.0024522732458064074	0.0015527261276797773	0.000590599172389027	0.0012391375903131193	0.0008894614598924843	0.0	0.0017488822071154526	0.0031847494111392483	0.0	0.0007342000148835402	0.0	0.0004425638277025213	9.504132699222777e-05	0.001305947318801003	4.969667771569724e-05	0.0
ROMO1	0.0007577217129993892	0.0	0.0	0.001421283555927152	0.0027984333812548184	0.0008459963445760377	0.0	0.001136678807336444	0.0010121749088058882	0.0016694859512285474	0.0	0.0029452647216364615	0.0009176715147596953	0.00031960286903458257	0.001126364815793997	0.0003907585561600147	0.00042666441505735534	0.0005308996271646282	0.0012279377470427403	0.0013575317489054053	0.0010051181174372485	0.0	0.0015828208560212376	0.0005891573901946304	2.3559210175631465e-05	0.0011958492292293106	0.0	5.5255207112506804e-05	0.0	0.00015737016697968902	0.0	0.0004061492152419591	0.0	0.0
RBM39	0.0017933001268106508	0.0	0.0	0.0009339813221930569	0.0	0.0015627554562809075	0.0005435254756355629	0.0017578324562697954	0.0	0.002334565110037786	0.0007571794660607795	0.0007369074342502076	0.0	0.0	0.00043744787996278747	0.0002931788289034577	0.0001233171769654177	0.0008137077382760797	0.0010759700785804923	0.0017674131881810883	0.0005809708569511401	0.0015179237854689926	0.002139577514794253	0.00024325425354631853	0.0004917552125146882	0.0	0.0005324168499455244	0.0013202410822175418	0.0007107122154207928	0.00018582598224191197	0.0018326473277849983	0.0	0.0	0.00012383109725843587
PHF20	0.0007134750537356634	0.0001485131190280115	0.0	0.0009736585642847448	0.0	0.0013335606731170425	0.00014018347708356885	0.0010384875571286482	0.0006136598364456131	0.00016425133172847495	0.0	0.003237334092193642	6.815431597263578e-05	0.0	0.001695741831255795	0.0	0.000869195445244663	0.001066507285362324	0.0007759907115035486	0.0011278049926702596	0.0	0.0018510740129024366	0.001423086486903437	0.001670692488570415	0.0	0.0017589861629502435	0.0006717203136688243	0.0	0.0003485552634915711	0.0016725750995539084	6.048988586128355e-06	0.00205352821031823	0.001457788600737741	0.0008320691814824656
TLDC2	0.0	0.0015214097006731584	0.0	0.0006094114527223194	0.0	0.00027465525230219466	0.0006313859083125246	0.0008677393954942797	0.0	0.0008512848949943214	0.0010784807415676256	0.0	0.0	0.0	0.0014514025280487801	0.0014565439836201686	0.0009982924836127443	0.0010953672730317373	0.0	0.0	0.0017787936463444967	0.0028036852821426124	0.001440504837927218	0.0018146025449220049	0.0	0.00011384086250547662	0.0009336941495869895	0.0	0.0014550893141355025	0.0016394205227000045	0.0012645486075667826	0.0014380606266029068	0.0021169246794920235	0.0013307332442604248
PLCG1	0.001332364434742522	0.0	0.0002474714043308193	0.0016680340775813104	0.0014571541494288723	0.0014995302043889233	0.0010621240462749307	0.0016616508228850038	0.0	0.0	0.0	0.0016775272734307976	0.0	0.0	0.0011592984994333703	0.00046482815069829854	0.0	0.00036881070504085986	0.0008876325120413252	0.0018118924401515765	0.0004931430299263547	0.0023684612580074844	0.0013104816452220544	0.0012888657062234629	0.0	0.000519378836138963	0.0007820570800507107	6.77682033284621e-06	0.0008216069988177322	0.00047777148069689255	0.0009786099208905002	0.00011404770071073919	0.0	6.080557206405948e-05
EMILIN3	0.0012728755380225338	0.0	0.0026015438973757926	0.0009591612794713002	0.001808844858046324	0.0	0.002119687404924701	0.00026779003769129064	0.0	0.0014984436345708567	0.0006300846573851399	0.0009685494902694216	0.0	0.002319880835426359	0.0	0.0	0.0	0.0	0.0008174640626662706	0.000819760211046051	0.001321972617944751	0.0	0.0009410188468921404	0.0	0.0011705121797675956	0.0018970211937427636	0.0	0.0008110787303024521	0.00030778698240780094	0.0	0.0	0.00021717090820010085	0.0008844117175476212	0.0012852134564303927
PKIG	0.0012075971458513643	0.0	0.0024546786571803415	0.0014914332547044846	0.0006446965442213696	0.0	0.0003030169553225796	0.0009892373469555461	7.275120521904987e-05	0.00035124242368035044	0.0	0.0013932297479490165	0.00027659970950892447	0.0007528782829306821	0.0010839622041177218	0.0	0.0	0.0005860932995853183	0.002493150957271579	0.0002610844883423198	0.0005426510319990898	0.0020877074122276173	0.0017805178577604247	0.0	0.001005043818537274	0.0008495136392117311	8.699057442729655e-05	0.0	0.001391357682413319	0.000347237860205094	0.0010522275160442663	0.0015667855872700954	0.0001650717732066238	0.0002376555769986258
SYS1	0.001119520988039103	0.0009347198892494587	0.0	0.0	0.0	0.0011813958166913953	0.00017166598436488533	0.0022559314945936946	0.0	0.0	0.0	0.0011682791099181836	0.0013958104283333707	0.001000747005715335	0.0013188838352124373	0.0	0.0017810702282358868	0.002582893391359969	0.0006172036642687082	0.0015381130437366842	0.0	0.0	0.0	0.001647920714339937	0.0009099772437466136	0.0009080573902848845	0.0010429302286210165	0.0005881411504705343	0.0	0.0017614216606000775	0.0013807471057083332	5.043388422506454e-05	0.0	0.00022761710147880333
WFDC10B	0.0016591091459318525	0.0	0.0011585920824990412	0.0008529927377168116	0.00045524959265984006	0.0	0.0022368626424001466	0.001397841749827535	0.00011399947018858694	0.0	0.0	0.0002601477240178546	0.0022297600587924946	0.0	0.002428771202445494	0.002002493645410935	0.0	0.0008442114275483425	0.0	0.0	0.0	0.0015512734955083277	0.0008246258263276552	8.308131522088387e-05	0.0012247970322597406	0.0004354656816867579	0.0	0.0	0.001295274842641816	0.0	0.0	0.002700624543308426	0.0018415766971681135	0.0019005714176708482
ACOT8	0.0013253484011924517	0.0	0.0	0.0009397787401800136	0.0030787559880299754	0.000662600881608914	0.0	0.0008228017848601126	0.0	0.0008820314774835048	0.0	0.0027571847052855797	0.0	0.00017753904559607224	0.00036405669431589875	0.0	0.0004473607150384496	0.0009239533678300809	0.0007261268460245463	0.0010755839397479654	0.0006997295420650893	0.0	0.0013417944298377623	0.0017041333028219748	0.0019455429418200043	0.0	0.0	0.0014063525246647214	0.0	0.0017948892668612191	8.629200591392661e-05	0.0017259683850335962	0.0005903331090628443	0.0009431484359537399
ZSWIM3	0.0007294766789255703	3.13397873883892e-05	0.0009265450697332692	0.0	0.001496502181994344	0.0012266600440266377	0.00020280160925828546	0.0017274160982566687	2.5892871620684715e-05	0.0	0.0021441618905168073	0.0016564170753892045	0.0017008354089304036	0.0	0.0	7.25638610331542e-05	0.0006859127450188454	0.0014276389935310458	0.0012760450611698742	0.000899810190283995	0.0	0.00015853879864673897	0.00016455956134682305	0.0005881098601936688	0.0009429650314237239	0.0013290840400125782	0.0012727823435890724	0.0016329497631391565	0.0	0.001556784752434063	0.0010451151499684655	0.00011685801009555583	0.0003821391594892186	0.0003586112762895792
CD40	0.0017253923849527874	0.0007940863354068852	0.0007973494334886668	0.00015366239167114256	0.0	0.0015775021359586208	0.0033154530731085317	0.0004049496700440435	0.0	0.0007749865901520865	0.000390953695396964	0.0	0.0011307289928802308	0.0018247312057551764	0.0	0.0004475604448702858	0.0	0.00047650798787039777	0.0015540922437002685	0.0	0.0004109720271827557	0.00021469653995513733	0.0009656934709196552	0.0	0.00010386687381211733	0.0015396407953741876	0.001680185862441647	0.0	0.0006727874545454782	0.0	0.0012710373368531064	0.0021454178043734495	0.0010425300176973601	0.0009270607809110043
B4GALT5	0.0012825420177170507	0.0	0.0	0.00190490704462356	0.002060458948316281	0.00010707500193690069	0.0	0.001749642121881789	0.00023175052353956171	0.0020229537006926355	0.0	0.00019934744478214707	0.0006601406952949552	0.0008492699528157285	0.0010903480390506922	0.0020693667119489867	0.0	3.280734977292122e-05	0.0	0.00045788525475147046	0.003128759705270996	0.0	0.0010641348388926867	0.0008121840907454796	0.0	0.0001414986686765471	0.0	0.0007264617514561478	0.0	0.0019142900977678783	0.00025887403804836587	0.0013192003229415424	0.0003442910064373823	0.0014942077632674538
BCAS1	0.0017598792698214156	0.0	0.0005015543825565428	0.0003989204121519415	0.0009023462110778827	0.0	0.0013076335573853927	0.0009141058699195117	0.0	0.001961804367418964	0.0023920089269686396	8.214908982552739e-05	0.0017466510651767875	0.0004037896914801846	0.0	0.0	0.0	0.0	0.0016679483098924282	0.00022624694966445356	0.0005423498201396395	0.0	0.0	0.00045922598897861846	0.0027584890402592797	0.0006820938282389866	0.001513649652860345	0.00217171116934446	2.2283116166105052e-05	0.0008120191984556232	0.00020449539769373706	0.0	0.0016053948573141756	0.0016227044441796364
RTF2	0.0	0.0013679754553610312	0.0002702781781554332	0.00014489511078540575	0.0	0.001522239626609503	0.0	2.7894823971146177e-05	0.0011523427159300093	0.0	0.0023087621958850584	6.630764951131626e-05	4.4425992838052056e-05	0.0002629907016445053	0.0	0.0017376892101566483	0.003405886112579474	0.0019098659953303767	0.0	0.00014084412891668353	0.0005727841223208949	0.0004141608911843183	0.0005149045497418897	0.0014706349414723577	0.0005230893532841305	9.756228543688693e-05	0.0009440871085580517	0.0015507351397336688	0.0008385816860070513	0.002116956345697137	0.0012118470315593331	0.00039785937588217584	0.0014458010828976207	0.001085554567721396
PRELID3B	0.0020672712735415196	0.0	0.0	0.00016363784752235157	0.0010653840800861757	0.0	0.002468251768439214	0.00052386810107928	0.0	0.0021325740958321464	0.0	0.0006853990923919405	6.115681281037111e-05	0.0006020705451860949	0.0018507118701732066	0.0	3.8720736084958904e-05	0.0	0.00019853274188942299	0.00033091768099981884	0.0006585930519177439	0.0017748364895127174	0.0015039998661921692	0.00017478531622233798	0.002820143311853465	0.001994207989300379	0.0003275503776381243	0.0	0.0008519713199545841	0.0	2.182847528632567e-05	0.001858097813987247	0.0018336131488492734	0.0007033098514917165
HELZ2	0.00018792096992752944	0.0019170870442779275	0.0	0.0	0.0	0.0019329899166615776	0.002111572057361653	0.0	0.00043290809020684457	0.0006523877531834838	0.0010915579017273924	0.0003037196091089577	0.0026131045770269113	0.0	0.0013067840064247924	0.0	0.001833574492296555	0.0	0.0017085632870872513	0.0	0.0009646954522069299	0.0	0.0010083539195726732	0.000543023580529565	0.00048109151484180233	0.0010473711246657444	0.0011615385366925115	0.0013772907031535581	0.0006978090416351483	0.0012752142033144063	0.0	0.0007737150583306405	0.0003360502018628995	0.0
PRPF6	0.0010534363210063062	2.3541444855167135e-05	0.0	0.0018933275707254604	0.0020232556401457527	0.0006917030958100967	0.0010010303511056328	0.0019741025845921665	3.6926669203333114e-06	0.0003210005781045814	0.0	0.0	0.0	0.0	0.0019518032571025693	0.001240248171752586	0.0	0.00024381783263875792	0.0	0.0013661909340679753	0.002203120962255279	0.0016119691173017438	0.0005601155469509678	0.00020856060001788756	0.0	0.0	0.0011257561766013552	0.0008298341166566156	0.0012153045087203132	0.0008228912763655905	0.0008595010512941509	0.0022810946138722855	0.0	0.00038644675637904504
GRIK1	0.0014113675725312452	0.0001544323982286213	0.00044631035551188024	0.0016938068683602114	0.0	0.001690250882115653	0.0008622580965835855	0.0	0.0	2.720390258300832e-05	0.0	0.0007366448262602535	0.0006250876441831251	0.0012264452002223802	0.0021263072534156474	0.00043412809584536104	1.2198228761902803e-05	0.00012182592319427953	0.0008300408695216043	0.001941177207093946	0.0014046141362549867	0.00035145928469798034	0.00040366235327961205	0.001363903990672743	0.0	0.0	0.0008587352082575389	0.0018629420125258899	3.388262934216675e-05	0.0006969472530846348	0.0008955374933865583	0.002500941807135177	0.0015220021308608195	0.0013086278528332011
IFNGR2	0.0010794856189232259	0.0	0.0	0.0017173034398231114	0.0	0.0009162417942243352	0.0008324806057001585	0.001428361967360461	0.0	0.001359006247435574	0.0	0.0006637177911237519	0.0	0.0	0.0030377892625394654	0.0	0.0	0.0019137205648414196	0.001217324739275552	0.0009892144374060244	0.0	0.0024511137626347184	0.000668403531860971	0.0014259527630896274	0.0	0.0	0.0006280717775262226	0.0	0.0021365673287992762	0.0	0.0007814808028570497	0.002349287730998623	0.0009973108703150292	0.0006317563445617845
SETD4	0.0	0.000975937438844914	0.0	0.0	0.0	0.002170737564290657	0.0	0.0004582863641850135	0.0019024536036468943	0.0028201978096465416	0.0010032914392817311	0.0004905662791136425	0.0	0.0	0.0007852894235432054	0.0	0.0021709921517213877	0.0011899373249215108	0.0	0.0	0.000231945408387895	0.00105279147900292	0.0010800540650108994	0.001784797304023837	0.0	0.0012255766611599477	0.0012763824757865928	4.990189416359863e-05	0.0011816143970101488	0.0016662872363624617	0.0010907387673468878	0.0004552482978974647	0.001867222744728957	0.00018649696118096045
CHAF1B	0.0012701295961999337	0.0	0.0	0.0009571576689338286	0.0	0.001976503074555999	0.0	0.0008257749444830074	0.0011014367670165357	0.0003949731559440955	0.0	0.0033136757698690815	0.0	0.0	0.0014538384160779783	0.0	0.0005268539536594719	0.0010146271934568596	0.0015832820645909065	0.00013767655630095386	0.00014918148004820206	0.0016014662510115592	0.0010731281043662815	0.001899876407482667	0.0	0.001713753936534612	0.0006045516530326846	0.0	0.0012298844605719613	0.0004729189214766485	5.516094806213525e-05	0.0008005466844099524	0.0019667855778570252	0.000870862133340012
LCA5L	0.0018796849006901086	0.0	0.0	0.0018460293887159456	0.0	0.0014437078258952992	0.002270613610934327	0.0011227276692740737	0.0	0.0005454869466934184	0.00068574005847692	0.0	0.0	0.0025839735020344885	0.0	0.0023682472619663743	0.00043630360319098124	0.0	0.0	0.000882205173845577	0.0009576194421649781	0.0	0.00027457392203818724	0.0	0.0	0.0023988784087295347	0.0	0.0	0.002216264173659429	0.0	0.0013282322682818593	0.0	0.0011134279300785395	0.0018422971165157624
SLC37A1	0.0008327376803087408	0.00044732028647429976	0.0007740936903458163	0.002282699298702542	0.002331781619012108	0.0015814187277335585	0.000725782497668302	0.0008666606833962094	0.0018601888719499058	0.00037566713064079017	0.0	0.0	0.0003162037371865579	0.0014117421274329033	0.0015561670763355347	6.659727480492862e-05	0.0015633588327167492	0.0003431886604638734	0.0	0.0006111928491660139	0.0012127441339439382	0.0004173628443841448	0.0	0.00031333297646873946	0.0	0.0	0.0006529367044863416	0.0	0.00011774888803028594	0.0004036160693243207	0.00020459190815363864	0.0022548135387361642	0.0006520773746535494	0.0011558639548276024
TRAPPC10	0.0	0.0013093702757530055	0.0	0.000691939839381258	0.0009533390100025661	0.0	0.00048823041222230494	0.001502901665807757	0.0016114061104456096	0.0008398464604023916	0.0015553960136241382	0.0001927815115602187	0.0	5.862918117703541e-05	0.0007221093065553295	0.0030025415077636897	0.00036969725419921647	0.0	0.0009181209546093791	0.0023862647552468806	0.0005932875773672184	0.0017226984696610869	0.0	0.0013982311752454844	0.0012012322888441942	0.0	0.0	0.0005296196633131193	0.0019761154903315805	4.581492847030506e-05	0.0005104059949972317	0.0	0.0009404872603423384	6.41101197087993e-05
BCL2L13	0.0015096149271295314	0.0004099167728564782	0.0	0.0016601070768668964	0.0008857161303809008	0.001810261594930622	0.0005967097168063124	0.0019344797476258228	0.0	2.350212941650121e-05	0.0	0.0012438307094326283	1.760644428713264e-05	0.0006716734868238689	0.0026105973612314294	0.00016676605485577343	0.00019151091790098698	0.00023163649657632378	0.00037777491047765225	0.0008748961545395037	0.0018152451152411767	0.0014750032347906799	0.00109327579723461	9.342450399236563e-05	0.0	0.0	0.00010199620363911321	0.0017428283115967134	0.00032126648903980167	0.0002456239916352031	0.00042778986711585653	0.0009462704435782857	0.000518311987867697	0.0012013143256408892
GP1BB	0.0009857959141316643	0.0	0.0005615780574213127	0.0015773487595820276	0.001454694688983692	0.00046734785336309797	5.7865666762705004e-06	0.0018375873401557802	0.0	0.002846871987219909	0.0	0.0016477038140641504	0.0003459214601248573	0.0	0.002180303831532254	0.0011249034730854302	0.0	0.0011899577720255387	0.001248734456741425	0.0017746577686805298	0.00045160593510273775	0.0	0.001544855963976034	0.0	0.0	0.0	0.00010689853631020082	0.0004516082324950377	0.0010985741472094481	0.0	0.0	0.0	0.0007237786583954267	0.00113643815103964
ZDHHC8	0.0	0.0010271778154571458	0.0	0.00045171024850462494	0.0	0.0016140144521520296	0.0	0.001461555076184042	0.0014735188521359987	0.0014073848710270025	0.0	0.00041655204556632376	0.0	0.0	0.002859171636154676	0.0004409046712719039	0.0003170817853522733	0.002264043164645094	0.0	0.0003063315852579654	0.0004506704810580139	0.0029476635471611333	0.0009470942669062252	0.001000221711228646	0.0	0.001208751416049882	0.0013566437981622778	0.0	0.0015212020360736815	0.001078912706628448	0.0008481321871704711	0.0	0.0010028546671204737	0.00045591330971041477
LRRC74B	0.0012779131945836718	0.000335460168714524	0.0016931544563629957	0.0013210501245754331	0.0012002163815002125	0.0	0.0015485840806984377	0.0018332981268535076	0.0	0.0006559849271223567	0.00034136207056335713	0.0008707646375316141	0.001057161927473154	0.001675238114136916	0.0007595398274399249	0.0	0.0	0.000208721968655205	0.001999962641317651	0.00030866016726678895	0.0014703219727246824	0.0003339328992082556	0.0002120464883708834	0.0	0.0019493722193258958	0.0003757199848508111	0.0	0.0	0.0011678107255636318	0.0	0.00010081908546281041	0.0006071728746834731	0.0009149522480860891	0.0
TMEM191C	0.0012006720233294834	9.202073207837855e-05	0.0021195911754869827	0.0014557286000275577	0.002142674612279071	0.0	0.00035972013315193425	0.0018128697954545186	0.00024022815169713594	0.0012096098217809646	0.0	0.000915022533747639	0.0	0.0021380332079937122	0.0009028289093986096	0.0016783712920255811	0.001595996793545741	0.0	0.0003305213776627224	0.0021041284059595965	0.0004989495334657248	7.484387668716679e-05	0.0009393985762781821	0.0003684515272730179	0.0	0.0	0.00018835472498327684	0.0	0.00031072147090125155	0.0003537970027427161	0.0	0.0	6.203063452130104e-05	0.0
PPIL2	6.962602191880893e-05	0.0006024585074656296	0.0009322806373634691	0.0	0.0006900034884458731	0.0	0.0	0.0	0.0018829605726087047	0.0009427258900254917	0.0010493602504290445	7.918130447227903e-05	0.002038041492129806	0.0	0.0018641800613001937	0.00039698516218666463	0.004472863625624507	0.003163793295542079	0.0012179884815679788	0.0	0.0002951091271687481	0.0014245672134211838	7.784154669826262e-05	0.0003075657395868657	0.0	0.0012992273990242898	0.0	0.000641999620400729	0.0	0.0015482068537991205	0.0	0.00019402206059456937	1.5986566167492404e-05	0.0005335881856948987
IGLV10-54	0.0006487083461035769	0.000531381439570801	0.0017397889441581878	0.00011162933798365511	0.0009647207713960673	0.0016259813351728516	0.00024422866342574834	0.0005754868494972744	0.001165911114301753	0.0001446950027194718	0.0005493942256807897	0.0002750988872496148	0.0007699550462409033	0.000108719658367996	0.00035010558542666203	0.00013527848451069	0.0018672873983368921	0.0011620298468673228	0.000955584058526885	0.0013388500587743677	0.0	0.0016165641813332295	0.00014410537095333823	0.0009323561470403248	0.0014513523223456115	0.00045810149717330555	0.0015790551060663094	0.0006302954582338438	7.830172690945229e-05	8.152141832333713e-05	0.00039875651164874686	0.0022020910828404318	0.00137439280317419	0.0
